,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,MADANPUR    RAMPUR                                ,Vegetables,2017-01-02 15:03:44.467,Onion,KALAHANDI,SPRAY STREPTOCYCLINE @ 3GM + COPPER OXYCHLORIDE @ 40GM/15LIT WATER FOR ROOT ROT IN ONION,ROOT ROT IN ONION,	Plant Protection	,RABI,HORTICULTURE,ODISHA
1,JUNAGARH                                          ,Vegetables,2017-01-02 16:17:15.747,Bitter Gourd,KALAHANDI,RECOMMENDED TO SPRAY IMIDACLOPRID 1 ML / 3 LIT WATER,SUCKING PESTS IN BITTER GOURD,	Plant Protection	,RABI,HORTICULTURE,ODISHA
2,NARALA                                            ,Others,2017-01-03 14:35:21.750,Others,KALAHANDI,CLOUDY WEATHER IN NEXT 4 DAYS-WEATHER REPORT NARLA,WEATHER REPORT NARLA,Weather,RABI,AGRICULTURE,ODISHA
3,KARLAMUNDA                                        ,Others,2017-01-03 17:01:58.357,Others,KALAHANDI,CLOUDY WEATHER IN NEXT 4 DAYS-WEATHER REPORT KALAHANDI,WEATHER REPORT KALAHANDI,Weather,RABI,AGRICULTURE,ODISHA
4,KARLAMUNDA                                        ,Vegetables,2017-01-03 17:48:47.910,Chillies,KALAHANDI,RECOMMENDED  TO SPRAY TATAMIDA 1ML/3 LIT WATER FOR CONTROL OF LEAF CURL IN CHILLIES,LEAF CURL IN CHILLIES,	Plant Protection	,RABI,HORTICULTURE,ODISHA
5,MADANPUR    RAMPUR                                ,Pulses,2017-01-03 17:55:31.997,Green Gram (Moong Bean/ Moong),KALAHANDI,RECOMMENDED  TO SPRAY  ROGOR 2ML/ LIT WATER FOR CONTROL OF APHID PEST IN GREENGRAM,APHID PEST IN GREENGRAM,	Plant Protection	,RABI,AGRICULTURE,ODISHA
6,JUNAGARH                                          ,Vegetables,2017-01-03 18:18:09.060,Broad Bean,KALAHANDI,SPRAY FANTAC PLUS @ 1ML/1LIT WATER FOR GROWTH OF BITTER GOURD,FOR GROWTH OF BITTER GOURD,Cold Storage,RABI,HORTICULTURE,ODISHA
7,BHAWANIPATNA                                      ,Others,2017-01-03 20:00:11.990,Others,KALAHANDI,NO RAINFALL OCCURS FROM 3RD JANUARY TO 7TH JANUARY IN KALAHANDI DIST,RAINFALL FORECAST IN KALAHANDI DIST,Weather,RABI,AGRICULTURE,ODISHA
8,LANJIGARH                                         ,Fiber Crops,2017-01-04 18:11:38.297,Cotton (Kapas),KALAHANDI,RS. 3860 / QUINTAL,MSP FOR COTTON,Cultural Practices	,RABI,AGRICULTURE,ODISHA
9,BHAWANIPATNA                                      ,Millets,2017-01-05 10:06:57.330,Maize (Makka),KALAHANDI,"VARIETY OF MAIZE---VIJAYA,GANGA-11,DECCAN-105,DECCAN-107,GANGA-5",VARIETY OF MAIZE,Cultural Practices	,RABI,AGRICULTURE,ODISHA
