,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BARKOTE                                           ,Vegetables,2017-01-02 20:30:19.527,Watermelon,DEBAGARH,SPRAY TRIAZOPHOS @ 2ML/1LIT WATER FOR CHEWING PEST IN WATERMELON,CHEWING PEST IN WATERMELON,	Plant Protection	,RABI,HORTICULTURE,ODISHA
1,TILEIBANI                                         ,Vegetables,2017-01-06 19:21:00.190,Pea (Vegetable),DEBAGARH,RECOMMENDED TO SPRAY COPPER OXICHLORIDE 2GM + STREPTOCYCLIN 1.5 GM/ LIT WATER FOR CONTROL OF LEAF BLIGHT IN PEA,LEAF BLIGHT IN PEA,	Plant Protection	,RABI,HORTICULTURE,ODISHA
2,TILEIBANI                                         ,Vegetables,2017-01-12 14:52:44.570,Pea (Vegetable),DEBAGARH,SPRAY STREPTOCYCLINE @ 3GM + TATA MASTER @ 40GM/15LIT WATER FOR LEAF ROT IN PEA,LEAF ROT IN PEA,	Plant Protection	,RABI,HORTICULTURE,ODISHA
3,BARKOTE                                           ,Avian,2017-01-14 16:35:54.130,Duck,DEBAGARH,CONTACT BVO/AVS OF YOUR BLOCK FOR ANIMAL HUSBANDRY PROBLEM,ANIMAL HUSBANDRY PROBLEM,Animal Nutrition,RABI,ANIMAL HUSBANDRY,ODISHA
4,BARKOTE                                           ,Pulses,2017-01-24 14:34:47.687,Green Gram (Moong Bean/ Moong),DEBAGARH,SPRAY CHLOROPYRIPHOS 400ML/ACRE,LEAF EATING CATERPILLAR,	Plant Protection	,RABI,AGRICULTURE,ODISHA
5,BARKOTE                                           ,Vegetables,2017-01-29 10:06:18.600,Mushroom,DEBAGARH,DETAIL PACKAGE OF PRACTICE EXPLAINED IN MUSHROOM CULTIVATION TRAINING,MUSHROOM CULTIVATION TRAINING,Cultural Practices,RABI,HORTICULTURE,ODISHA
6,REAMAL                                            ,Vegetables,2017-01-29 16:00:56.233,Drum Stick,DEBAGARH,JUNE TO OCTOBER,PLANTING TIME OF DRUM STICK,	Plant Protection	,RABI,HORTICULTURE,ODISHA
7,REAMAL                                            ,Vegetables,2017-01-29 16:15:11.993,Drum Stick,DEBAGARH,1.2 x 1.2 M,SPACING OF DRUMSTICK,Cultural Practices,RABI,HORTICULTURE,ODISHA
8,BARKOTE                                           ,Vegetables,2017-02-01 11:48:40.097,Watermelon,DEBAGARH,SPRAY BOOM FLOWER 2ML/1LITRE OF WATER,FOR MORE FLOWER,Cultural Practices,RABI,HORTICULTURE,ODISHA
9,TILEIBANI                                         ,Animal,2017-02-02 18:29:04.610,"Bovine(Cow,Buffalo)",DEBAGARH,CONTACT BVO OF YOUR BLOCK,REGARDING GOVT.SCHEME,	Maket Information	,RABI,ANIMAL HUSBANDRY,ODISHA
10,BARKOTE                                           ,Vegetables,2017-02-06 09:42:11.070,Watermelon,DEBAGARH,RECOMMENDED TO SPRAY TATAMIDA 1ML/ 3 LIT WATER FOR CONTROL OF SUCKING PEST IN WATERMELON,SUCKING PEST IN WATERMELON,	Plant Protection	,RABI,HORTICULTURE,ODISHA
11,TILEIBANI                                         ,Vegetables,2017-02-06 19:01:15.240,Watermelon,DEBAGARH,RECOMMENDED TO SPRAY FANTAC PLUS 7ML/15 LIT WATER AT AFTERNOON,FLOWERING HORMONE IN WATERMELON,	Plant Protection	,RABI,HORTICULTURE,ODISHA
12,REAMAL                                            ,Fruits,2017-02-11 20:55:22.440,Mango,DEBAGARH,SPRAY PLANOFIX @ 1ML/5LIT WATER FOR FLOWER DROP MANAGEMENT IN MANGO,FOR FLOWER DROP MANAGEMENT IN MANGO,Cold Storage,RABI,HORTICULTURE,ODISHA
13,REAMAL                                            ,Animal,2017-02-17 17:18:11.220,"Bovine(Cow,Buffalo)",DEBAGARH,CONTACT WITH BLOCK VETERINARY OFFICER,VETERINARY QUERY,Disease Management,RABI,ANIMAL HUSBANDRY,ODISHA
14,BARKOTE                                           ,Vegetables,2017-02-17 17:55:24.190,Bhindi(Okra/Ladysfinger),DEBAGARH,SPRAY PLANOFIX @ 1 ML / 5 LIT OF WATER,FLOWER DROP IN OKRA,	Plant Protection	,RABI,HORTICULTURE,ODISHA
15,BARKOTE                                           ,Vegetables,2017-02-17 17:58:57.350,Cowpea (Vegetable),DEBAGARH,RECOMMENDED TO SPRAY MULTI-K 7.5GM/ 1LIT WATER,STUNTED GROWTH OF COW PEA,	Plant Protection	,RABI,HORTICULTURE,ODISHA
16,BARKOTE                                           ,Vegetables,2017-02-17 18:00:50.967,Cowpea (Vegetable),DEBAGARH,RECOMMENDED TO SPRAY RIDOMIL GOLD @ 2.5 GRAM / 1 LIT OF WATER,YELLOWING OF LEAF IN COW PEA,	Plant Protection	,RABI,HORTICULTURE,ODISHA
