,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BONTH                                             ,Vegetables,2017-01-01 12:27:04.603,Bhindi(Okra/Ladysfinger),BHADRAK,RECOMMENDED TO SPRAY SAAF 2GM/ LIT WATER FOR CONTROL OF ROOT ROT DISEASES IN BHINDI,ROOT ROT DISEASES IN BHINDI,	Plant Protection	,RABI,HORTICULTURE,ODISHA
1,BHANDARIPOKHARI                                   ,Pulses,2017-01-01 16:12:53.540,Green Gram (Moong Bean/ Moong),BHADRAK,AS POST EMERGENCE RECOMMENDED TO SPRAY TARGA SUPER @ 2 ML / 1 LIT OF WATER,WEED MANAGEMENT IN MOONG,Weed Management,RABI,AGRICULTURE,ODISHA
2,BONTH                                             ,Others,2017-01-01 16:28:19.030,Others,BHADRAK,NO RAINFALL IN NEXT 5 DAYS-WEATHER REPORT BONTH,WEATHER REPORT BONTH,Weather,RABI,AGRICULTURE,ODISHA
3,BHADRAK                                           ,Others,2017-01-02 12:49:03.130,Others,BHADRAK,NO RAINFALL OCCURS FROM 2ND JANUARY TO 6TH JANUARY IN BHADARAK DIST,RAINFALL FORECAST IN BHADARAK DIST,Weather,RABI,AGRICULTURE,ODISHA
4,BHADRAK                                           ,Others,2017-01-02 19:06:25.340,Others,BHADRAK,SUNNY WEATHER TODAY (2/1/17),WEATHER REPORT OF BHADRAK,Weather,RABI,AGRICULTURE,ODISHA
5,BONTH                                             ,Pulses,2017-01-02 19:06:27.190,Black Gram (urd bean),BHADRAK,"SARALA,PU 30,T 9.",VARIETIES,Cultural Practices	,RABI,AGRICULTURE,ODISHA
6,BASUDEVPUR                                        ,Others,2017-01-03 15:31:47.320,Others,BHADRAK,CLOUDY WEATHER IN NEXT 4 DAYS-WEATHER REPORT BASUDEVPUR,WEATHER REPORT BASUDEVPUR,Weather,RABI,AGRICULTURE,ODISHA
7,BHANDARIPOKHARI                                   ,Others,2017-01-03 21:34:19.387,Others,BHADRAK,THERE IS NO RAIN WITHIN 24HOURS AS PER IMD REPORT,WEATHER REPORT,Weather,RABI,AGRICULTURE,ODISHA
8,TIHIDI                                            ,Vegetables,2017-01-04 11:40:38.763,Chillies,BHADRAK,SPRAY ABAMECTIN 1ML/1LITRE OF WATER,LEAF CURL,	Plant Protection	,RABI,HORTICULTURE,ODISHA
9,BHADRAK                                           ,Beekeeping,2017-01-04 15:57:25.077,Beekeeping,BHADRAK,CONTACT WITH KRISHI VIGYAN KENDRA,TRAINING FOR BEE KEEPING,Training and Exposure Visits,RABI,AGRICULTURE,ODISHA
