,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BOUDH                                             ,Others,2017-01-01 16:18:37.770,Others,BAUDH,THERE IS NO RAIN WITHIN 24HOURS AS PER IMD REPORT,weather report,Weather,RABI,AGRICULTURE,ODISHA
1,KANTAMAL                                          ,Pulses,2017-01-03 14:59:52.827,Green Gram (Moong Bean/ Moong),BAUDH,SPRAY SULPHEX  2GM/1LIT WATER FOR POWDERY MILDEW IN GREENGRAM,POWDERY MILDEW IN GREENGRAM,	Plant Protection	,RABI,AGRICULTURE,ODISHA
2,BOUDH                                             ,Others,2017-01-03 15:13:02.460,Others,BAUDH,THERE IS NO RAIN WITHIN 24HOURS AS PER IMD REPORT,WEATHER REPORT,Weather,RABI,AGRICULTURE,ODISHA
3,BOUDH                                             ,Others,2017-01-03 15:24:29.430,Others,BAUDH,THERE IS NO RAIN WITHIN 24HOURS AS PER IMD REPORT,WEATHER REPORT,Weather,RABI,AGRICULTURE,ODISHA
4,HARABHANGA                                        ,Others,2017-01-03 18:38:43.787,Others,BAUDH,CONTACT AAO OF YOUR BLOCK FOR GOVT SCHEMES AND SUBSIDIES,GOVT SCHEMES AND SUBSIDIES,Credit,RABI,AGRICULTURE,ODISHA
5,HARABHANGA                                        ,Others,2017-01-03 21:45:07.750,Others,BAUDH,CONTACT AAO OF YOUR BLOCK FOR GOVT SCHEMES AND SUBSIDIES,GOVT SCHEMES AND SUBSIDIES,Government Schemes,RABI,AGRICULTURE,ODISHA
6,KANTAMAL                                          ,Others,2017-01-10 10:17:28.840,Others,BAUDH,"Today
January 10
PARTLY CLOUDY

32° /11°C
WIND15 km/h, SW
RH 57 % | 96 %
RAIN 0 % | 0 mm
WARM & HUMID
Wednesday
January 11
PARTLY CLOUDY

31° /8°C
WIND10 km/h, W
RH 56 % | 100 %
RAIN 0 % | 0 mm
WARM & HUMID
Thursday
January 12
CLEAR SKY

30° /8°C
WIND13 km/h, S
RH 58 % | 79 %
RAIN 0 % | 0 mm
COOL
Friday
January 13
CLEAR SKY

29° /8°C
WIND9 km/h, S
RH 54 % | 78 %
RAIN 0 % | 0 mm
WARM
Saturday
January 14
CLEAR SKY

30° /6°C
WIND10 km/h, NE
RH 43 % | 74 %
RAIN 0 % | 0 mm
WARM
Sunday
January 15
CLEAR SKY

31° /8°C
WIND11 km/h, NE
RH 42 % | 77 %
RAIN 0 % | 0 mm
WARM
Monday
January 16
CLEAR SKY

33° /8°C
WIND10 km/h, SE
RH 43 % | 93 %
RAIN 0 % | 0 mm
WARM",WEATHER REPORT,Weather,RABI,AGRICULTURE,ODISHA
7,HARABHANGA                                        ,Others,2017-01-10 15:17:05.220,Others,BAUDH,CLOUDY WEATHER IN NEXT 4 DAYS-WEATHER REPORT BAOUDH,WEATHER REPORT BAOUDH,Weather,RABI,AGRICULTURE,ODISHA
8,HARABHANGA                                        ,Others,2017-01-10 15:34:03.953,Others,BAUDH,THERE IS NO RAIN WITHIN 24HOURS AS PER IMD REPORT,WEATHER REPORT,Weather,RABI,AGRICULTURE,ODISHA
9,KANTAMAL                                          ,Vegetables,2017-01-10 18:46:29.620,Brinjal,BAUDH,RECOMMENDED TO SPRAY COPPER OXICHLORIDE 30 GM + STREPTOCYCLIN 1.5 GM/ 10 LIT WATER FOR CONTROL OF WILTING DISEASES IN BRINJAL,WILTING DISEASES IN BRINJAL,	Plant Protection	,RABI,HORTICULTURE,ODISHA
10,BOUDH                                             ,Vegetables,2017-01-10 20:59:24.993,Watermelon,BAUDH,"SPRAY CHLOROPYRIFOS + CYPERMETHRIN (ANACONDA,CANNON,NURACOMBI,COMBI-X) @ 35ML/15LIT WATER FOR CHEWING PEST IN WATERMELON",CHEWING PEST IN WATERMELON,	Plant Protection	,RABI,HORTICULTURE,ODISHA
11,HARABHANGA                                        ,Others,2017-01-12 14:42:44.267,Others,BAUDH,THERE IS NO RAIN WITHIN 24HOURS AS PER IMD REPORT,WEATHER REPORT,Weather,RABI,AGRICULTURE,ODISHA
