,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BIRMAHARAJPUR                                     ,Fruits,2017-01-01 06:56:19.733,Mango,SONEPUR,CONTACT AHO OF YOUR BLOCK,REGARDING NHM,Government Schemes,RABI,HORTICULTURE,ODISHA
1,TARBHA                                            ,Plantation Crops,2017-01-01 09:19:34.913,Coconut,SONEPUR,"RECOMMENDED TO APPLY DAP-700GM, UREA-600GM , MOP-500GM AND COW DUNG 2 CARTOONS GIVEN FOR CONTROL OF BOTTOM DROPS IN COCONUT",BOTTOM DROPS IN COCONUT,Cultural Practices,RABI,HORTICULTURE,ODISHA
2,BIRMAHARAJPUR                                     ,Others,2017-01-01 09:48:59.813,Others,SONEPUR,NO RAINFALL OCCURS FROM IST JANUARY 2017 TO 6TH JANUARY 2017 IN SONEPUR DIST,RAINFALL FORECAST IN SONEPUR DIST,Weather,RABI,AGRICULTURE,ODISHA
3,TARBHA                                            ,Cereals,2017-01-01 10:52:41.273,Paddy (Dhan),SONEPUR,"APPLY N 36KG,P 18KG,K 18KG/ACRE",FERTILISER DOSE IN HYB.PADDY,Fertilizer Use and Availability,KHARIF,AGRICULTURE,ODISHA
4,SONEPUR                                           ,Vegetables,2017-01-01 11:05:35.243,Chillies,SONEPUR,SPRAY PLANTOMYCIN 1GM + COPER OXYCHLORIDE 2GM/1LITRE OF WATER,WILTING,	Plant Protection	,RABI,HORTICULTURE,ODISHA
5,TARBHA                                            ,Others,2017-01-01 11:54:42.100,Others,SONEPUR,THERE IS NO RAIN WITHIN 24HOURS AS PER IMD REPORT,WEATHER REPORT,Weather,RABI,AGRICULTURE,ODISHA
6,TARBHA                                            ,Animal,2017-01-02 12:12:48.943,"Bovine(Cow,Buffalo)",SONEPUR,"CONTACT VETERINARY OFFICER ,SONEPUR DIST",DAIRY FARMING LAYOUT,Dairy Production,RABI,ANIMAL HUSBANDRY,ODISHA
7,BINIKA                                            ,Cereals,2017-01-02 16:08:22.370,Paddy (Dhan),SONEPUR,SPRAY POLY FEED 5GMS/1LITRE OF WATER,FERTILISER FOR SPRAY IN SEEDLINGS,Fertilizer Use and Availability,RABI,AGRICULTURE,ODISHA
8,DUNGURIPALI                                       ,Others,2017-01-02 16:35:37.813,Others,SONEPUR,SPRAY GLYPHOSATE @ 100ML/15LIT WATER FOR WEED MANAGEMENT IN WASTE LAND,WEED MANAGEMENT IN WASTE LAND,Weed Management,RABI,AGRICULTURE,ODISHA
9,DUNGURIPALI                                       ,Vegetables,2017-01-02 17:04:31.970,Cowpea (Vegetable),SONEPUR,RECOMMENDED TO SPRAY CHLOROPYRIFOS 2ML/ 1 LIT WATER,LEAF EATING CATTERPILLAR IN COW PEA,	Plant Protection	,RABI,HORTICULTURE,ODISHA
