,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,GARHI                                             ,Cereals,2017-01-01 10:22:22.353,Wheat,BANSWARA,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TELL ME WEED CONTROL IN WHEAT ?,Weed Management,RABI,AGRICULTURE,RAJASTHAN
1,ANANDPURI                                         ,Others,2017-01-01 18:06:00.513,Others,BANSWARA,Recommended  for weed management of SOYBEAN apply alachlor@1.6lit or pandimethilin@1.2 lit or metachlor@800 ml/acer  as pre emergense and imazithpyr @250-300 ml/acer as post emergense .,Farmer wants s to know information about seed treatment of soybean?,Cultural Practices	,RABI,AGRICULTURE,RAJASTHAN
2,KUSHALGARH                                        ,Cereals,2017-01-02 12:06:20.143,Wheat,BANSWARA,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing	,RABI,AGRICULTURE,RAJASTHAN
3,KUSHALGARH                                        ,Pulses,2017-01-02 12:08:45.510,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BANSWARA,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
4,GHATOL                                            ,Pulses,2017-01-02 12:56:27.130,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BANSWARA,SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER,TELL ME INSECT CONTROL OF BENGAL GRAM,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
5,GHATOL                                            ,Cereals,2017-01-02 13:00:44.410,Wheat,BANSWARA,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
6,ANANDPURI                                         ,Pulses,2017-01-02 13:17:32.073,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BANSWARA,SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER,TELL ME CUT WORM CONTROL IN,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
7,GHATOL                                            ,Others,2017-01-02 15:24:08.330,Others,BANSWARA,NO RAIN RAINFALL POSSIBILITE IN 5 DAYS IN YOUR DISTIC,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
8,KUSHALGARH                                        ,Others,2017-01-02 16:35:33.920,Others,BANSWARA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
9,GARHI                                             ,Cereals,2017-01-02 18:41:49.953,Wheat,BANSWARA,USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE,TELL ME TERMITE CONTROL IN WHEAT  ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
10,GARHI                                             ,Millets,2017-01-02 19:28:42.383,Maize (Makka),BANSWARA,USE IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER IN ROOT ZONE,TELL ME ABOUT PEST CONTROL IN MAIZE ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
11,GHATOL                                            ,Others,2017-01-03 08:21:04.437,Others,BANSWARA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
12,GARHI                                             ,Cereals,2017-01-03 08:38:41.650,Wheat,BANSWARA,CROP INSURANCE CONTACT NUMBER 18001030061,TELL ME ABOUT CROP INSURANCE ?,Crop Insurance,RABI,AGRICULTURE,RAJASTHAN
13,BANSWARA                                          ,Vegetables,2017-01-03 15:10:09.117,Bhindi(Okra/Ladysfinger),BANSWARA,"VARIETY OF BHINDI = VARSHA UPHAR,PARBHANI KRANTI, PUSA MAKHMALI, ARKA ANAMIKA",TELL ME VARIETY OF BHINDI,Seeds and Planting Material,RABI,HORTICULTURE,RAJASTHAN
