,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,NEEM KA THANA                                     ,Cereals,2017-01-01 07:03:44.127,Barley (Jau),SIKAR,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
1,LACHHMANGARH                                      ,Vegetables,2017-01-01 08:02:51.473,Watermelon,SIKAR,"VARIETY OF WATERMELON = SUGAR BEBI, ARKA MANIK",TELL ME VARIETY OF WATERMELON,Seeds and Planting Material,RABI,HORTICULTURE,RAJASTHAN
2,SRI MADHOPUR                                      ,Cereals,2017-01-01 08:41:03.473,Wheat,SIKAR,SPRAY OF 2-4-D ASTER SALT 2 ML/LITER WATER 30 DAY AFTER SOWING,TELL ME WEEDICIDE IN WEHAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
3,FATEHPUR                                          ,Others,2017-01-01 09:01:32.433,Others,SIKAR,75% SUBSIDY.,TELL ME SUBSIDY ON SOLAR PUMP.,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
4,DHOND                                             ,Pulses,2017-01-01 10:21:29.350,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SIKAR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
5,DHOND                                             ,Vegetables,2017-01-01 10:28:25.973,Onion,SIKAR,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
6,DANTA RAMGARH                                     ,Others,2017-01-01 11:00:54.207,Others,SIKAR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
7,LACHHMANGARH                                      ,Pulses,2017-01-01 11:21:41.210,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SIKAR,USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN GRAM,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
8,FATEHPUR                                          ,Others,2017-01-01 11:42:09.190,Others,SIKAR,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TAKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing	,RABI,AGRICULTURE,RAJASTHAN
9,DHOND                                             ,Pulses,2017-01-01 11:55:58.933,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SIKAR,USE TRICHODERMA 2.5 KG PER 100 KG FYM,TELL ME SOIL TREATMENT FOR CONTROL OF WILT DISEASE,Cultural Practices	,RABI,AGRICULTURE,RAJASTHAN
