,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,ANTA                                              ,Cereals,2017-01-01 08:19:42.697,Wheat,BARAN,"WHEAT
BROAD LEAF WEED CONTROL 2,4-D ETHYL ESTER 38 % 1300 ML PER HECTER",TELL ME BROAD LEAF WEED CONTROL ?,Weather,RABI,AGRICULTURE,RAJASTHAN
1,BARAN (FULL)                                      ,Condiments and Spices,2017-01-01 09:52:51.613,Garlic,BARAN,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,TELL ME  INSECT CONTROL IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
2,BARAN (FULL)                                      ,Condiments and Spices,2017-01-01 10:38:04.887,Garlic,BARAN,SPRAY OF DICOFOL 1.5 ML PER LITER WATER,TELL ME ABOUT MITES CONTROL IN GARLIC ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
3,BARAN (FULL)                                      ,Condiments and Spices,2017-01-01 10:44:26.520,Garlic,BARAN,SPRAY OF PROFENOFOS + CYPERMETHRIN 1.5 ML PER LITER WATER,TELL ME CONTROL OF LEAF CURL IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
4,CHHIPABAROD                                       ,Condiments and Spices,2017-01-01 10:46:46.493,Garlic,BARAN,SPRAY OF CAEPHATE + MENCOZEB 2 GM/LITRE,TELL ME LEAF CURUL CONTROL IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
5,CHHIPABAROD                                       ,Vegetables,2017-01-01 11:03:23.993,Chillies,BARAN,SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER,TELL ME FUNGES CONTROL OF CHILLIES,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
6,BARAN (FULL)                                      ,Fruits,2017-01-01 11:18:39.190,Ber,BARAN,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER,TELL ME CONTROL FRUIT FLY IN BER PLANT.,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
7,ANTA                                              ,Cereals,2017-01-01 12:03:16.640,Wheat,BARAN,"BROAD LEAF WEED CONTROL 2,4-D ETHYL ESTER 38 % 1300 ML PER HECTER",TELL ME WEEDICIDE USE IN WHEAT CROP.,Weed Management,RABI,AGRICULTURE,RAJASTHAN
8,CHHIPABAROD                                       ,Condiments and Spices,2017-01-01 12:25:10.023,Garlic,BARAN,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,TELL ME SPRAY OF POTASSIUM SULPHATE,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
9,ATRU                                              ,Others,2017-01-01 12:52:07.280,Others,BARAN,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TAKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing	,RABI,AGRICULTURE,RAJASTHAN
10,CHHIPABAROD                                       ,Cereals,2017-01-01 12:59:19.250,Wheat,BARAN,SPRAY OF THIOUREA 0.5 GM PER LITER WATER,TELL ME FERTILIZER IN WHEAT,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
11,CHHABRA                                           ,Cereals,2017-01-01 13:28:33.430,Wheat,BARAN,SPRAY OF TEBUCONAZOLE 1 ML PER LITER WATER,TELL ME FUNGEL CONTROL IN WHEAT,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
12,CHHIPABAROD                                       ,Condiments and Spices,2017-01-01 13:58:00.057,Garlic,BARAN,USE CHLOROPYRIFOS 20% EC 4 LITER PER HA WITH IRRIGATION,TELL ME CONTROL INSECT PROBLEM IN GARLIC ROOT.,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
13,SHAHBAD                                           ,Others,2017-01-01 14:53:48.403,Others,BARAN,NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
14,ANTA                                              ,Condiments and Spices,2017-01-01 15:34:44.397,Garlic,BARAN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,HORTICULTURE,RAJASTHAN
15,CHHABRA                                           ,Cereals,2017-01-01 15:52:33.120,Wheat,BARAN,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
16,ATRU                                              ,Condiments and Spices,2017-01-01 15:56:02.417,Garlic,BARAN,SPRAY OF DICOFOL 1.5 ML PER LITER WATER,TELL ME ABOUT MITES CONTROL IN GARLIC ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
17,BARAN (FULL)                                      ,Others,2017-01-01 16:11:33.393,Others,BARAN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
18,CHHIPABAROD                                       ,Cereals,2017-01-01 16:24:21.597,Wheat,BARAN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
19,CHHABRA                                           ,Others,2017-01-01 16:37:11.753,Others,BARAN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
20,SHAHBAD                                           ,Pulses,2017-01-01 16:43:25.777,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BARAN,SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER,TELL ME INSECT CONTROL IN GRAM ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
21,BARAN (FULL)                                      ,Condiments and Spices,2017-01-01 17:02:12.833,Garlic,BARAN,KOTA (F & V)  GARLIC 8000 RS/QT,TELL ME MARKET RATE IN GARLIC,Market Information,RABI,HORTICULTURE,RAJASTHAN
22,ANTA                                              ,Vegetables,2017-01-01 17:13:07.710,Bitter Gourd,BARAN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,HORTICULTURE,RAJASTHAN
23,ATRU                                              ,Cereals,2017-01-01 17:34:42.240,Barley (Jau),BARAN,NO RAIN POSSIBILITY IN NEXT 5 DAYS AND  CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
24,ATRU                                              ,Condiments and Spices,2017-01-01 19:31:51.237,Garlic,BARAN,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
25,ATRU                                              ,Cereals,2017-01-01 20:06:00.470,Wheat,BARAN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT SKY CLOUDLY,TELL ME WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
26,CHHIPABAROD                                       ,Condiments and Spices,2017-01-02 07:14:48.260,Garlic,BARAN,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
27,CHHIPABAROD                                       ,Pulses,2017-01-02 07:17:54.030,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BARAN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
28,ATRU                                              ,Condiments and Spices,2017-01-02 07:50:41.150,Garlic,BARAN,"SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
TELL ME NUTRIENT MANAGEMENT  ?
""
SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER",TELL ME NUTRIENT MANAGEMENT IN GARLIC  ?,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
29,CHHABRA                                           ,Others,2017-01-02 10:20:32.577,Others,BARAN,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
