,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,SAM                                               ,Condiments and Spices,2017-01-01 09:53:07.297,Cumin,JAISALMER,SPRAY OF OXYDIARZIL 6 EC 800 ML PER HEC. DISSOLVE 600-700 LITAR WATER SPRAY WITH IN 20 DAYS OF SOWING,TELL ME  WEED  CONTROL IN CUMIN,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
1,JAISALMER                                         ,Condiments and Spices,2017-01-01 10:00:07.920,Cumin,JAISALMER,"NO RAINFAL IN NEXT 5 Day,but light cloudy",TELL ME WEATHER REPORT IN JAISALMER,Weather,RABI,HORTICULTURE,RAJASTHAN
2,JAISALMER                                         ,Others,2017-01-01 10:27:19.577,Others,JAISALMER,SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER,TELL ME INSECT CONTROL IN  ISABGOLE,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
3,SAM                                               ,Fodder Crops,2017-01-01 10:44:20.647,Guar,JAISALMER,JODHPUR (GRAIN)  GOWAR 3150 RS/Q.,TELL ME MANDI RATE OF GUAR,Market Information,RABI,AGRICULTURE,RAJASTHAN
4,JAISALMER                                         ,Flowers,2017-01-01 11:18:32.217,Rose,JAISALMER,PLANTING TIME OF ROSE= OCTOBER-NOVEMBER MONTH,TELL ME PLANTING TIME OF ROSE,Training and Exposure Visits,RABI,HORTICULTURE,RAJASTHAN
5,JAISALMER                                         ,Others,2017-01-01 11:41:27.737,Others,JAISALMER,"T
 N0 RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY",ELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
6,JAISALMER                                         ,Pulses,2017-01-01 12:18:30.620,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),JAISALMER,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER,TELL ME INSECT CONTROL IN GARM ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
7,SAM                                               ,Others,2017-01-01 12:43:13.493,Others,JAISALMER,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN ESABGOL ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
8,JAISALMER                                         ,Others,2017-01-01 12:49:34.010,Others,JAISALMER,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
9,SANKRA                                            ,Fodder Crops,2017-01-01 13:28:39.860,Guar,JAISALMER,GUAR MANDI RATE 3000 RUPEES PER QT.,TELL ME GUAR MANDI RATE.,Market Information,RABI,AGRICULTURE,RAJASTHAN
