,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BARGAON                                           ,Cereals,2017-01-01 08:21:20.323,Wheat,UDAIPUR,USE OF CARBANDAZIM 250 GM/BIGHA WITH IRRIGATION,TELL ME FUNGAL CONTROL IN WHRAT,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
1,KHERWARA                                          ,Oilseeds,2017-01-01 08:53:29.950,Mustard,UDAIPUR,DUSTING OF METHYL PARATHIAN 2% 25 KG PER HA,TELL ME CUT WORM CONTROL IN MUSTARD ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
2,SALUMBAR                                          ,Cereals,2017-01-01 08:54:37.707,Wheat,UDAIPUR,ALL WEED CONTROL IN WHEAT CROPS SPRAY TOTAL( SULFOSULFURAN 75%+METASULFURAN METHYL 5 % )80 WG 32 GM DISSOLVE 400-500 LITAR WATER SPRAY AFTER SOWING 30-35 DAYS,TELL ME ALL WEED CONTROL IN WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
3,MAVLI                                             ,Flowers,2017-01-01 09:26:23.557,Rose,UDAIPUR,USE CHLOROPYRIFOS 20% EC 4 LITER PER HA WITH IRRIGATION,TELL ME TERMITE CONTROL OF ROSE,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
4,JHADOL                                            ,Cereals,2017-01-01 11:33:08.430,Wheat,UDAIPUR,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TEWLL ME WEED CONTOL IN WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
5,SALUMBAR                                          ,Others,2017-01-01 15:25:29.413,Others,UDAIPUR,NO  RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
6,BARGAON                                           ,Condiments and Spices,2017-01-01 15:58:59.247,Cumin,UDAIPUR,SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER,TELL ME DISEASE CONTROL,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
7,SALUMBAR                                          ,Condiments and Spices,2017-01-01 18:37:43.227,Garlic,UDAIPUR,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,HORTICULTURE,RAJASTHAN
8,SALUMBAR                                          ,Millets,2017-01-01 18:52:13.477,Maize (Makka),UDAIPUR,"VARIETY OF MAIZE= HQPM-1, PRATAP MAKKA-3, PRATAP MAKKA-5",TELL ME VARIETY OF MAIZE,Varieties,RABI,AGRICULTURE,RAJASTHAN
9,MAVLI                                             ,Fodder Crops,2017-01-01 19:48:24.283,Lucerne (Alfalfa),UDAIPUR,"RIJKA VARIETY - ANAND 2,LLC3 (ANNUAL),TYPE-9, RL 88(BIANNUAL) OTHER SIRSA-8,9, TYPE-8,IGFREE 244,NDRI SELECTION 1,LLC5",TELL ME RIJKA VARIETY,Varieties,RABI,AGRICULTURE,RAJASTHAN
