,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,DEOGARH                                           ,Others,2017-01-01 12:45:06.483,Others,RAJSAMAND,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
1,RAILMAGRA                                         ,Fruits,2017-01-02 10:35:59.650,Banana,RAJSAMAND,NO RAIN POSSIBILITY IN NEXT 5 DAYS,TELL ME WEATHER INFORMATION,Weather,RABI,HORTICULTURE,RAJASTHAN
2,BHIM                                              ,Fruits,2017-01-02 10:57:27.680,Citrus,RAJSAMAND,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER + MENCOJEB 2GM PAR LITAR WATER,TELL ME ABOUT YELLOWING CONTROLE IN LEMON,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
3,RAJSAMAND                                         ,Others,2017-01-02 11:28:24.980,Others,RAJSAMAND,NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
4,RAILMAGRA                                         ,Cereals,2017-01-02 11:36:29.020,Wheat,RAJSAMAND,THANX FOR CALLING KISAAN CALL CENTER,FOR CALLING KISAAN CALL CENTER,Weed Management,RABI,AGRICULTURE,RAJASTHAN
5,RAILMAGRA                                         ,Others,2017-01-02 11:51:17.927,Others,RAJSAMAND,THANX FOR CALLING KISAAN CALL CENTER,FOR CALLING KISAAN CALL CENTER,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
6,RAJSAMAND                                         ,Vegetables,2017-01-02 13:56:55.047,Potato,RAJSAMAND,SPRAY OF MENCOZEB 2 GM PER LITER WATER,TELL ME PLANT PROTECTION IN POTATO,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
7,RAJSAMAND                                         ,Fruits,2017-01-02 14:18:07.583,Kiwi Fruit,RAJSAMAND,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,HORTICULTURE,RAJASTHAN
8,DEOGARH                                           ,Cereals,2017-01-02 14:22:25.517,Wheat,RAJSAMAND,USE OF CARBOFURON 5  KG/BIGHA,TELL ME NEMATODE CONTROL IN WHEAT,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
9,RAJSAMAND                                         ,Sugar and Starch Crops,2017-01-02 20:39:43.730,Sugarcane (Noble Cane),RAJSAMAND,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
