,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,ASPUR                                             ,Condiments and Spices,2017-01-01 09:53:13.120,Garlic,DUNGARPUR,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
1,DUNGARPUR                                         ,Cereals,2017-01-01 14:53:01.003,Barley (Jau),DUNGARPUR,USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE,TELL ME TRMIT CONTROL IN WHEAT ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
2,BICHIWARA                                         ,Cereals,2017-01-02 14:56:40.180,Wheat,DUNGARPUR,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TELL ME CONTROL OF WEED IN WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
3,BICHIWARA                                         ,Others,2017-01-02 19:52:01.787,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
4,ASPUR                                             ,Condiments and Spices,2017-01-03 09:22:36.917,Garlic,DUNGARPUR,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,TELL ME INSECT CONTROL IN,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
5,DUNGARPUR                                         ,Others,2017-01-03 10:04:25.570,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
6,BICHIWARA                                         ,Others,2017-01-03 16:29:20.100,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
7,SIMALWARA                                         ,Vegetables,2017-01-04 20:33:54.293,Brinjal,DUNGARPUR,SUBSIDY ON PIPE LINE= 50% OF TOTAL COST OR 15000/- MAXIMUM,TELL ME SUBSIDY ON PIPE LINE,Government Schemes,RABI,HORTICULTURE,RAJASTHAN
8,BICHIWARA                                         ,Cereals,2017-01-04 21:04:12.527,Wheat,DUNGARPUR,DRENCHING OF CARBENDAZIM 250 GM/BIGHA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN WHEAT ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
9,SAGWARA                                           ,Others,2017-01-05 08:55:35.330,Others,DUNGARPUR,CONTACT NO. OF AGRICULTURE INSURANCE COMPANY = 1800 180 0061,TELL ME  CONTACT NO. OF AGRICULTURE INSURANCE COMPANY,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
10,ASPUR                                             ,Animal,2017-01-05 15:51:31.240,POULTRY  FARM ,DUNGARPUR,ABOUT POULTRY FARMING-01412502501,TELL ME ABOUT POULTRY FARMING,Integrated Farming,RABI,ANIMAL HUSBANDRY,RAJASTHAN
11,SAGWARA                                           ,Others,2017-01-05 17:45:34.603,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
12,ASPUR                                             ,Condiments and Spices,2017-01-06 10:20:58.770,Garlic,DUNGARPUR,SPRAY OF FERUS SULPHATE 5 GM + CITRIC ACID 1 GM PER LITER WATER,TELL ME YELLOWING LEAF CONTROLE IN GARLIC,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
13,BICHIWARA                                         ,Others,2017-01-06 18:51:12.113,Others,DUNGARPUR,USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE,TELL ME ABOUT TERMITE  CONTROL IN BAMBOO,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
14,SAGWARA                                           ,Others,2017-01-06 20:55:09.377,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
15,DUNGARPUR                                         ,Pulses,2017-01-07 07:24:21.843,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DUNGARPUR,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
16,ASPUR                                             ,Others,2017-01-07 11:41:04.500,Others,DUNGARPUR,RAIN RAINFALL POSSIBILITE IN TODAY,TELL ME  WEATHER REPORT,Weather,RABI,AGRICULTURE,RAJASTHAN
17,SAGWARA                                           ,Cereals,2017-01-07 12:56:53.330,Wheat,DUNGARPUR,SPRAY OF MENCOZEB 2 GM PER LITER WATER,TELL ME CONTROL OF YELLOW RUST IN WHEAT,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
18,ASPUR                                             ,Others,2017-01-07 17:21:40.100,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
19,SAGWARA                                           ,Pulses,2017-01-08 17:33:33.800,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DUNGARPUR,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,TELL ME INSECT CONTROL IN GRAM ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
20,DUNGARPUR                                         ,Pulses,2017-01-08 19:17:58.133,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
21,ASPUR                                             ,Others,2017-01-09 07:43:31.067,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Varieties,RABI,AGRICULTURE,RAJASTHAN
22,ASPUR                                             ,Vegetables,2017-01-09 08:40:17.023,Pea (Vegetable),DUNGARPUR,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
23,BICHIWARA                                         ,Cereals,2017-01-09 12:40:33.813,Wheat,DUNGARPUR,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TELL ME WEEDS CONTROL IN WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
24,SIMALWARA                                         ,Pulses,2017-01-09 12:59:56.003,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DUNGARPUR,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,TELL ME CONTROL OF ROOT ROT IN GRAM,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
25,DUNGARPUR                                         ,Vegetables,2017-01-09 19:09:05.880,Watermelon,DUNGARPUR,SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER,TELL ME ABOUT INSECT CONTROL IN WATERMELON,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
26,DUNGARPUR                                         ,Medicinal and Aromatic Plants,2017-01-12 15:17:08.013,Aloe Vera,DUNGARPUR,SOWING TIME OF ALOE VERA IS MARCH AND JULUY,TELL ME ABOUT SOWING TIME OF ALOE VERA,Seeds and Planting Material,RABI,HORTICULTURE,RAJASTHAN
27,DUNGARPUR                                         ,Fruits,2017-01-12 15:34:32.037,Orange,DUNGARPUR,MICRONUTRIENT 100 GRAM / PLANT IN ROOT  ZONE,TELL ME NUTRIENT MANAGEMENT IN ORANGE ?,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
28,BICHIWARA                                         ,Cereals,2017-01-12 18:06:08.780,Wheat,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
29,BICHIWARA                                         ,Animal,2017-01-12 18:33:30.800,Goat,DUNGARPUR,ANIMAL DISEASE MGT-18001806224,TELL ME ANIMAL DISEASE MGT,Disease Reporting,RABI,ANIMAL HUSBANDRY,RAJASTHAN
30,ASPUR                                             ,Others,2017-01-13 12:44:00.713,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
31,SIMALWARA                                         ,Cereals,2017-01-13 15:24:53.520,Wheat,DUNGARPUR,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
32,SAGWARA                                           ,Cereals,2017-01-13 15:33:06.403,Barley (Jau),DUNGARPUR,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
33,SAGWARA                                           ,Cereals,2017-01-13 15:33:26.113,Barley (Jau),DUNGARPUR,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
34,SIMALWARA                                         ,Pulses,2017-01-14 20:12:14.747,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DUNGARPUR,USE-BAVISTIN 200GM PER BIGHA WITH IRRIGATION.,TELL ME CONTROL BLACK ROOT IN GRAM CROP.,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
35,DUNGARPUR                                         ,Cereals,2017-01-16 12:32:33.100,Barley (Jau),DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
36,SAGWARA                                           ,Others,2017-01-16 14:38:32.543,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
37,DUNGARPUR                                         ,Others,2017-01-16 16:06:55.513,Others,DUNGARPUR,SUBSIDY ON FARM POND = 50% OF TOTAL COST OR 60000/- MAXIMUM,TELL ME ABOUT SUBSIDY IN FARM POND ?,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
38,ASPUR                                             ,Cereals,2017-01-17 09:37:02.873,Wheat,DUNGARPUR,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
39,ASPUR                                             ,Pulses,2017-01-17 09:42:47.847,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DUNGARPUR,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
40,DUNGARPUR                                         ,Others,2017-01-17 10:39:23.693,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
41,DUNGARPUR                                         ,Others,2017-01-17 16:17:54.697,Others,DUNGARPUR,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
42,SAGWARA                                           ,Fruits,2017-01-18 14:23:31.097,Banana,DUNGARPUR,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,TELL ME CONTROL OF FLOWER DROPPING IN BANANA,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
43,ASPUR                                             ,Cereals,2017-01-19 15:26:40.390,Barley (Jau),DUNGARPUR,SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER,TELL ME CONTROL OF SUCKING PEST IN BARLEY,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
44,BICHIWARA                                         ,Cereals,2017-01-19 19:55:09.580,Wheat,DUNGARPUR,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
45,BICHIWARA                                         ,Others,2017-01-19 19:58:28.107,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
46,DUNGARPUR                                         ,Cereals,2017-01-26 13:32:58.973,Wheat,DUNGARPUR,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
47,SAGWARA                                           ,Millets,2017-01-26 14:19:43.237,Maize (Makka),DUNGARPUR,SPRAY OF CARTAP HYDROCHLORIDE 50% SP 1 ML PER LITER WATER,TELL ME ABOUT STEM BORER CONTROL IN MAIZE ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
48,SAGWARA                                           ,Others,2017-01-27 18:47:50.060,Others,DUNGARPUR,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing	,RABI,AGRICULTURE,RAJASTHAN
49,SAGWARA                                           ,Others,2017-01-29 20:18:05.493,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
50,SAGWARA                                           ,Others,2017-01-29 21:30:52.170,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
51,DUNGARPUR                                         ,Animal,2017-01-30 18:01:26.523,"Bovine(Cow,Buffalo)",DUNGARPUR,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 1199,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,Dairy Production,RABI,ANIMAL HUSBANDRY,RAJASTHAN
52,ASPUR                                             ,Condiments and Spices,2017-01-31 09:30:26.527,Garlic,DUNGARPUR,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
53,DUNGARPUR                                         ,Condiments and Spices,2017-01-31 10:29:59.490,Garlic,DUNGARPUR,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,TELL ME  INSECT CONTROL IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
54,SIMALWARA                                         ,Oilseeds,2017-02-05 19:30:22.743,Groundnut (pea nut/mung phalli),DUNGARPUR,"TELL ME VAREITY OF GROUNDNUT ?
VARIETY OF GROUNDNUT = GG 20, HNG 10, M 13, TG 37 A",TELL ME ABOUT VARIETY OF GROUNDNUT ?,Varieties,RABI,AGRICULTURE,RAJASTHAN
55,SIMALWARA                                         ,Others,2017-02-05 19:36:42.507,Others,DUNGARPUR,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
56,SAGWARA                                           ,Others,2017-02-07 15:52:55.067,Others,DUNGARPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
57,DUNGARPUR                                         ,Fruits,2017-02-07 18:52:55.973,Papaya,DUNGARPUR,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,HORTICULTURE,RAJASTHAN
58,BICHIWARA                                         ,Millets,2017-02-08 19:44:53.947,Maize (Makka),DUNGARPUR,"VARIETY OF FODDER MAIZE = AFRICAN TAIL, GANGA- 5",TELL ME VARIETY OF FODDER MAIZE,Varieties,RABI,AGRICULTURE,RAJASTHAN
