,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BASERI                                            ,Others,2017-01-01 06:48:11.453,Others,DHAULPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
1,BASERI                                            ,Cereals,2017-01-01 11:31:09.697,Wheat,DHAULPUR,SPRAY OF MENCOZEB 2 GM PER LITER WATER,TELL ME CONTROL OF YELLOW RUST IN WHEAT,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
2,BARI                                              ,Vegetables,2017-01-01 13:14:47.790,Bhindi(Okra/Ladysfinger),DHAULPUR,"VARIETY OF BHINDI = VARSHA UPHAR,PARBHANI KRANTI, PUSA MAKHMALI, ARKA ANAMIKA",TELL ME BHINDI VARIETIES.,Seeds and Planting Material,RABI,HORTICULTURE,RAJASTHAN
3,RAJAKHERA                                         ,Cereals,2017-01-01 14:06:12.897,Wheat,DHAULPUR,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
4,DHAULPUR                                          ,Others,2017-01-01 14:57:35.240,Others,DHAULPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
5,RAJAKHERA                                         ,Vegetables,2017-01-01 15:26:09.983,Onion,DHAULPUR,DRENCHING OF CARBENDAZIM 250 GM/BIGHA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN ONION ?,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
6,DHAULPUR                                          ,Vegetables,2017-01-01 15:35:17.870,Potato,DHAULPUR,SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER,TELL ME CONTROL OF FUNGAL DISEASE IN POTATO,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
7,RAJAKHERA                                         ,Others,2017-01-01 15:45:27.440,Others,DHAULPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
8,DHAULPUR                                          ,Cereals,2017-01-01 16:34:05.110,Wheat,DHAULPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
9,BASERI                                            ,Others,2017-01-01 17:02:03.780,Others,DHAULPUR,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
10,BASERI                                            ,Others,2017-01-01 17:14:25.067,Others,DHAULPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
11,RAJAKHERA                                         ,Vegetables,2017-01-01 17:21:36.590,Potato,DHAULPUR,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,TELL ME GROWTH IN POTATO,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
12,DHAULPUR                                          ,Vegetables,2017-01-01 18:01:28.043,Potato,DHAULPUR,USE OF CARBANDAZIM 250 GMBIGHA,TELL ME BLACK ROT CONTROL IN POTATO,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
13,DHAULPUR                                          ,Vegetables,2017-01-01 18:08:48.743,Potato,DHAULPUR,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN POTATO  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
14,DHAULPUR                                          ,Others,2017-01-02 09:38:09.607,Others,DHAULPUR,NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
15,BASERI                                            ,Cereals,2017-01-02 10:25:39.187,Wheat,DHAULPUR,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
16,RAJAKHERA                                         ,Others,2017-01-02 10:56:02.867,Others,DHAULPUR,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
