,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,Pratapgarh,Cereals,2017-01-01 11:13:44.173,Wheat,PRATAPGARH,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
1,Dhariawad,Pulses,2017-01-01 11:17:17.450,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),PRATAPGARH,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
2,Dhariawad,Condiments and Spices,2017-01-01 12:40:33.500,Garlic,PRATAPGARH,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER + MENCOJEB 2GM PAR LITAR WATER,TELL ME ABOUT YELLOWING CONTROLE IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
3,Dhariawad,Pulses,2017-01-01 12:43:40.007,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),PRATAPGARH,SPRAY OF PROFENOFOS 1.5 ML PER LITER WATER,TELL ME INSECT CONTROL OF GRAM,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
4,Pratapgarh,Condiments and Spices,2017-01-01 13:40:46.143,Garlic,PRATAPGARH,USE-BAVISTIN 200GM PER BIGHA WITH IRRIGATION.,TELL ME CONTORL PINK ROOT IN GARLIC.,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
5,Arnod,Drug and Narcotics,2017-01-01 13:56:11.083,OPIUM POPY,PRATAPGARH,USE OF CARBANDAZIM 250 GM/BIGHA,TELL ME BLACK ROT CONTROL IN AFIM,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
6,Peepalkhoont,Others,2017-01-01 14:37:15.013,Others,PRATAPGARH,NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
7,Peepalkhoont,Others,2017-01-01 14:39:03.463,Others,PRATAPGARH,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing	,RABI,AGRICULTURE,RAJASTHAN
8,Dhariawad,Cereals,2017-01-01 14:53:50.937,Wheat,PRATAPGARH,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT SKY CLOUDLY,TELL ME WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
9,Chhoti Sadari,Condiments and Spices,2017-01-01 16:38:08.073,Methi (Fenugreek),PRATAPGARH,SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER,TELL ME INSECT CONTROL IN METHI ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
