,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BARI SADRI                                        ,Pulses,2017-01-01 06:15:55.137,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),CHITTAURGARH,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
1,KAPASAN                                           ,Others,2017-01-01 08:55:18.177,Others,CHITTAURGARH,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
2,KAPASAN                                           ,Vegetables,2017-01-01 10:21:08.803,Bhindi(Okra/Ladysfinger),CHITTAURGARH,"VARIETY OF BHINDI = VARSHA UPHAR,PARBHANI KRANTI, PUSA MAKHMALI, ARKA ANAMIKA",TELL ME ABOUT VARIETY OF OKARA ?,Cultural Practices,RABI,HORTICULTURE,RAJASTHAN
3,BHADESAR                                          ,Cereals,2017-01-01 10:42:20.703,Wheat,CHITTAURGARH,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TEWLL ME WEED CONTOL IN WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
4,BHADESAR                                          ,Cereals,2017-01-01 10:43:06.563,Wheat,CHITTAURGARH,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TEWLL ME WEED CONTOL IN WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
5,CHITTAURGARH                                      ,Condiments and Spices,2017-01-01 10:43:31.980,Methi (Fenugreek),CHITTAURGARH,SPRAY OF QUINOLPHOS 25% EC 2 ML PER LITER WATER,TELL ME APHID CONTROL IN METHI ?,Weather,RABI,HORTICULTURE,RAJASTHAN
6,BARI SADRI                                        ,Pulses,2017-01-01 11:30:37.670,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),CHITTAURGARH,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
7,BHADESAR                                          ,Fruits,2017-01-01 12:31:47.060,Mango,CHITTAURGARH,SPRAY OF COPPER OXICHLORIDE 45 GM + STREPTOCYCLIN 1.5 GM PER 15 LITER WATER,TELL ME CONTROL OF DIA BACK IN MANGO,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
8,CHITTAURGARH                                      ,Fruits,2017-01-01 12:32:55.233,Citrus,CHITTAURGARH,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,TELL ME CONTROL LEAF CURL IN LEMON PLANT.,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
9,BARI SADRI                                        ,Condiments and Spices,2017-01-01 12:34:32.777,Garlic,CHITTAURGARH,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,TELL ME  INSECT CONTROL IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
10,BHAINSRORGARH                                     ,Cereals,2017-01-01 13:10:17.570,Wheat,CHITTAURGARH,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
11,CHITTAURGARH                                      ,Pulses,2017-01-01 13:14:52.883,Lentil (Masur),CHITTAURGARH,USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE,TELL ME TERMAIT CONTROL IN MASUR  ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
12,RASHMI                                            ,Others,2017-01-01 13:16:28.643,Others,CHITTAURGARH,SPRAY OF GLYPHOSATE 2.5 GM PER LITER WATER FOR CONTROL OF DOOB GRASS IN CROP FREE FIELD,TELL ME  WEED CONTROL  IN   OPEN  FIELD,Weed Management,RABI,AGRICULTURE,RAJASTHAN
13,RASHMI                                            ,Cereals,2017-01-01 13:40:09.933,Wheat,CHITTAURGARH,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TELL ME CONTROL OF WEED IN WHEAT ?,Weed Management,RABI,AGRICULTURE,RAJASTHAN
14,CHHOTI SADRI                                      ,Others,2017-01-01 13:45:57.040,Others,CHITTAURGARH,CONTACT NO. OF POULTRY FARM= 0141-2350929,TELL ME CONTACT NUMBER OF POULTRY FARM,Training and Exposure Visits,RABI,AGRICULTURE,RAJASTHAN
15,NIMBAHERA                                         ,Condiments and Spices,2017-01-01 13:51:11.107,Garlic,CHITTAURGARH,SPRAY SOLUBLE NPK 18:18:18: GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
16,PRATAPGARH                                        ,Condiments and Spices,2017-01-01 13:55:05.377,Fenugreek,CHITTAURGARH,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,TELL ME CONTROL LEAF CURL IN FENUGREEK CROP.,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
17,GANGRAR                                           ,Others,2017-01-01 14:16:06.613,Others,CHITTAURGARH,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS,TELL ME WEATHER INFORMATION,Weather,RABI,AGRICULTURE,RAJASTHAN
18,KAPASAN                                           ,Cereals,2017-01-01 14:23:52.160,Wheat,CHITTAURGARH,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
19,CHITTAURGARH                                      ,Others,2017-01-01 14:34:47.670,Others,CHITTAURGARH,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
20,CHITTAURGARH                                      ,Condiments and Spices,2017-01-01 14:38:01.637,Garlic,CHITTAURGARH,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,TELL ME APHID CONTROL IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
21,GANGRAR                                           ,Vegetables,2017-01-01 15:08:24.050,Onion,CHITTAURGARH,SPRAY SOLUBLE NPK 12:32:16 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT IN ONION ?,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
22,CHHOTI SADRI                                      ,Cereals,2017-01-01 15:18:03.113,Wheat,CHITTAURGARH,SPRAY OF CARBENDAZIM 2 GM PER LITER WATER,TELL ME ROOT ROT CONTROL IN WHEAT,	Field Preparation	,RABI,AGRICULTURE,RAJASTHAN
23,ARNOD                                             ,Drug and Narcotics,2017-01-01 15:50:50.180,OPIUM POPY,CHITTAURGARH,SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER,TELL ME CONTROL OF DISEASE IN OPIUM POPY ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
24,GANGRAR                                           ,Pulses,2017-01-01 16:24:15.570,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),CHITTAURGARH,SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER,TELL ME ABOUT INSECT CONTROL IN GRAM  ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
25,NIMBAHERA                                         ,Drug and Narcotics,2017-01-01 16:41:10.807,"Bhang (Hemp, Canabis)",CHITTAURGARH,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,TELL ME CONTROL OF INSETS PEST IN APHIM,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
26,BHAINSRORGARH                                     ,Others,2017-01-01 17:12:08.267,Others,CHITTAURGARH,SPRAY OF MENCOZEB 2 GM PER LITER WATER,TELL ME CONTROL OF FUNGAL DISEASE IN KALONJI,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
27,DUNGLA                                            ,Cereals,2017-01-01 17:41:49.390,Wheat,CHITTAURGARH,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT SKY CLOUDLY,TELL ME WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
28,BARI SADRI                                        ,Others,2017-01-01 17:45:14.473,Others,CHITTAURGARH,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
29,BARI SADRI                                        ,Cereals,2017-01-01 18:04:55.387,Wheat,CHITTAURGARH,"ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS
????? ?? ??? ????????? ?? ?????? ?? ??? ?????? ( ??????????? ??????????? 15 % +",TELL ME WEED CONTROL WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
30,CHITTAURGARH                                      ,Drug and Narcotics,2017-01-01 18:45:02.403,OPIUM POPY,CHITTAURGARH,SPRAY OF RIDOMIL MZ(METALEXYL+MENCOZEB) 2 GM PER LITER WATER,TELL ME ABOUT DISEASE CONTROL IN OPIUM POPY,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
31,KAPASAN                                           ,Drug and Narcotics,2017-01-01 18:45:22.440,OPIUM POPY,CHITTAURGARH,USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN OPIUM POPY,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
32,BARI SADRI                                        ,Others,2017-01-01 19:16:10.590,Others,CHITTAURGARH,NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
33,RASHMI                                            ,Fruits,2017-01-01 19:37:13.407,Guava,CHITTAURGARH,VARITIES OF GUAVAVA-L-49(SARDAR),TELL ME VARITIES OF GUAVAVA,Seeds and Planting Material,RABI,HORTICULTURE,RAJASTHAN
34,GANGRAR                                           ,Cereals,2017-01-02 09:22:13.970,Wheat,CHITTAURGARH,NO  RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
