,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,TIKAMGARH                                         ,Others,2017-01-01 09:10:18.503,Others,TIKAMGARH,No chance of rainfall at next 4 days in your district.but some weather will be cloudy.,Farmer wants to know information about weather forecast of      district?,Weather,KHARIF,AGRICULTURE,MADHYA PRADESH
1,JATARA                                            ,Cereals,2017-01-01 09:59:56.493,Wheat,TIKAMGARH,spray mencojeb + carbandazim 45 gram and steptrocyclin 2 gram at 15 liter of water,farmer want to know information about How to control of fungal attack in wheat crop ?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
2,BALDEOGARH                                        ,Others,2017-01-01 10:05:45.100,Others,TIKAMGARH,According to metrology department of India there is No chance of rainfall for next week for your tikamgarh dist,Farmer wants to know information about weather in tikamgarh  district ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
3,PRITHVIPUR                                        ,Others,2017-01-01 10:18:31.333,Others,TIKAMGARH,"Tikamgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 9°C on Sun night). Wind will be generally light.",farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
4,JATARA                                            ,Others,2017-01-01 10:34:16.540,Others,TIKAMGARH,"Jatara 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Sun afternoon, min 9°C on Sun night). Wind will be generally light. Jatara 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Fri afternoon, min 9°C on Wed night). Wind will be generally light. Jatara 7 – 10 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sat afternoon, min 5°C on Mon night). Wind will be generally light.",farmer wants to know information about weather for his jatara tehshil tikamgarh district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
5,TIKAMGARH                                         ,Others,2017-01-01 11:09:34.270,Others,TIKAMGARH,"Tikamgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 9°C on Sun night). Wind will be generally light",Farmer needs information regarding for dist. of state madhya pradesh?weather,Weather,RABI,AGRICULTURE,MADHYA PRADESH
6,PALERA                                            ,Others,2017-01-01 11:22:39.717,Others,TIKAMGARH,No chance for rainfall in next 7 days in your area.but tikamgarh  weather will be cloudy.,Farmer needs information regarding weather for tikamgarh district ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
7,PALERA                                            ,Cereals,2017-01-01 11:41:08.787,Wheat,TIKAMGARH,Recommended for control of fungal attack spray carbendazim 12% + mancozeb 63% 40gm/pump and streptocyclin 2 gram at 15 liter of water,Farmer needs information regarding How to control of fungal attack in crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
8,PALERA                                            ,Others,2017-01-01 12:54:57.753,Others,TIKAMGARH,No  chance of  light rainfall for  next five days in your  district.,farmer wants to knows information about weather forecasting  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
9,PALERA                                            ,Others,2017-01-01 14:10:25.540,Others,TIKAMGARH,"Recommended for To know information about agriculture insurance contact to your nearest bank & dial 0755-4218901, 4218902, 4218903 ..",Farmer wants to know information about agriculture insurance?,Crop Insurance,RABI,AGRICULTURE,MADHYA PRADESH
10,JATARA                                            ,Others,2017-01-01 14:50:51.697,Others,TIKAMGARH,contact to your R A E O,farmer want to know information about  WHERE CONTACT FOR SPRINKLER SET?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
11,JATARA                                            ,Others,2017-01-01 15:05:45.180,Others,TIKAMGARH,Your mandi rate facility registration has been successfully updated at kishan call center.,Farmer wants to update mandi rate facility on his mobile?,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
12,PALERA                                            ,Others,2017-01-01 15:20:08.730,Others,TIKAMGARH,Recommended for Spray emamectin benjoate or corajan or fem 10 ml at 15 liter of water or indoxacarb 14.5%SC 10 ml at 15 liter of  water.,How to control tobacco caterpillars in pea crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
13,PALERA                                            ,Others,2017-01-01 15:28:16.313,Others,TIKAMGARH,Recommended for know about govt. schemes please contact rural agriculture    extension officer.,FARMER NEED INFORMATION ABOUT GOV. SCHEME ?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
14,TIKAMGARH                                         ,Others,2017-01-01 15:57:05.383,Others,TIKAMGARH,no chance of rainfall next five days in your district,farmer wants to knows information about weather forecasting,Weather,RABI,AGRICULTURE,MADHYA PRADESH
15,NIWARI                                            ,Others,2017-01-01 16:17:43.710,Others,TIKAMGARH,Recommended for Please contact your RAEO,Agriculture government schemes information?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
16,BALDEOGARH                                        ,Others,2017-01-01 17:23:13.430,Others,TIKAMGARH,"Tikamgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 10°C on Tue night). Wind will be generally light.",farmer want to know information about in weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
17,JATARA                                            ,Others,2017-01-01 17:32:00.617,Others,TIKAMGARH,"Jatara 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Sun afternoon, min 9°C on Tue night). Wind will be generally light. Jatara 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Sun afternoon, min 9°C on Tue night). Wind will be generally light.",Farmer wanto know information about weather forecast of jatara block ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
