,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,KHACHAROD,Condiments and Spices,2017-01-01 08:33:00.200,Garlic,UJJAIN,Recommended for Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water.,How to control of fungal attack in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
1,UJJAIN,Others,2017-01-01 08:53:38.693,Others,UJJAIN,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
2,UJJAIN,Condiments and Spices,2017-01-01 08:57:31.787,Garlic,UJJAIN,Recommended for to control sucking pest in garlic crop spray fipronil@ 25 ml at 15 liter of water.,Farmer wants to know information about how to control sucking pest in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
3,KHACHAROD,Condiments and Spices,2017-01-01 09:11:26.057,Garlic,UJJAIN,"garlic, Jaora,27 /12/2016
Minimum Rs 10500	/Quintal, Maximum Rs 18500/Quintal, Modal price Rs 12350/Quintal",Farmer needs information regarding market/ Jaora mandi rate of garlic crop ?,Market Information,RABI,HORTICULTURE,MADHYA PRADESH
4,TARANA,Others,2017-01-01 10:27:47.143,Others,UJJAIN,Recommended for to control of fungal attack spray carbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water,Farmer wants to know information about how to control of fungal attack in garlic crop?,	Plant Protection	,KHARIF,AGRICULTURE,MADHYA PRADESH
5,KHACHAROD,Vegetables,2017-01-01 10:36:17.120,Potato,UJJAIN,Recommended for N: P: K 0:52:34 1 kg at per Acer,farmer want to know How to increase size and production in potato crop?,Fertilizer Use and Availability,RABI,HORTICULTURE,MADHYA PRADESH
6,TARANA,Others,2017-01-01 10:55:39.413,Others,UJJAIN,The next ten days of weather information: - Chance for light rainfall for your district ujjain,Farmer needs information regarding weather information for ujjain  district Madhya pradesh state?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
7,BADNAGAR,Others,2017-01-01 11:43:17.900,Others,UJJAIN,The next ten  days of weather information: - no Chance for  rainfall in  your district ujjain,Farmer needs information regarding weather information for ujjain  district Madhya pradesh state?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
8,MAHIDPUR,Others,2017-01-01 11:46:59.453,Others,UJJAIN,"Ujjain 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 13°C on Mon night). Wind will be generally light.",farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
9,MAHIDPUR,Others,2017-01-01 11:54:03.237,Others,UJJAIN,"Recommended for Mut cow_Gumutr, in the sun can be filled in the glass vial. The old Gumutr would be much more effective. 12-15 ml Gumutr per liter mixed with water, 15 days after sowing in crop sprayer pump, each of the 10 day spraying crops resistant to disease and insects are less likely to develop outbreak.",Farmer wants to know about organic pesticide?,Bio-Pesticides and Bio-Fertilizers,RABI,AGRICULTURE,MADHYA PRADESH
10,KHACHAROD,Cereals,2017-01-01 12:07:50.993,Wheat,UJJAIN,Recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,Farmer want to know information about  how to increase growth of  wheat crop?,Fertilizer Use and Availability,KHARIF,AGRICULTURE,MADHYA PRADESH
11,KHACHAROD,Condiments and Spices,2017-01-01 12:21:51.763,Fenugreek,UJJAIN,Recommended for to control of fungal attack in gram crop use belidamycin 25ml at 15 liter of water,Farmer wants to know information about How to control of fungal attack in fenugreek crop?,	Plant Protection	,KHARIF,HORTICULTURE,MADHYA PRADESH
12,TARANA,Others,2017-01-01 12:35:15.680,Others,UJJAIN,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
13,TARANA,Condiments and Spices,2017-01-01 12:44:04.863,Garlic,UJJAIN,"recommended to control sucking pest in garlic crop Spray imidacloprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water.",Farmer needs information regarding how to control sucking pest in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
14,GHATIYA,Condiments and Spices,2017-01-01 12:57:05.357,Coriander,UJJAIN,Recommended for spray of Dimethoate (Rogar) @ 30 ml per 15 litter water .,how to control of sucking pest in coriander crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
