,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,SABALGARH                                         ,Others,2017-01-01 10:44:06.400,Others,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 24°C on Sun afternoon, min 11°C on Tue night). Wind will be generally light.",farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
1,MORENA                                            ,Others,2017-01-01 12:23:55.607,Others,MORENA,According to metrology department of India there is No chance of rainfall for next week for your morena dist,Farmer wants to know information about weather in  morena district ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
2,MORENA                                            ,Others,2017-01-01 14:25:53.997,Others,MORENA,No chance of rainfall next 5 days in your district.,farmer want to know information about weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
3,KAILARAS                                          ,Others,2017-01-01 15:33:29.383,Others,MORENA,No chance for rainfall in next 7 days in your area.but weather will be cloudy.,Farmer needs information regarding weather for morena district ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
4,KAILARAS                                          ,Others,2017-01-01 15:37:38.963,Others,MORENA,Your mandi rate facility registration has been successfully updated at kishan call center.,Farmer wants to update mandi rate facility on his mobile?,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
5,KAILARAS                                          ,Others,2017-01-01 16:13:39.790,Others,MORENA,Chance of no rainfall for next 5 days in your district.,Farmer wants to know information about weather forecast in morena district ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
6,MORENA                                            ,Others,2017-01-01 16:51:45.593,Others,MORENA,No chance of rainfall at next 5 days in your district.but some weather will be cloudy.,Farmer wants to know information about weather forecast of     morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
7,AMBAH                                             ,Others,2017-01-01 19:01:52.637,Others,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 24°C on Tue afternoon, min 11°C on Tue night). Wind will be generally light.",farmer want to know information about in weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
8,AMBAH                                             ,Others,2017-01-01 19:09:28.457,Others,MORENA,"Dear farmer for download kisan suvidha app on ypur android phone, go your google play store and type ""kisan suvidha app"" go to download option the install on your phone.",Farmer needs information regarding kisan suvidha app?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
9,PORSA                                             ,Others,2017-01-01 20:22:01.930,Others,MORENA,NEXT 10 DAYS CLEAR WEATHER AND NO CHANCE RAINFALL YOUR DISTRICT,Farmer want to know information about  weather forecast  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
10,PORSA                                             ,Vegetables,2017-01-01 20:25:39.653,Tomato,MORENA,Spray chilated sulphur @ 40 ml/pump.,Farmer want to know information about  How to control frost OF POTATO crop  ?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
11,PORSA                                             ,Cereals,2017-01-02 11:04:06.477,Wheat,MORENA,Recommended for Metsulfuron methyl 20% WP 8 gram per acre.,farmer want to know how to control weeds in wheat crop?,Seeds,RABI,AGRICULTURE,MADHYA PRADESH
12,MORENA                                            ,Others,2017-01-02 12:13:40.510,Others,MORENA,no chance of rainfall for next five days in your district.,farmer want to know information about weather in morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
13,KAILARAS                                          ,Others,2017-01-02 12:22:09.593,Others,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 25°C on Wed afternoon, min 10°C on Tue night). Wind will be generally light.",farmer want to know information about weather in morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
14,KAILARAS                                          ,Others,2017-01-02 16:04:27.203,Others,MORENA,recommended  for weed MANAGEMENT in wheat spray Metslfuran 8g + Clodina to 160 grams per acre spraying |,farmer want to know information about weed MANAGEMENT in wheat?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
15,KAILARAS                                          ,Cereals,2017-01-02 16:06:05.873,Wheat,MORENA,recommended  for weed MANAGEMENT in wheat spray Metslfuran 8g + Clodina to 160 grams per acre spraying |,farmer want to know information about weed MANAGEMENT in wheat?,Weed Management,RABI,AGRICULTURE,MADHYA PRADESH
16,KAILARAS                                          ,Others,2017-01-02 18:43:27.307,Others,MORENA,recommended for to know information about polly house contact to your R H E O,farmer want to know information about polly house?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
17,AMBAH                                             ,Others,2017-01-02 18:59:43.483,Others,MORENA,NEXT 10 DAYS CLEAR WEATHER AND NO CHANCE RAINFALL YOUR DISTRICT,Farmer want to know information about  weather forecast  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
18,PORSA                                             ,Pulses,2017-01-02 20:06:00.677,Pigeon pea (red gram/arhar/tur),MORENA,"State: MP (31/12/2016), Mandi- morena, modity: pigeon pea, minimum price- 4100 rs./quintal, maximum price- 5050 rs./quintal, Modal price- 4465 Rs./quintal",farmer want to know about  rate of pigeon pea in morena mandi ?,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
19,KAILARAS                                          ,Vegetables,2017-01-03 08:33:21.133,Cauliflower,MORENA,control for catterpiller in soybean crop spray of Troijofos 40 EC (??-40ml /pump ) 1000 Ml. / hac.,farmer want to know information about  How to control caterpillars in cauliflower crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
20,KAILARAS                                          ,Vegetables,2017-01-03 08:34:44.957,Cauliflower,MORENA,control for catterpiller in cauliflwer  crop spray of Troijofos 40 EC (??-40ml /pump ) 1000 Ml. / hac.,farmer want to know information about  How to control caterpillars in cauliflwer  crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
21,AMBAH                                             ,Others,2017-01-03 14:17:34.697,Others,MORENA,According to metrology department of India there is No chance of rainfall for next week for dist,Farmer wants to know information about weather in morena district,Weather,RABI,AGRICULTURE,MADHYA PRADESH
22,SABALGARH                                         ,Others,2017-01-03 15:56:28.820,Others,MORENA,Nigella seeds are sown in October-November,farmer want to know about sowing time of kalonji ?,Cultural Practices	,RABI,AGRICULTURE,MADHYA PRADESH
23,JOURA                                             ,Others,2017-01-03 16:50:15.900,Others,MORENA,your number is resistard in sms facility,farmer want to know information about number activate in sms facility ?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
24,PAHADGARH                                         ,Fruits,2017-01-03 17:32:47.260,Jack Fruit,MORENA,Recommended for Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water.,Farmer need information regarding control measures of fungal attack in jackfruit crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
25,MORENA                                            ,Others,2017-01-03 18:47:24.527,Others,MORENA,your number has been  registered of kisan call center,Farmer want to know information about  number resister at kisan call center ?,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
26,AMBAH                                             ,Others,2017-01-03 21:27:46.187,Others,MORENA,recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,farmer want to know information about  how to increase growth of  wheat ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MADHYA PRADESH
27,AMBAH                                             ,Others,2017-01-03 21:39:00.777,Others,MORENA,Recommended for Please contact your RAEO,Agriculture government schemes information?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
28,JOURA                                             ,Cereals,2017-01-03 21:39:22.927,Wheat,MORENA,Recommended for Sulfosulfuron 75%WG 13.5 gram per Acer after 30 to 35 days of sowing.,Farmer wants to know about how to control broad and narrow leaf weeds in wheat crops ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
29,MORENA                                            ,Others,2017-01-04 10:27:49.523,Others,MORENA,no chance of rainfall for next week for morena  dist.,farmer want to know information about weather forcast in morene district?,Weather,KHARIF,AGRICULTURE,MADHYA PRADESH
30,KAILARAS                                          ,Others,2017-01-04 13:45:13.423,Others,MORENA,no chance of rainfall for next five days in your district.,farmer want to know information about weather in morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
31,KAILARAS                                          ,Cereals,2017-01-04 13:56:36.150,Wheat,MORENA,recommended  for weed MANAGEMENT in wheat spray  Mesosulfuron methyl 3% + iodosulfuron methyl Sodium 0.6%@ 16gm/pump.,farmer want to know information about weed MANAGEMENT in wheat?,Weed Management,RABI,AGRICULTURE,MADHYA PRADESH
32,PORSA                                             ,Cereals,2017-01-04 16:28:55.340,Wheat,MORENA,Recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,Farmer needs information regarding how to increase growth of wheat?,Fertilizer Use and Availability,RABI,AGRICULTURE,MADHYA PRADESH
33,AMBAH                                             ,Others,2017-01-05 11:15:34.673,Others,MORENA,According to metrology department of India there is No chance of rainfall for next week for dist,Farmer wants to know information about weather in morena district,Weather,RABI,AGRICULTURE,MADHYA PRADESH
34,AMBAH                                             ,Vegetables,2017-01-05 11:20:27.143,Potato,MORENA,Ans:- recommended for foliar application of 0:52:34 water soluble fertilizer @ 100 gm/pump.,Farmer want to know information about  how to increase growth of potato ?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
35,MORENA                                            ,Cereals,2017-01-05 12:13:39.577,Wheat,MORENA,"use recommended dose of chloropyriphos 20EC 1 liter, mixed in 8-10 kg of sand and broad cast in 1 acre of field.",Farmer needs information regarding control measures of soil insect in wheat  crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
36,SABALGARH                                         ,Others,2017-01-05 18:28:46.907,Others,MORENA,No chance for rainfall in next 7 days in your area.but weather will be cloudy.,Farmer needs information regarding weather for district ?,	Field Preparation	,RABI,AGRICULTURE,MADHYA PRADESH
37,MORENA                                            ,Others,2017-01-05 19:34:26.273,Others,MORENA,Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,Farmer needs information regarding govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
38,KAILARAS                                          ,Others,2017-01-05 20:10:18.120,Others,MORENA,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,farmer want to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
39,MORENA                                            ,Others,2017-01-05 20:25:10.193,Others,MORENA,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,farmer want to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
40,JOURA                                             ,Cereals,2017-01-06 12:08:59.453,Wheat,MORENA,Recommended for to increase growth of     crop  foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,"Farmer wants to know information about how to increase growth of  crop?
Farmer wants to know information about how to increase growth of  crop?
Farmer wants to know information about how to increase growth of  crop?
Farmer wants to know information about how to increase growth of  wheat crop?",Nutrient Management,RABI,AGRICULTURE,MADHYA PRADESH
41,JOURA                                             ,Others,2017-01-06 13:47:30.647,Others,MORENA,"Recommended for To know information about agriculture insurance contact to your nearest bank & dial 0755-4218901, 4218902, 4218903",Farmer need information regarding agriculture crop insurance?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
42,JOURA                                             ,Others,2017-01-06 14:13:10.517,Others,MORENA,Recommended for Please contact your RAEO.,Agriculture government schemes information?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
43,MORENA                                            ,Others,2017-01-06 14:53:17.323,Others,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 26°C on Fri afternoon, min 12°C on Sun night). Wind will be generally light.",FORMER WANT TO WEATHER REPORT IN morena DISTT.?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
44,MORENA                                            ,Cereals,2017-01-06 16:55:17.420,Wheat,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 26°C on Fri afternoon, min 12°C on Sun night). Wind will be generally light.
Morena 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 23°C on Mon afternoon, min 5°C on Wed night). Wind will be generally light.
Morena 7 – 10 Day Weather Forecast Summary: Mostly dry. Warm (max 23°C on Sun afternoon, min 4°C on Thu night). Wind will be generally light.",Farmer wants to know information about weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
45,AMBAH                                             ,Vegetables,2017-01-06 17:08:50.803,Potato,MORENA,Recommended for N: P: K 0:52:34 1 kg at per Acer or 100 gram per pump,Farmer needs information regarding how to increase growth of potato crop?,Fertilizer Use and Availability,RABI,HORTICULTURE,MADHYA PRADESH
46,AMBAH                                             ,Others,2017-01-06 17:17:47.923,Others,MORENA,your district   LIGHT CLOUD and light rainfall    |,Farmer want to know information about  weather forecast  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
47,KAILARAS                                          ,Cereals,2017-01-06 17:42:53.590,Wheat,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 26°C on Fri afternoon, min 12°C on Sun night). Wind will be generally light.
Morena 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 23°C on Mon afternoon, min 5°C on Wed night). Wind will be generally light.
Morena 7 – 10 Day Weather Forecast Summary: Mostly dry. Warm (max 23°C on Sun afternoon, min 4°C on Thu night). Wind will be generally light.",Farmer wants to know information about weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
48,AMBAH                                             ,Others,2017-01-06 21:21:15.040,Others,MORENA,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
49,JOURA                                             ,Others,2017-01-06 21:34:54.800,Others,MORENA,"Morena
10 day forecast
Today Mostly clear
Hi: +27°
Lo: +12°
W 2 m/s Details
Tomorrow Partly cloudy and light rain
Hi: +23°
Lo: +13°
N 3 m/s Details
Sun Jan 8 Partly cloudy
Hi: +23°
Lo: +10°
N 2 m/s Details
Mon Jan 9 Partly cloudy
Hi: +22°
Lo: +6°
N 2 m/s Details
Tue Jan 10 Clear
Hi: +19°
Lo: +2°
NW 3 m/s Details
Wed Jan 11 Clear
Hi: +18°
Lo: +3°
NW 4 m/s Details
Thu Jan 12 Clear
Hi: +19°
Lo: +4°
W 2 m/s Details
Fri Jan 13 Clear
Hi: +20°
Lo: +6°
SW 2 m/s Details
Sat Jan 14 Clear
Hi: +20°
Lo: +7°
SE 2 m/s Details
Sun Jan 15 Clear
Hi: +21°
Lo: +7°
SE 2 m/s Details",Farmer wants to know information about weather forecast  in  morena District?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
50,MORENA                                            ,Cereals,2017-01-07 06:49:01.740,Wheat,MORENA,"Recommended for Urea 175 kg, DAP 109 kg and MOP 50 kg per hac.",Fertilizer dose in wheat crop?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
51,MORENA                                            ,Cereals,2017-01-07 08:21:01.473,Wheat,MORENA,"Spray imidacloprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water.",Farmer needs information regarding how to control sucking pest in wheat crop?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
52,JOURA                                             ,Vegetables,2017-01-07 09:59:47.600,Bhindi(Okra/Ladysfinger),MORENA,"Okra Pusa Sawani, Pusa A4, Perkins Long Green, Arka Anamika, Varsha Uphar,
Hisar Unnat, Hisar Naveen, HBH-142",Farmer wants to know about verities of okra crop?,Seeds and Planting Material,RABI,HORTICULTURE,MADHYA PRADESH
53,SABALGARH                                         ,Cereals,2017-01-07 10:57:42.600,Wheat,MORENA,recommended  for weed MANAGEMENT in wheat spray metsulfuran @ 1gm/pump.,farmer want to know information about weed MANAGEMENT in wheat?,Weed Management,RABI,AGRICULTURE,MADHYA PRADESH
54,KAILARAS                                          ,Others,2017-01-08 08:08:33.157,Others,MORENA,"Kailaras 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 23°C on Sun afternoon, min 8°C on Tue night). Wind will be generally light.",farmer want to know information about weather in Kailaras tehsil in morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
55,MORENA                                            ,Others,2017-01-08 10:18:12.387,Others,MORENA,"Today weather is cloudy , it may rainfall today .",Farmer needs information regarding weather for Morena dist.?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
56,KAILARAS                                          ,Condiments and Spices,2017-01-08 10:40:30.900,Garlic,MORENA,Recommended for to control sucking pest in garlic crop spray fipronil 5%@ 25 ml at 15 liter of water.,Farmer wants to know information about how to control sucking pest in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
57,KAILARAS                                          ,Vegetables,2017-01-08 10:40:39.617,Bhindi(Okra/Ladysfinger),MORENA,"Avantika gold, rasi, sahiba, sonal jk7315, us 7902 are hybrid okra varieties.",Farmer need information regarding varieties of okra crop.,Seeds and Planting Material,RABI,HORTICULTURE,MADHYA PRADESH
58,MORENA                                            ,Others,2017-01-08 11:28:58.970,Others,MORENA,chance of rainfall for next five days in your district.,farmer want to know information about weather in morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
59,MORENA                                            ,Others,2017-01-08 11:47:41.727,Others,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 22°C on Mon afternoon, min 7°C on Tue night). Wind will be generally light.",Farmer wants to know information about weather forecast ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
60,MORENA                                            ,Others,2017-01-08 11:53:29.523,Others,MORENA,No  chance of  light rainfall for  next five days in your  district.,farmer wants to knows information about weather forecasting  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
61,SABALGARH                                         ,Others,2017-01-08 12:39:06.540,Others,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 21°C on Mon afternoon, min 7°C on Tue night). Wind will be generally light.",farmer want to know information about weather for his district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
62,AMBAH                                             ,Others,2017-01-08 14:41:07.740,Others,MORENA,no rainfall within 5 days in your district.,Weather forecasting for  district of Madhya Pradesh?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
63,PAHADGARH                                         ,Pulses,2017-01-08 15:46:18.050,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),MORENA,no rainfall within 5 days in your district.,Weather forecasting for  district of Madhya Pradesh?,	Field Preparation	,RABI,AGRICULTURE,MADHYA PRADESH
64,MORENA                                            ,Others,2017-01-08 19:23:08.000,Others,MORENA,for next 10 days no chances of rainfall in your area.,farmer wants to know information about weather for his district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
65,MORENA                                            ,Others,2017-01-08 19:28:35.870,Others,MORENA,NO chance  for rainfall in next 5 to 6  days in your area.,former want to weather report in distt.?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
66,PORSA                                             ,Others,2017-01-09 12:01:49.997,Others,MORENA,"Morena 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 22°C on Mon afternoon, min 4°C on Wed night). Wind will be generally light.",farmer want to know information about morena weather information in district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
67,MORENA                                            ,Others,2017-01-09 12:10:56.797,Others,MORENA,No Chance for rainfall next 5 days in your district.and weather will be cloudy.,Farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
68,KAILARAS                                          ,Pulses,2017-01-09 16:40:42.070,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),MORENA,Profenofos 40% + Cypermethrin 4% EC 1000 Ml. / hac. Rate of spray. |,How to control caterpillars in bengal gram crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
69,MORENA                                            ,Others,2017-01-09 18:32:53.647,Others,MORENA,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,farmer want to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
70,AMBAH                                             ,Others,2017-01-10 20:04:03.370,Others,MORENA,Recommended for to increase growth of foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,Farmer wants to know information about how to increase growth of crop?,Fertilizer Use and Availability,RABI,AGRICULTURE,MADHYA PRADESH
71,MORENA                                            ,Others,2017-01-11 11:49:52.543,Others,MORENA,Recommended for according meteorology department No Chance of rainfall for next 5 days and weather may be cloudy in your district.,Farmer wants to know information about weather of their morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
72,JOURA                                             ,Cereals,2017-01-11 14:52:26.880,Wheat,MORENA,Spray N: P: K 19:19 100 grams and humic acid 30 ml at 15 liter of water. |,nutrient give for better Which fertilizer and growth in wheat crop?,Fertilizer Use and Availability,RABI,AGRICULTURE,MADHYA PRADESH
73,AMBAH                                             ,Cereals,2017-01-11 15:16:16.227,Wheat,MORENA,for next 10 days no chances of rainfall in your district,farmer wants to know information about weather for his district?,	Field Preparation	,RABI,AGRICULTURE,MADHYA PRADESH
74,SABALGARH                                         ,Others,2017-01-11 15:35:42.903,Others,MORENA,No chance for rainfall next 5 days for your district.,Farmer wants to know information about weather morena district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
75,AMBAH                                             ,Vegetables,2017-01-11 17:19:55.263,Potato,MORENA,Recommended for control of fungal attack spray carbendazim 12% + mancozeb 63% 40gm/pump and streptocyclin 2 gram at 15 liter of water,Farmer needs information regarding How to control of fungal attack in potato crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
76,AMBAH                                             ,Others,2017-01-12 08:26:14.870,Others,MORENA,please contect your raeo officer or agriculture development and farmer walfare department of your distt,Farmer want to know information about  for governrment  schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
77,SABALGARH                                         ,Others,2017-01-12 11:31:40.520,Others,MORENA,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,farmer want to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
78,SABALGARH                                         ,Cereals,2017-01-12 11:44:11.770,Wheat,MORENA,Recommended dose of Sulfosulfuron 75% + Metsulfuran Methyl 5% WG 16 gram per acer after 30 to 35 days of sowing.,Farmer needs information regarding control of weeds in wheat crops?,Weed Management,RABI,AGRICULTURE,MADHYA PRADESH
79,MORENA                                            ,Oilseeds,2017-01-12 12:41:24.490,Mustard,MORENA,Recommended for to control of fungal attack spray  carbandazim + mancozeb 40gm.and streptocyclin 2 ram at 15 liter of waterF,Farmer need information regarding how to increase flowering in mustrad  crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
80,PORSA                                             ,Others,2017-01-12 15:39:06.740,Others,MORENA,YOUR RAGISTRATION IN KISAN CALL CENTRE,FARMER WANT TO KHOW RAGISTRATION IN KISAN CALL CENTRE,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
81,MORENA                                            ,Others,2017-01-12 16:20:57.277,Others,MORENA,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,Farmer wants to know information about How to control of fungal attack in  wheat  crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
