,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,KHANDWA                                           ,Cereals,2017-01-01 11:37:39.350,Wheat,EAST NIMAR (KHANDWA),Ans:- recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,Farmer want to know information about  how to increase growth of  wheat?,Nutrient Management,RABI,AGRICULTURE,MADHYA PRADESH
1,HARSUD                                            ,Others,2017-01-01 14:34:26.580,Others,EAST NIMAR (KHANDWA),"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
2,PUNASA                                            ,Others,2017-01-01 14:35:26.663,Others,EAST NIMAR (KHANDWA),No chance of rainfall next 5 days in your district.,farmer want to know information about weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
3,HARSUD                                            ,Others,2017-01-01 14:38:43.387,Others,EAST NIMAR (KHANDWA),Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
4,KHANDWA                                           ,Others,2017-01-01 14:41:24.687,Others,EAST NIMAR (KHANDWA),"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
5,KHANDWA                                           ,Others,2017-01-01 15:28:23.150,Others,EAST NIMAR (KHANDWA),"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Fertilizer Use and Availability,RABI,AGRICULTURE,MADHYA PRADESH
6,PANDHANA                                          ,Vegetables,2017-01-01 16:12:38.820,Onion,EAST NIMAR (KHANDWA),Recommended for to control of fungal attack spray carbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water,Farmer wants to know information about how to control of fungal attack in onion crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
7,PANDHANA                                          ,Vegetables,2017-01-01 19:04:05.770,Potato,EAST NIMAR (KHANDWA),Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,Farmer wants to know information about How to control of fungal attack in potato crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
8,PANDHANA                                          ,Others,2017-01-02 08:40:48.513,Others,EAST NIMAR (KHANDWA),no chance of rainfall for next five days in your district.,farmer want to know information about weather in khandwa district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
9,KHANDWA                                           ,Others,2017-01-02 08:44:42.990,Others,EAST NIMAR (KHANDWA),Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
10,KHALWA                                            ,Condiments and Spices,2017-01-02 08:47:46.533,Garlic,EAST NIMAR (KHANDWA),Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water	weed,Farmer wants to know information about How to control of fungal attack in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
11,KHALWA                                            ,Condiments and Spices,2017-01-02 08:47:57.700,Garlic,EAST NIMAR (KHANDWA),recommend for spray to Imidacloprid 17.8 % SL 5-7 ML/PUMP,how to control SUCKING pest IN garlic crop ?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
12,KHALWA                                            ,Others,2017-01-02 08:58:54.340,Others,EAST NIMAR (KHANDWA),"recommended for to know about govt. schemes please contect rural agriculture extension officer ..
.",farmer want to know information about govt. schemes?,Government Schemes,KHARIF,AGRICULTURE,MADHYA PRADESH
13,KHALWA                                            ,Others,2017-01-02 09:06:36.683,Others,EAST NIMAR (KHANDWA),for next 10 days no chances of rainfall in your khandwa district,farmer wants to know information about weather for his khandwa district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
14,KHALWA                                            ,Cereals,2017-01-02 10:11:53.743,Wheat,EAST NIMAR (KHANDWA),Spray N: P: K 19:19:19 100 grams /15 liter of water.,farmer want to know information about Which fertilizer and nutrient give for better growth in wheat crop?,Nutrient Management,RABI,AGRICULTURE,MADHYA PRADESH
