,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,GUNOUR                                            ,Others,2017-01-01 09:51:27.457,Others,PANNA,no chance of rainfall for next week for distt panna,farmer want to know information about  weather of panna ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
1,AJAIGARH                                          ,Others,2017-01-01 11:38:45.767,Others,PANNA,"Recommended for dear Farmers please take domestic cow urine filled in a glass bottle and put in the sun. The old cow urine will be much more effective. 12-15 ml cow urine mixed with per liter of water and spray in crops with the help of pump sprayer 15 days after sowing, each 10-15 days in the spraying crops develop resistant to disease and insects, and the outbreak is less likely.",Farmer wants to know information about making organic pesticide?,Organic Farming,RABI,AGRICULTURE,MADHYA PRADESH
2,PAWAI                                             ,Others,2017-01-01 15:13:50.663,Others,PANNA,Recommended for Spray emamectin benjoate or corajan or fem 10 ml at 15 liter of water or indoxacarb 14.5%SC 10 ml at 15 liter of  water.,How to control tobacco caterpillars in gram crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
3,PAWAI                                             ,Condiments and Spices,2017-01-01 16:07:47.987,Garlic,PANNA,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,Farmer wants to know information about How to control of fungal attack in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
4,AJAIGARH                                          ,Others,2017-01-01 17:05:21.827,Others,PANNA,"Panna
10 day forecast
Today Mostly clear
Hi: +24°
Lo: +13°
SE 3 m/s Details
Tomorrow Mostly clear
Hi: +22°
Lo: +11°
N 3 m/s Details
Tue Jan 3 Mostly clear
Hi: +22°
Lo: +11°
N 2 m/s Details
Wed Jan 4 Clear
Hi: +22°
Lo: +12°
N 2 m/s Details
Thu Jan 5 Clear
Hi: +24°
Lo: +13°
N 2 m/s Details
Fri Jan 6 Clear
Hi: +25°
Lo: +14°
S 3 m/s Details
Sat Jan 7 Clear
Hi: +24°
Lo: +13°
NW 3 m/s Details
Sun Jan 8 Clear
Hi: +22°
Lo: +9°
N 2 m/s Details
Mon Jan 9 Clear
Hi: +18°
Lo: +8°
NW 3 m/s Details
Tue Jan 10 Clear
Hi: +18°
Lo: +9°
NW 3 m/s Details",farmer wants to knows information about weather forecasting ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
5,GUNOUR                                            ,Others,2017-01-01 18:37:47.263,Others,PANNA,Recommended for according meteorology department Chance of no rainfall for next 5 days and weather may be cloudy in your district.,Farmer wants to know information about weather of their panna district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
6,AJAIGARH                                          ,Others,2017-01-01 21:26:02.507,Others,PANNA,recommended for to know about govt. schemes of horticulture  please contact rural horticulture extension officer ..,farmer want to know information about govt. schemes of horticulture ?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
7,GUNOUR                                            ,Others,2017-01-02 08:14:40.320,Others,PANNA,for next 10 days no chances of rainfall in your panna district,farmer wants to know information about weather for his panna district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
8,PAWAI                                             ,Others,2017-01-02 08:59:37.713,Others,PANNA,"panna1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 26°C on Wed afternoon, min 12°C on Mon night). Wind will be generally light.",Farmer needs information regarding weather for panna dist.?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
9,SHAHNAGAR                                         ,Others,2017-01-02 09:14:07.023,Others,PANNA,for next 10 days no chances of rainfall in your panna district,farmer wants to know information about weather for his panna district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
10,PAWAI                                             ,Others,2017-01-02 09:34:56.120,Others,PANNA,"Pawai 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 25°C on Wed afternoon, min 7°C on Tue night). Wind will be generally light.",farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
11,GUNOUR                                            ,Others,2017-01-02 10:09:25.153,Others,PANNA,"panna1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Wed afternoon, min 10°C on Mon night). Wind will be generally light.",Farmer needs information regarding weather for panna dist.?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
12,SHAHNAGAR                                         ,Others,2017-01-02 10:39:07.773,Others,PANNA,No  chance of  light rainfall for  next five days in your  district.,farmer wants to knows information about weather forecasting  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
13,GUNOUR                                            ,Vegetables,2017-01-02 11:03:54.290,Cucumber,PANNA,?	Spray Acetamiprid 20% SP 4-6 gram per pump,Farmer needs information regarding how to control sucking pest in  cucumber crop?,Cultural Practices,RABI,HORTICULTURE,MADHYA PRADESH
14,AJAIGARH                                          ,Others,2017-01-02 11:07:32.557,Others,PANNA,"day forecast
Today Mostly clear
Hi: +21°
Lo: +11°
N 4 m/s Details
Tomorrow Mostly clear
Hi: +19°
Lo: +11°
N 2 m/s Details
Wed Jan 4 Clear
Hi: +21°
Lo: +11°
N 2 m/s Details
Thu Jan 5 Clear
Hi: +22°
Lo: +12°
N 2 m/s Details
Fri Jan 6 Mostly clear
Hi: +24°
Lo: +13°
S 4 m/s Details",farmer want to know weather of panna district?,	Field Preparation	,RABI,AGRICULTURE,MADHYA PRADESH
15,PAWAI                                             ,Others,2017-01-02 11:17:01.827,Others,PANNA,According to metrology department of India there is No chance of rainfall for next week for dist,Farmer wants to know information about weather in panna district,Weather,RABI,AGRICULTURE,MADHYA PRADESH
16,AJAIGARH                                          ,Pulses,2017-01-02 11:31:01.893,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),PANNA,Spray emamectin benjoate or corajan or fem 10 ml at 15 liter of water or indoxa carb 10 ml at 15 liter of water.,Farmer wants to know information about How to control caterpillars in gram crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
