,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,GOHPARU                                           ,Oilseeds,2017-01-01 11:45:27.063,Mustard,SHAHDOL,Recommended for Spray Dimethoate 30%EC (Rogar) 30 ml per pump.,Farmer need information regarding control measures of aphid in mustured crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
1,SOHAGPUR                                          ,Others,2017-01-01 12:26:04.600,Others,SHAHDOL,No  chance of  light rainfall for  next five days in your  district.,farmer wants to knows information about weather forecasting  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
2,JAISINGHNAGAR                                     ,Others,2017-01-01 16:08:16.100,Others,SHAHDOL,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
3,JAISINGHNAGAR                                     ,Others,2017-01-01 16:11:26.400,Others,SHAHDOL,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
4,SOHAGPUR                                          ,Others,2017-01-02 11:29:05.350,Others,SHAHDOL,No Chance for rainfall next 5 days in your district.,Farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
5,SOHAGPUR                                          ,Others,2017-01-02 13:49:58.123,Others,SHAHDOL,no chance of rainfall for next five days in your district.,farmer want to know information about weather in shahdol district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
6,JAISINGHNAGAR                                     ,Vegetables,2017-01-02 15:03:36.347,Chillies,SHAHDOL,recommended for to control sucking pest in  crop spray imedachlorprid 5-7 ml at 15 liter of water.,farmer want to know information about how to control sucking pest in chilli crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
7,JAISINGHNAGAR                                     ,Others,2017-01-02 18:23:01.743,Others,SHAHDOL,"Shahdol 1 – 3 Day Weather Forecast Summary: Light rain (total 2mm), mostly falling on Mon morning. Warm (max 26°C on Mon afternoon, min 9°C on Tue night). Wind will be generally light.",Farmer wants to know information about weather forecast?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
8,BURHAR                                            ,Others,2017-01-02 19:47:07.980,Others,SHAHDOL,Recommended for to know about govt. schemes please contact rural agriculture extension officer ..,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
9,SOHAGPUR                                          ,Others,2017-01-02 21:19:46.410,Others,SHAHDOL,"Recommended for To know information about agriculture insurance contact to your nearest bank & dial 0755-4218901, 4218902, 4218903",Farmer need information regarding agriculture crop insurance?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
10,BURHAR                                            ,Vegetables,2017-01-03 08:11:50.523,Tomato,SHAHDOL,recommended for to control of flower and fruit drop spray planofix 5 ml per pump,farmer want to know information about control of flower and fruit drop ?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
11,SOHAGPUR                                          ,Oilseeds,2017-01-03 15:05:09.807,Indian rapeseed and mustard (yellow sarson),SHAHDOL,Recommended for Spray Dimethoate 30%EC (Rogar) 30 ml per pump.,INSECT PROBLEM IN MUSTARD CROP,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
12,GOHPARU                                           ,Others,2017-01-03 15:32:14.090,Others,SHAHDOL,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
13,GOHPARU                                           ,Others,2017-01-03 19:37:51.697,Others,SHAHDOL,"recommended for   varieties of irrigated wheat M.P. 1142, H.I. 1077, G.W. 273, G.W. 322, G. W. 190, Raj 1555, H.D. 4530, H.I. 8498, H.I 8381, J.W. 1106, Sudha are the popular varieties under cultivation",farmer want to know information about varieties of irrigated wheat?,Varieties,RABI,AGRICULTURE,MADHYA PRADESH
