,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,TAMIA,Others,2017-01-01 08:37:28.163,Others,CHHINDWARA,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
1,TAMIA,Others,2017-01-01 08:54:13.887,Others,CHHINDWARA,for next 10 days no chances of rainfall in your chhindwara district,farmer wants to know information about weather for his chhindwara district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
2,CHAURAI,Others,2017-01-01 09:21:24.000,Others,CHHINDWARA,"Recommended for To know information about agriculture insurance contact to your nearest bank & dial 0755-4218901, 4218902, 4218903",Farmer wants to know information about agriculture insurance?,Crop Insurance,RABI,AGRICULTURE,MADHYA PRADESH
3,MOHKHED,Others,2017-01-01 09:48:58.480,Others,CHHINDWARA,"Chhindwara 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Mon afternoon, min 12°C on Sun night). Wind will be generally light.",farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
4,MOHKHED,Others,2017-01-01 09:50:11.637,Others,CHHINDWARA,No  chance of  light rainfall for  next five days in your  district.,farmer wants to knows information about weather forecasting  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
5,CHAURAI,Pulses,2017-01-01 10:55:17.530,Lentil (Masur),CHHINDWARA,Recommended for control of fungal attack spray carbendazim 12% + mancozeb 63% 40gm/pump and streptocyclin 2 gram at 15 liter of water,Farmer needs information regarding How to control of fungal attack in crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
6,CHHINDWARA,Others,2017-01-01 12:00:27.830,Others,CHHINDWARA,"Chhindwara 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Mon afternoon, min 12°C on Sun night). Wind will be generally light. Chhindwara 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Fri afternoon, min 13°C on Wed night). Wind will be generally lightChhindwara 7 – 10 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Sat afternoon, min 11°C on Mon night). Wind will be generally light.",farmer want to know about weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
7,PANDHURNA,Others,2017-01-01 12:40:41.613,Others,CHHINDWARA,No chance of rainfall at next 4 days in your district.but some weather will be cloudy.,Farmer wants to know information about weather forecast of       chhiundwara district?,Weather,KHARIF,AGRICULTURE,MADHYA PRADESH
8,HARRAI,Others,2017-01-01 12:53:20.823,Others,CHHINDWARA,According to metrology department of India there is No chance of rainfall for next week for your chhindwara dist,Farmer wants to know information about weather in  chhindwara district ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
9,CHHINDWARA,Others,2017-01-01 14:15:53.863,Others,CHHINDWARA,No chance of rainfall next 5 days in your district.,farmer want to know information about weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
10,MOHKHED,Others,2017-01-01 14:17:18.820,Others,CHHINDWARA,Recommended for contact 18001801199 contact numbers.,What nutrition gives to our cattle?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
11,CHHINDWARA,Others,2017-01-01 14:38:16.417,Others,CHHINDWARA,"Chhindwara 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Mon afternoon, min 13°C on Tue night). Wind will be generally light.",farmer want to know information about in weather?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
12,CHAURAI,Others,2017-01-01 14:49:55.143,Others,CHHINDWARA,your ragistration done byin kisan call centre,farmer   want to khow ragistration in kisan call centre ?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
13,CHHINDWARA,Others,2017-01-01 14:51:37.873,Others,CHHINDWARA,Your mandi rate facility registration has been successfully updated at kishan call center.,Farmer wants to update mandi rate facility on his mobile?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
14,PANDHURNA,Others,2017-01-01 14:56:48.000,Others,CHHINDWARA,no chance of rainfall for next week for distt,farmer want to know information about  weather of chhindwara district  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
15,MOHKHED,Others,2017-01-01 14:58:23.023,Others,CHHINDWARA,No rainfall within 10 days in your district.,farmer want to know Weather forecasting for chhindwara district of Madhya Pradesh?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
16,PARASIA,Others,2017-01-01 15:08:20.667,Others,CHHINDWARA,no chance of rainfall next five days in your district,farmer wants to knows information about weather forecasting,Weather,RABI,AGRICULTURE,MADHYA PRADESH
17,CHHINDWARA,Vegetables,2017-01-01 17:16:00.707,Chillies,CHHINDWARA,"Recommended for to control of fungal attack use Dimethomorph 50% WP 40 gram and streptocyclin 2 gram at 15 liter of water (For all kinf of blight use this chemical) or Recommended for to control of fungal attack use Copper Hydroxide 77% WP (Hi-Dice, dhanuka, kocide-101, dupont) 30-35 gram and streptocyclin 2 gram at 15 liter of water.",Farmer needs information regarding How to control of fungal attack in chillies crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
18,AMARWARA,Others,2017-01-01 17:17:51.870,Others,CHHINDWARA,recommended for to know about govt. schemes of horticulture  please contact rural horticulture extension officer ..,farmer want to know information about govt. schemes of horticulture ?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
19,CHHINDWARA,Vegetables,2017-01-01 17:20:51.633,Chillies,CHHINDWARA,"Bramhastra-  10 liter cow urin, 3 kg neem leaf, 2 kg pongamia leaf, k kg  custerd apple leaf, 2 kg bel leaf, 2 kg castor leaf and 2 kg dhatura leaf
Recipes:- none of these five ingredients to mix all the ingredients in urine boiled in a clay pot put on the fire when approaching the four-boiled 48 hours in shade to cool off from the fire. Then cloth to filter storage.
Duration of use: Use -bramhastra six months now.
Note: Please storage in a clay pot. Urine do not keep metal utensils.
Spraying: One acre 3 to 4 liters to 100 liters of water mixed spraying Brahmastra.",Farmer needs information regarding control measures of pest in chillies crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
