,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,SEHORE                                            ,Others,2017-01-01 08:27:54.290,Others,SEHORE,No chance for rainfall in next 7 days in your area.but sehore weather will be cloudy.,Farmer needs information regarding weather for sehore district ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
1,SEHORE                                            ,Others,2017-01-01 09:03:17.850,Others,SEHORE,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,KHARIF,AGRICULTURE,MADHYA PRADESH
2,ASHTA                                             ,Others,2017-01-01 10:23:53.717,Others,SEHORE,No chance of rainfall for next five days.,"farmer want to know about weather



Farmer want to know information about weather ofdistrict?",Weather,RABI,AGRICULTURE,MADHYA PRADESH
3,SEHORE                                            ,Fruits,2017-01-01 10:42:53.780,Jack Fruit,SEHORE,o	Recommended for to control of fungal attack use copper oxy chloride 50% WP (Blue copper or Dhanucop) 40 gram and streptocyclin 2 gram at 15 liter of water,Farmer needs information regarding How to control of fungal attack in   crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
4,ASHTA                                             ,Others,2017-01-01 10:43:20.143,Others,SEHORE,no chance of rainfall for next five days in your tehsil .,farmer want to know information about weather in ashta tehsil in sehore district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
5,NASRULLAGANJ                                      ,Cereals,2017-01-01 10:44:23.460,Wheat,SEHORE,Recommended for Spray N: P: K 19:19:19  100 grams and humic acid 30 ml at 15 liter of water.,Which fertilizer and nutrient give for better growth in wheat crop?,Fertilizer Use and Availability,RABI,AGRICULTURE,MADHYA PRADESH
6,SEHORE                                            ,Pulses,2017-01-01 11:27:50.840,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SEHORE,contro of fungul attack in gram spray of validamycine 30 mili litre /16 litre of water spray,farmer want to know information about How to control of fungal attack in gram crop ?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
7,ASHTA                                             ,Vegetables,2017-01-01 11:49:06.070,Onion,SEHORE,Spray dimethoate 30 EC 500 ml/ha ór 30 ml per pump,Farmer needs information regarding how to control sucking pest in onion crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
8,ASHTA                                             ,Others,2017-01-01 12:08:50.720,Others,SEHORE,"Recommended for Mut cow_Gumutr, in the sun can be filled in the glass vial. The old Gumutr would be much more effective. 12-15 ml Gumutr per liter mixed with water, 15 days after sowing in crop sprayer pump, each of the 10 day spraying crops resistant to disease and insects are less likely to develop outbreak.",Farmer wants to know about organic pesticide?,Bio-Pesticides and Bio-Fertilizers,RABI,AGRICULTURE,MADHYA PRADESH
9,ASHTA                                             ,Others,2017-01-01 12:50:07.237,Others,SEHORE,no chance of rainfall for next five days in your district.,farmer want to know information about weather in sehore district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
