,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BADNAWAR                                          ,Others,2017-01-01 09:04:25.777,Others,DHAR,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
1,BADNAWAR                                          ,Others,2017-01-01 09:58:11.070,Others,DHAR,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
2,DHAR                                              ,Others,2017-01-01 09:59:31.917,Others,DHAR,No  chance of  light rainfall for  next five days in your  district.,farmer wants to knows information about weather forecasting  ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
3,BADNAWAR                                          ,Others,2017-01-01 10:16:59.687,Others,DHAR,Recommended for Please contact your RAEO,Agriculture government schemes information?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
4,BADNAWAR                                          ,Others,2017-01-01 10:59:05.543,Others,DHAR,no chance of rainfall for next five days in your district.,farmer want to know information about weather in dhar district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
5,BADNAWAR                                          ,Condiments and Spices,2017-01-01 12:16:37.887,Garlic,DHAR,Recommended for N: P: K 0:52:34 (momo potassium phosphate) 1 kg at per Acer or 100 gram per pump,Farmer needs information regarding how to increase growth of gralic crop?,Fertilizer Use and Availability,RABI,HORTICULTURE,MADHYA PRADESH
6,MANAWAR                                           ,Others,2017-01-01 12:16:45.787,Others,DHAR,Recommended for Spray liquid sulpher 40 ml per pump and maintain fume in evening time all around the field.,How to protect my crop from frost?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
7,DHARAMPURI                                        ,Others,2017-01-01 12:31:34.360,Others,DHAR,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
8,MANAWAR                                           ,Others,2017-01-01 13:15:04.900,Others,DHAR,for next 10 days no chances of rainfall in your dhar district,farmer wants to know information about weather for his dhar district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
9,BADNAWAR                                          ,Condiments and Spices,2017-01-01 13:22:12.303,Garlic,DHAR,Recommended for Spray Daiphenthuran (Pegasas) 10 to 15 gram at per pump.,Farmer need information regarding control measures of white fly in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
10,SARDARPUR                                         ,Animal,2017-01-01 14:19:12.570,"Bovine(Cow,Buffalo)",DHAR,to know about poultry farm contact to your animal hospital/veterinary doctor.,farmer want to know information about poultry farm?,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",RABI,ANIMAL HUSBANDRY,MADHYA PRADESH
11,BADNAWAR                                          ,Pulses,2017-01-01 14:48:56.393,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DHAR,Recommended for spray  Mencozeb + Carbindazim (Saaf or  sixer)@ 30 g /pump .,FARMER WANT TO KNOW howTO CONTROL FUNGAL INFECTION IN gram  CROP ?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
12,SARDARPUR                                         ,Condiments and Spices,2017-01-01 15:05:24.413,Garlic,DHAR,Recommended for Spray of Profenofos 40% + Cypermethrin 4% EC 1000 Ml. / hac.,Farmer need information regarding control measures of caterpillars in soyabean crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
13,BADNAWAR                                          ,Vegetables,2017-01-01 15:52:27.523,Potato,DHAR,potato sowing time is Fortnight october first month.,farmer want to know about sowing time of potato ?,Cultural Practices,RABI,HORTICULTURE,MADHYA PRADESH
14,DHAR                                              ,Vegetables,2017-01-01 15:55:29.043,Potato,DHAR,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,Farmer wants to know information about How to control of fungal attack in potato crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
15,DHAR                                              ,Others,2017-01-01 16:28:35.457,Others,DHAR,Ans:- foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,farmer want to know information about  how to increase growth of  paddy?,Fertilizer Use and Availability,RABI,AGRICULTURE,MADHYA PRADESH
16,KUKSHI                                            ,Others,2017-01-01 16:54:42.960,Others,DHAR,"Khargone 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 15°C on Tue night). Wind will be generally light.",Farmer wanto know information about weather forecast OF khargone dist.?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
17,DHAR                                              ,Others,2017-01-01 17:49:12.507,Others,DHAR,Your mandi rate facility registration has been successfully updated at kishan call center.,Farmer wants to update mandi rate facility on his mobile?,Nutrient Management,RABI,AGRICULTURE,MADHYA PRADESH
18,DHAR                                              ,Others,2017-01-01 17:50:57.543,Others,DHAR,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",farmer want to know information about agriculture insurance.,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
19,GANDHWANI                                         ,Others,2017-01-02 09:10:18.473,Others,DHAR,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,Farmer wants to know information about govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
20,GANDHWANI                                         ,Others,2017-01-02 09:18:54.997,Others,DHAR,Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,Farmer needs information regarding govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
21,BADNAWAR                                          ,Condiments and Spices,2017-01-02 09:26:01.143,Garlic,DHAR,Recommended for  coperoxychloride 45 gram mix with straptocycline 2 gram / pump.,Farmer wants to know about how to control fungal attack in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
