,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,DEWAS                                             ,Cereals,2017-01-01 06:13:31.157,Wheat,DEWAS,Recommended for according meteorology department No Chance of rainfall for next 10 days in your district and weather may be cloudy.,Farmer wants to know information about weather of district?,	Plant Protection	,KHARIF,AGRICULTURE,MADHYA PRADESH
1,DEWAS                                             ,Cereals,2017-01-01 06:17:24.483,Wheat,DEWAS,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,Farmer  wants to know information about How to control of fungal attack in  wheat  crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
2,DEWAS                                             ,Others,2017-01-01 08:10:23.267,Others,DEWAS,"Dewas 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 13°C on Mon night). Wind will be generally light.",farmer wants to know information about weather ?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
3,TONK KHURD                                        ,Vegetables,2017-01-01 08:45:29.853,Potato,DEWAS,"Spray recommended dose of Troijofos 40 EC 1000 Ml/hac.
Spray recommended dose of Queenolfos 25 EC 1000 Ml/hac.",Farmer needs information regarding control measures of caterpillars in potato crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
4,KHATEGAON                                         ,Others,2017-01-01 09:32:35.450,Others,DEWAS,no chance of rainfall for next five days in your district.,farmer want to know information about weather in dewas district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
5,KANNOD                                            ,Condiments and Spices,2017-01-01 09:34:57.527,Garlic,DEWAS,"Recommended for Urea = 131. KG., DAP = 108. Kg., Murate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.",What are fertilizer doses in  crop?,Fertilizer Use and Availability,RABI,HORTICULTURE,MADHYA PRADESH
6,DEWAS                                             ,Others,2017-01-01 10:32:45.187,Others,DEWAS,Recommended for to know about govt. schemes please contact rural agriculture extension officer,Farmer wants to know information about govt. schemes?,	Plant Protection	,KHARIF,AGRICULTURE,MADHYA PRADESH
7,DEWAS                                             ,Vegetables,2017-01-01 11:41:22.983,Potato,DEWAS,"Recommended for Mut cow_Gumutr, in the sun can be filled in the glass vial. The old Gumutr would be much more effective. 12-15 ml Gumutr per liter mixed with water, 15 days after sowing in crop sprayer pump, each of the 10 day spraying crops resistant to disease and insects are less likely to develop outbreak.",Farmer wants to know about organic pesticide?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
8,DEWAS                                             ,Others,2017-01-01 13:05:41.003,Others,DEWAS,No chance of rainfall for next week in your dist,Farmer wants to know information about weathe,Varieties,KHARIF,AGRICULTURE,MADHYA PRADESH
9,SONKATCH                                          ,Cereals,2017-01-01 13:06:03.813,Wheat,DEWAS,Recommended for Upon the outbreak of the standing crop termites cloropayriphos 20 EC 500 ml with irrigation water per acre to the drug. Ardhsincit land above the amount of drug dissolved in 3 liters of water mixed with 50 kg of sand spread on the farm Lgaven water.,Farmer need information regarding control measures of termite attack in wheat crop?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
10,TONK KHURD                                        ,Others,2017-01-01 13:34:27.110,Others,DEWAS,"Recommended for Mut cow_Gumutr, in the sun can be filled in the glass vial. The old Gumutr would be much more effective. 12-15 ml Gumutr per liter mixed with water, 15 days after sowing in crop sprayer pump, each of the 10 day spraying crops resistant to disease and insects are less likely to develop outbreak.",Farmer wants to know about organic pesticide?,Bio-Pesticides and Bio-Fertilizers,RABI,AGRICULTURE,MADHYA PRADESH
11,DEWAS                                             ,Others,2017-01-01 13:40:37.460,Others,DEWAS,no chance of rainfall for next five days in your district.,farmer want to know information about weather in dewas district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
12,SONKATCH                                          ,Others,2017-01-01 13:47:06.577,Others,DEWAS,Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,Farmer needs information regarding govt. schemes?,Government Schemes,RABI,AGRICULTURE,MADHYA PRADESH
13,DEWAS                                             ,Pulses,2017-01-01 13:54:24.943,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),DEWAS,Treat seeds with Thiram 2.5 g/kg or Bavistin 2 g/kg for protecting crop from seed-borne diseases.,Farmer needs information regarding procedure to seed treatment?,	Plant Protection	,RABI,AGRICULTURE,MADHYA PRADESH
14,DEWAS                                             ,Others,2017-01-01 13:58:12.140,Others,DEWAS,no chance of rainfall for next five days in your district.,farmer want to know information about weather in dewas district?,Weather,RABI,AGRICULTURE,MADHYA PRADESH
15,BAGLI                                             ,Vegetables,2017-01-01 15:09:37.823,Potato,DEWAS,"Recommended for To get a good yield 260-300 kg urea, single super phosphate 500 kg and 130-160 kg MoP is Recommended. Full amount of potash & single super phosphate    and half amount of   urea in thebefore sowing to first precinct sprinkled above the ground. Create precinct remaining half amount of nitrogen, followed by 30-35 days after sowing and soil Coating post before and after irrigation",Farmer  wants  to know information about fertiliser MANAGEMENT in potato?,Fertilizer Use and Availability,RABI,HORTICULTURE,MADHYA PRADESH
16,SONKATCH                                          ,Condiments and Spices,2017-01-01 15:30:23.640,Garlic,DEWAS,recommended for spray to fipronil 30 ml/pump,farmer want to know information about how to control thrips in garlic ?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
17,SONKATCH                                          ,Vegetables,2017-01-01 15:45:13.350,Chillies,DEWAS,Recommended for to control sucking pest in crop spray imedachlorprid 5-7 ml at 15 liter of water.,Farmer wants to know information about how to control sucking pest in chilli crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
18,BAGLI                                             ,Others,2017-01-01 16:12:04.490,Others,DEWAS,Your mandi rate facility registration has been successfully updated at kishan call center.,Farmer wants to update mandi rate facility on his mobile?,Market Information,RABI,AGRICULTURE,MADHYA PRADESH
19,BAGLI                                             ,Condiments and Spices,2017-01-01 16:15:15.527,Garlic,DEWAS,"Bramhastra-  10 liter cow urin, 3 kg neem leaf, 2 kg pongamia leaf, k kg  custerd apple leaf, 2 kg bel leaf, 2 kg castor leaf and 2 kg dhatura leaf
Recipes:- none of these five ingredients to mix all the ingredients in urine boiled in a clay pot put on the fire when approaching the four-boiled 48 hours in shade to cool off from the fire. Then cloth to filter storage.
Duration of use: Use -bramhastra six months now.
Note: Please storage in a clay pot. Urine do not keep metal utensils.
Spraying: One acre 3 to 4 liters to 100 liters of water mixed spraying Brahmastra.",Farmer needs information regarding control measures of pest in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
20,BAGLI                                             ,Condiments and Spices,2017-01-01 16:16:54.070,Garlic,DEWAS,Recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump and Zinc Sulphate Mono hydrate (zinc 33% and sulphur 15%)2 gram per liter of water,Farmer needs information regarding how to increase growth of garlic?,Nutrient Management,RABI,HORTICULTURE,MADHYA PRADESH
21,BAGLI                                             ,Condiments and Spices,2017-01-01 16:18:35.500,Garlic,DEWAS,Spray fipronil 5 % (Regent)@ 25 ml at 15 liter of water or lambda Cyhalothrin 5% EC 120 to 150 ml at per acre or 12-15 ml per pump.,Farmer needs information regarding how to control sucking pest in garlic crop?,	Plant Protection	,RABI,HORTICULTURE,MADHYA PRADESH
