,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,VEPPANTHATTAI                                     ,Others,2017-01-01 08:32:46.643,Others,PERAMBALUR,Recommended for Perambalur Today No Rain Fall (0.0 mm),asking about perambalur weather Report,Weather,RABI,AGRICULTURE,TAMILNADU
1,PERAMBALUR                                        ,Cereals,2017-01-04 13:50:41.633,Paddy (Dhan),PERAMBALUR,Recommended for apply Urea- 25kg + Potash-15kg + Neem cake -5kg/acre,Top dressing fertilizer application of Paddy,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
2,VEPPUR                                            ,Fiber Crops,2017-01-04 14:21:42.340,Cotton (Kapas),PERAMBALUR,recommended for gingee cotton market rate  Rs.4440-4500/ quintal,asking about gingee cotton market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
3,VEPPUR                                            ,Fiber Crops,2017-01-04 14:24:58.517,Cotton (Kapas),PERAMBALUR,Recommended for cotton market rate Rs 4425-5219	/quintal,cotton market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
4,PERAMBALUR                                        ,Others,2017-01-04 14:30:36.550,Others,PERAMBALUR,"Recommended for Contact to Nationalized Bank With Needed certificate(Chitta, Attankal, No dues certificate, Passport size photo.)or Primary Agriculture co- operative credit society .",Crop insurance Details,Crop Insurance,RABI,AGRICULTURE,TAMILNADU
5,ALATHUR                                           ,Millets,2017-01-04 14:33:01.870,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),PERAMBALUR,recommended for the cumbu season  :  Masipattam (January-February),Cumbu sowing season,Cultural Practices	,RABI,AGRICULTURE,TAMILNADU
6,VEPPANTHATTAI                                     ,Sugar and Starch Crops,2017-01-04 14:51:58.963,Tapioca (Cassava),PERAMBALUR,Recommended for apply urea 38 kg + super phosphate 225 kg + potash 80 kg/ac,basal fertilizer management in tapioca,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
7,PERAMBALUR                                        ,Cereals,2017-01-04 14:56:38.470,Paddy (Dhan),PERAMBALUR,recommended for the spray  : CartapHydrochloride 2 gm /lit of water,Paddy stem borer  management,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
8,VEPPUR                                            ,Cereals,2017-01-04 15:13:15.360,Paddy (Dhan),PERAMBALUR,Recommended for paddy market rate Gingee Rs BPT 2000-2235/quintal,Asking about paddy market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
9,VEPPUR                                            ,Vegetables,2017-01-04 15:13:37.373,Chillies,PERAMBALUR,Recommended for spray Fipronil 2 ml+ Teepol 1 ml /litre of water.,Thrips in chilli,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
10,PERAMBALUR                                        ,Vegetables,2017-01-04 15:32:31.307,Onion,PERAMBALUR,Recommended for spray Chlorothalonil 2 g /lit of water,Leaf Blight in onion,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
11,VEPPANTHATTAI                                     ,Vegetables,2017-01-04 16:07:36.833,Onion,PERAMBALUR,Recommended for apply urea 27 kg + super phosphate 150 kg + potash 20 kg/ac,Basal fertilizer management in onion,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
12,PERAMBALUR                                        ,Fiber Crops,2017-01-04 16:32:37.827,Cotton (Kapas),PERAMBALUR,Recommended for Cotton Villupuram market Rate Rs 4425-5219/Quintal,Cotton Villupuram market Rate,Market Information,RABI,AGRICULTURE,TAMILNADU
13,VEPPUR                                            ,Pulses,2017-01-04 17:45:50.300,Black Gram (urd bean),PERAMBALUR,"recommended for the black  gram variety  : VBN 3, VBN (Bg) 4, VBN (Bg) 5, TNAU (Blackgram) VBN 6, TNAU (Blackgram) Co 6, TMV 1",suitable black  gram variety details,Varieties,RABI,AGRICULTURE,TAMILNADU
14,VEPPUR                                            ,Pulses,2017-01-04 17:50:03.747,Black Gram (urd bean),PERAMBALUR,"Recommended for VBN 3, VBN (Bg) 4, VBN (Bg) 5, TNAU (Blackgram) VBN 6, TNAU (Blackgram) Co 6, TMV 1",Asking about suitable black gram varieties for this season,Varieties,RABI,AGRICULTURE,TAMILNADU
15,VEPPUR                                            ,Pulses,2017-01-04 17:52:32.890,Black Gram (urd bean),PERAMBALUR,"Recommended for black gram varieties at VBN 3,VBN (Bg) 4, VBN(Bg) 5, VBN 6, Co 6 TMV 1",varieties for black gram,Varieties,RABI,AGRICULTURE,TAMILNADU
16,PERAMBALUR                                        ,Vegetables,2017-01-04 18:52:59.523,Brinjal,PERAMBALUR,recommended for the brinjal season  : December – January,brinjal sowing season,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
17,VEPPANTHATTAI                                     ,Flowers,2017-01-04 20:27:27.693,Chrysanthemum,PERAMBALUR,recommended for spray Azadirachtin - 3 ml/ lit of water,asking about chrysanthemum flower caterpillar,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
18,VEPPANTHATTAI                                     ,Pulses,2017-01-04 21:13:31.050,Black Gram (urd bean),PERAMBALUR,recommended for 2 kg DAP / 10 litre of water soaked and dissolved  overnight and after that filter the supernatant solution and add water to make up to 100 litre of water and spray 1 acre,Asked about black gram foliar nutrition management,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
19,PERAMBALUR                                        ,Others,2017-01-05 07:28:51.213,Others,PERAMBALUR,Recommended for weather report of perambalur  is no rain today (0 mm) with cloudy weather,weather report of perambalur,Weather,RABI,AGRICULTURE,TAMILNADU
20,PERAMBALUR                                        ,Others,2017-01-05 07:39:08.757,Others,PERAMBALUR,recommended for having no rain (0 mm)today,asking about perambalur district rainfall information,Weather,RABI,AGRICULTURE,TAMILNADU
21,PERAMBALUR                                        ,Others,2017-01-05 08:54:16.647,Others,PERAMBALUR,Recommended for Perambalur Today No Rain Fall (0.0 mm),perambalur today weather Report details,Weather,JAYAD,AGRICULTURE,TAMILNADU
22,PERAMBALUR                                        ,Fiber Crops,2017-01-05 09:02:04.273,Cotton (Kapas),PERAMBALUR,Recommended for Rs 4425-5219/quintal.,Market rate for Cotton,Market Information,RABI,AGRICULTURE,TAMILNADU
23,PERAMBALUR                                        ,Fiber Crops,2017-01-05 10:12:52.513,Cotton (Kapas),PERAMBALUR,Recommended for cotton market rate Rs 4425-5219/quintal,cotton market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
24,PERAMBALUR                                        ,Fiber Crops,2017-01-05 11:16:24.657,Cotton (Kapas),PERAMBALUR,Recommended for cotton market rate Rs 4425-5219,cotton market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
25,PERAMBALUR                                        ,Fruits,2017-01-05 11:25:05.597,Banana,PERAMBALUR,Recommended for spray potassium sulphate 10 g / 1 litre of water,Banana foliar spray for increase bunch weight,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
26,PERAMBALUR                                        ,Others,2017-01-05 11:45:51.720,Others,PERAMBALUR,Recommended for weather report of perambalur is no rain today (0 mm) with cloudy weather,weather report of perambalur,Weather,RABI,AGRICULTURE,TAMILNADU
27,VEPPUR                                            ,Others,2017-01-05 12:22:15.920,Others,PERAMBALUR,Recommended for Perambalur Today No Rain Fall (0.0 mm),perambalur today weather Report,Weather,JAYAD,AGRICULTURE,TAMILNADU
28,PERAMBALUR                                        ,Fiber Crops,2017-01-05 12:43:01.020,Cotton (Kapas),PERAMBALUR,Recommended for cotton market rate Rs 4425-5219/quintal,cotton market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
29,PERAMBALUR                                        ,Pulses,2017-01-05 12:58:36.507,Black Gram (urd bean),PERAMBALUR,Recommended for spray triazophos 2ml / lit,asking about Bean Aphids in blackgram,	Plant Protection	,JAYAD,AGRICULTURE,TAMILNADU
30,PERAMBALUR                                        ,Pulses,2017-01-05 12:58:40.223,Black Gram (urd bean),PERAMBALUR,Recommended for spray triazophos 2ml / lit,asking about Bean Aphids in blackgram,	Plant Protection	,JAYAD,AGRICULTURE,TAMILNADU
31,VEPPUR                                            ,Fiber Crops,2017-01-05 12:59:06.717,Cotton (Kapas),PERAMBALUR,Recommended for cotton market rate at villupuram  Rs.4425-5219 / quintal,asking about cotton market rate at villupuram,Market Information,RABI,AGRICULTURE,TAMILNADU
32,ALATHUR                                           ,Oilseeds,2017-01-05 13:48:43.873,Groundnut (pea nut/mung phalli),PERAMBALUR,recommended for dimethoate 2 ml /1 litre of water,asking about groundnut sucking pests management,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
33,VEPPANTHATTAI                                     ,Cereals,2017-01-05 13:52:28.900,Paddy (Dhan),PERAMBALUR,Recommended for apply Urea- 25kg + Potash-15kg + Neem cake -5kg/acre,Top dressing fertilizer application of Paddy,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
34,PERAMBALUR                                        ,Others,2017-01-05 13:57:33.297,Others,PERAMBALUR,Recommended for weather report of perambalur is no rain today (0 mm) with cloudy weather,weather report of perambalur,Weather,RABI,AGRICULTURE,TAMILNADU
35,PERAMBALUR                                        ,Condiments and Spices,2017-01-05 14:01:53.373,Turmeric,PERAMBALUR,Recommended for Market information of Turmeric at Salem	are Bulb: 8100-8600 Rs/Quintal and Finger: 8600-9300 Rs/Quintal on 05/1/17,Market information of Turmeric,Market Information,RABI,HORTICULTURE,TAMILNADU
36,VEPPUR                                            ,Cereals,2017-01-05 15:56:36.643,Paddy (Dhan),PERAMBALUR,recommended for the spray  : Tricyclazole  1 gm /lit of water,Blast  management for paddy,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
37,VEPPUR                                            ,Others,2017-01-05 16:06:23.443,Others,PERAMBALUR,Recommended for Perambalur Today No Rain Fall (0.0 mm),asking about perambalur today weather Report,Weather,RABI,AGRICULTURE,TAMILNADU
38,VEPPANTHATTAI                                     ,Sugar and Starch Crops,2017-01-05 18:12:09.050,Tapioca (Cassava),PERAMBALUR,Recommended for apply urea 40 kg + supper phosphate 225 kg + potash 80 kg /acre,Asking about basal fertilizer for tapioca,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
39,PERAMBALUR                                        ,Fruits,2017-01-05 18:30:19.020,Acid Lime,PERAMBALUR,recommended  for the spray  : dimethoate  2 ml /lit of water,sucking  pest management for citrus,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
