,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,KARIAPATTI                                        ,Fiber Crops,2017-01-01 08:44:21.067,Cotton (Kapas),VIRUDHUNAGAR,recommended for spray azadirachtin -3 ml/ lit of water,asking about cotton leaf caterpillar management,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
1,SATTUR                                            ,Others,2017-01-01 09:07:06.540,Others,VIRUDHUNAGAR,recommended for having no rain (0 mm)today,asking about Virudhunagar district rainfall information,Weather,RABI,AGRICULTURE,TAMILNADU
2,SRIVILLIPUTTUR                                    ,Fruits,2017-01-01 09:49:42.693,Papaya,VIRUDHUNAGAR,recommended for neem oil 3 ml + teepol 1 ml /1 litre of water,asking about papaya leaf curl disease management,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
3,SIVAKASI                                          ,Vegetables,2017-01-04 14:01:31.373,Chillies,VIRUDHUNAGAR,Recommended for spray ferrous sulphate 5g/1 litre of water,Nutrient foliar spray of chilli,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
4,SIVAKASI                                          ,Vegetables,2017-01-04 15:07:07.657,Brinjal,VIRUDHUNAGAR,Recommended for taking hand weeding.,Asking about weed management for brinjal,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
5,SRIVILLIPUTTUR                                    ,Vegetables,2017-01-04 15:26:32.680,Chillies,VIRUDHUNAGAR,Recommended for spray Fipronil 1.5  ml/lit of water,Chilli Thrips management,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
6,RAJAPALAIYAM                                      ,Others,2017-01-04 15:40:04.667,Others,VIRUDHUNAGAR,Recommended contact to near nationalized bank,asking about kisan credit card information,Credit,RABI,AGRICULTURE,TAMILNADU
7,VEMBAKOTTAI                                       ,Millets,2017-01-04 16:55:12.843,Maize (Makka),VIRUDHUNAGAR,Recommended for Maize market rate is Bodinayakkanur Rs 1740/quintal,Asking about Maize market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
8,VEMBAKOTTAI                                       ,Cereals,2017-01-04 16:57:18.777,Paddy (Dhan),VIRUDHUNAGAR,Recommended for Spray Carbendazim 2gm / lit,Asking about Sheath Rot in paddy,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
9,VEMBAKOTTAI                                       ,Vegetables,2017-01-04 17:20:29.463,Chillies,VIRUDHUNAGAR,Recommended for chilli foliar spray for 19:19:19 50 gm / tank,asking about chilli foliar application information,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
10,RAJAPALAIYAM                                      ,Vegetables,2017-01-04 17:47:03.080,Lab Lab,VIRUDHUNAGAR,Recommended for total duration 120 days.,Asking about  bush type lablab total duration,Field Preparation,JAYAD,HORTICULTURE,TAMILNADU
11,WATRAP                                            ,Others,2017-01-04 18:07:47.137,Others,VIRUDHUNAGAR,Recommended to contact virudhunagar agriculture engineering department phone:04562 252 192,Asking about bore well subsidy details,Government Schemes,RABI,AGRICULTURE,TAMILNADU
12,WATRAP                                            ,Others,2017-01-04 18:18:31.923,Others,VIRUDHUNAGAR,recommended for the contact number  : 04562 252 192,Agriculture engineering department contact number,Agriculture Mechanization	,RABI,AGRICULTURE,TAMILNADU
