,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,PALANI                                            ,Vegetables,2017-01-01 09:02:56.777,Onion,DINDIGUL,recommended for potassium sulphate 5 gram /1 litre of water,asking about onion foliar spray,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
1,SHANARPATTI                                       ,Fruits,2017-01-01 09:03:31.733,Aonla,DINDIGUL,recommended for the spray of mancozeb at the rate of 2 gram in 1 litre of water,asking for the leaf spot in paddy,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
2,ATHOOR                                            ,Plantation Crops,2017-01-01 09:40:17.240,Coconut,DINDIGUL,recommended for copper sulphate 400 gram /20 litre of water + lime 400 gram /20 litre of water,asking about Thanjore wilt management in coconut,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
3,PALANI                                            ,Fruits,2017-01-01 09:50:01.147,Mango,DINDIGUL,recommended for the spray of potassium nitrate at the rate of 10 gram in 1 litre of water,asking for the fertilizer requirement in mango,Nursery Management,RABI,HORTICULTURE,TAMILNADU
4,ODDANCHATRAM                                      ,Others,2017-01-04 13:38:53.980,Others,DINDIGUL,recommended contact no for dindugal agricultural department  9150578252,contact no for dindugal agricultural department,Government Schemes,RABI,AGRICULTURE,TAMILNADU
5,DINDIGUL                                          ,Vegetables,2017-01-04 13:44:11.677,Watermelon,DINDIGUL,Recommended for apply DAP 45 kg + Potash 35 kg/acre as a basal,asking about basal dose fertilizer application of Watermelon,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
6,ODDANCHATRAM                                      ,Others,2017-01-04 14:12:28.490,Others,DINDIGUL,Recommended for next one week having no rainfall,Asking about weather report for dindugal district,Weather,RABI,AGRICULTURE,TAMILNADU
7,REDDIYARCHATIRAM                                  ,Fruits,2017-01-04 14:19:32.857,Mango,DINDIGUL,"recommended for the fertilizers urea 2.1 kg ,super phosphate  6.2 kg ,potash  2.5 kg /acre",mango fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
8,REDDIYARCHATIRAM                                  ,Others,2017-01-04 14:31:45.143,Others,DINDIGUL,Recommended for contact to nationalized bank in block level,asked about PMFBY crop insurance information,Crop Insurance,RABI,AGRICULTURE,TAMILNADU
9,ODDANCHATRAM                                      ,Cereals,2017-01-04 15:35:58.040,Paddy (Dhan),DINDIGUL,recommended for spray panchakaavya - 30 ml/ lit of water,asking about paddy nuitrient management,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
10,VADAMADURAI                                       ,Vegetables,2017-01-04 15:54:50.800,Watermelon,DINDIGUL,"Recommended for Spray Neem oil 3 ml + 1 ml Sticking Agent / Lit of water ( Dilute and mix well  10 ml of Sticking Agent and add 30 ml of neem oil / lit of water , Then it is added to 9 litter of Water And pour the Tank and It should be sprayed on crop .)",Watermelon Thrips Control,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
11,PALANI                                            ,Others,2017-01-04 16:07:59.023,Others,DINDIGUL,Recommended for Dindigul Today No Rain Fall (0.0 mm),asking about Dindigul today weather Report,Weather,RABI,AGRICULTURE,TAMILNADU
12,GUZILIAMPARAI                                     ,Vegetables,2017-01-04 17:11:11.027,Onion,DINDIGUL,Recommended for spray potassium sulphate 10 g / lit of water,small onion  foliar nutrient spray,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
13,NATTAM                                            ,Others,2017-01-04 17:12:39.780,Others,DINDIGUL,recommended for today and tommarrow cloudy weather and no possibility of rainfal,"Asked about weather report information
l",Weather,RABI,AGRICULTURE,TAMILNADU
14,NILAKOTTAI                                        ,Flowers,2017-01-04 17:27:41.087,Jasmine,DINDIGUL,Recommended for spray GA3 50ppm 5gm / 100lit of water,asking about kakkataan growth regulator,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
15,ODDANCHATRAM                                      ,Vegetables,2017-01-04 17:43:00.787,Watermelon,DINDIGUL,Recommended for spray imidacloprid 0.5 ml/lit of water,sucking pest in watermelon,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
