,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,PANRUTI                                           ,Pulses,2017-01-01 06:57:37.973,Black Gram (urd bean),CUDDALORE,Recommended for spray Imidacloprid 1ml / litre of water,Asked about yellow vein mosaic virus in black gram,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
1,PANRUTI                                           ,Pulses,2017-01-01 08:16:16.610,Black Gram (urd bean),CUDDALORE,recommended for the spray of Imidacloprid at the rate of 5 ml in 10 litres of water,yellow mosaic disease management in black gam,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
2,PANRUTI                                           ,Pulses,2017-01-01 08:16:16.990,Black Gram (urd bean),CUDDALORE,recommended for the spray of Imidacloprid at the rate of 5 ml in 10 litres of water,yellow mosaic disease management in black gam,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
3,PANRUTI                                           ,Pulses,2017-01-01 08:16:17.160,Black Gram (urd bean),CUDDALORE,recommended for the spray of Imidacloprid at the rate of 5 ml in 10 litres of water,yellow mosaic disease management in black gam,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
4,CUDDALORE                                         ,Cereals,2017-01-01 08:33:34.980,Paddy (Dhan),CUDDALORE,"recommended for DAP 2 kg/10 litre of water ,urea 1 kg + potash 1 kg /90 litre of water",asking about paddy foliar spray,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
5,PARANGIPETTAI                                     ,Pulses,2017-01-01 08:35:39.490,Black Gram (urd bean),CUDDALORE,recommended for the DAP spray at the time of flowering and 15 days later,asking for the DAP spray in black gram,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
6,PANRUTI                                           ,Plantation Crops,2017-01-01 08:38:27.873,Coconut,CUDDALORE,"recommended for application of 1.3 kilo urea , 2 kilo super phosphate and 2 kilo potash , 50 kg FYM and 5 kg neem cake per tree per year along with 1 kg micronutrient mixture",Fertilizer requirement in coconut,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
7,MANGALUR                                          ,Cereals,2017-01-01 08:39:44.053,Paddy (Dhan),CUDDALORE,recommended for imidachlopirid 4 ml /10 litre of water,asking about paddy tungro disease management,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
8,PANRUTI                                           ,Pulses,2017-01-01 08:43:42.230,Black Gram (urd bean),CUDDALORE,Recommended for spray Imidacloprid 1ml / litre of water,yellow vein mosaic virus in black gram,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
9,KURINJIPADI                                       ,Fruits,2017-01-01 08:52:41.880,Banana,CUDDALORE,recommended for micronutrients 5 gram /1 litre of water,asking about banana foliar spray,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
10,PANRUTI                                           ,Sugar and Starch Crops,2017-01-01 09:27:22.650,Tapioca (Cassava),CUDDALORE,recommended for spray daimethoiate - 2 ml/ lit of water,asking about tapioca yellow mosaic virus,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
11,CUDDALORE                                         ,Others,2017-01-01 09:43:31.860,Others,CUDDALORE,recommended for Villupuram market price Rs.1868-2421 /Quintal (30.10.16),asking about paddy market information (white ponni),Market Information,RABI,AGRICULTURE,TAMILNADU
12,CUDDALORE                                         ,Fruits,2017-01-04 13:47:22.620,Banana,CUDDALORE,Recommended for spray Zinc sulphate 2 gm+ Ferrous sulphate 2 gm+ copper sulphate 2 gm+ boric acid 1 gm / litre of water .,banana foliar spray,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
