,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,CHENNAI,Fruits,2017-01-04 19:01:39.710,Mango,CHENNAI(MADRAS),Recommended for spray Planofix 3 ml / 10 lit of water,Mango flower dropping control .,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
1,CHENNAI,Pulses,2017-01-06 13:12:22.810,Black Gram (urd bean),CHENNAI(MADRAS),recommended for spray DAP -2 kg/ 200 lit of water,asking about blackgram nutrient management,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
2,CHENNAI,Others,2017-01-10 18:21:02.660,Others,CHENNAI(MADRAS),"Recommended for contact to Agricultural Engineering Department, 487, Anna Salai, Nandanam, Chennai - 600 035. Phone : 044 - 24350154",Drip subsidy information,Agriculture Mechanization	,RABI,AGRICULTURE,TAMILNADU
3,CHENNAI,Others,2017-01-11 11:09:43.917,Others,CHENNAI(MADRAS),recommended for today and tommarrow cloudy weather and no possibility of rainfall,Asked about weather report information,Weather,RABI,AGRICULTURE,TAMILNADU
4,CHENNAI,Others,2017-01-11 19:58:04.410,Others,CHENNAI(MADRAS),recommended for contacting the nearest nationalized bank,asking for bank loan,Credit,RABI,AGRICULTURE,TAMILNADU
5,CHENNAI,Oilseeds,2017-01-12 07:52:54.863,Sesame (Gingelly/Til)/Sesamum,CHENNAI(MADRAS),recommended market rate for sesame Vikkiravandi 4500	Rs/Quintal,market rate for sesame,Market Information,JAYAD,AGRICULTURE,TAMILNADU
6,CHENNAI,Cereals,2017-01-12 08:21:11.400,Paddy (Dhan),CHENNAI(MADRAS),recommended number for Vikkiravandi regulated market is 04146-233373,contact number for Vikkiravandi regulated market,Market Information,RABI,AGRICULTURE,TAMILNADU
7,CHENNAI,Others,2017-01-13 09:55:05.237,Others,CHENNAI(MADRAS),"Recommended for contact to Regional Deputy Director of Sericulture , Vellore , 0416-2255363",Asking about Training for sericulture,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
8,CHENNAI,Flowers,2017-01-13 20:11:44.610,Jasmine,CHENNAI(MADRAS),recommended for Foliar spray of ZnSO4 250 gm + MgSO4 500 gm + FeSO4 500 gm / acre,Asked about jasmine foliar nutrition management,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
9,CHENNAI,Animal,2017-01-14 18:02:42.233,POULTRY  FARM ,CHENNAI(MADRAS),recommended for contact to Agricultural Technology Information Centre (ATIC) 044-27452371,Asked about quail farming training information,Integrated Farming,RABI,ANIMAL HUSBANDRY,TAMILNADU
10,CHENNAI,Plantation Crops,2017-01-21 11:15:11.367,Teak,CHENNAI(MADRAS),"Recommended for magagoni , teak , sandle wood , red sandale wood, Casurina.",Suitable trees for waste land,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
11,CHENNAI,Fruits,2017-01-21 19:27:42.523,Banana,CHENNAI(MADRAS),Recommended for apply Azospirillum 20 gram  + Phosphobacteria 20 gram  + 5 kg of FYM /plant.,Top dressing bio fertilizer management for Banana,Bio-Pesticides and Bio-Fertilizers,RABI,HORTICULTURE,TAMILNADU
12,CHENNAI,Others,2017-01-22 08:23:15.650,Others,CHENNAI(MADRAS),Recommended for today have light rainfall.,Weather report for Vellore,Weather,RABI,AGRICULTURE,TAMILNADU
