,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,TURAIYUR                                          ,Cereals,2017-01-01 07:00:03.910,Paddy (Dhan),TIRUCHIRAPPALLI,recommended for spray propiconazol 2gm/lit of water,Sheath Rot in paddy,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
1,MUSIRI                                            ,Vegetables,2017-01-01 07:00:04.547,Chillies,TIRUCHIRAPPALLI,recommended for the spray of profenophos 2 ml + bavistin 2 gram in 1 litre of water,asking for the pest and disease management in Chillies,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
2,PULLAMBADI                                        ,Others,2017-01-01 08:13:58.367,Others,TIRUCHIRAPPALLI,recommended for having no rain (0 mm)today,asking about trichy district rainfall information,Weather,RABI,AGRICULTURE,TAMILNADU
3,MUSIRI                                            ,Cereals,2017-01-01 08:18:09.657,Paddy (Dhan),TIRUCHIRAPPALLI,Recommended for spray Profenophos 2ml / lit,stem borer in paddy,	Plant Protection	,JAYAD,AGRICULTURE,TAMILNADU
4,MUSIRI                                            ,Cereals,2017-01-01 08:19:57.623,Paddy (Dhan),TIRUCHIRAPPALLI,recommended for PPFM 100-200 ml /10 litre of water,asking about drought dolerance in paddy,	Water Management	,RABI,AGRICULTURE,TAMILNADU
5,MANACHANELLUR                                     ,Flowers,2017-01-01 09:49:41.973,Jasmine,TIRUCHIRAPPALLI,Recommended for jasmine planting June to November,Planting season for jasmine,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
6,MARUNGAPURI                                       ,Others,2017-01-04 13:44:21.983,Others,TIRUCHIRAPPALLI,"Recommended for contact to Agricultural engineering department , Trichy. Phone - 0431 24 19 447",Asking about Boar well subsidy information,Agriculture Mechanization	,RABI,AGRICULTURE,TAMILNADU
7,MANAPPARAI                                        ,Vegetables,2017-01-04 14:11:58.740,Chillies,TIRUCHIRAPPALLI,recommended for the fertilizers  :urea 25 kg /acre,chilli top dressing fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
8,LALGUDI                                           ,Others,2017-01-04 14:54:31.360,Others,TIRUCHIRAPPALLI,recommended for today no rain,asking about trichy weather report,Weather,RABI,AGRICULTURE,TAMILNADU
9,LALGUDI                                           ,Cereals,2017-01-04 15:23:42.500,Paddy (Dhan),TIRUCHIRAPPALLI,Recommended for spray Leaf yellowing can be minimized by spraying 2 %(20 g) urea mixed with Mancozeb at 2.5 gm/lit.,Paddy Rice tungro virus control,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
10,LALGUDI                                           ,Fruits,2017-01-04 15:27:34.123,Banana,TIRUCHIRAPPALLI,Recommended for drenching with carbendazim 2 gram /litre of water,Asking about Panama wilt management in banana,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
11,LALGUDI                                           ,Cereals,2017-01-04 15:30:10.073,Paddy (Dhan),TIRUCHIRAPPALLI,Recommended for spray Leaf yellowing can be minimized by spraying 2 %(20 g) urea mixed with Mancozeb at 2.5 gm/lit.,Paddy Rice tungro virus control,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
12,MANAPPARAI                                        ,Cereals,2017-01-04 15:43:04.280,Paddy (Dhan),TIRUCHIRAPPALLI,Recommended for spray Copper hydroxide 2 gram /litre of water.,Leaf blight in paddy,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
13,LALGUDI                                           ,Pulses,2017-01-04 16:04:00.390,Black Gram (urd bean),TIRUCHIRAPPALLI,Recommended for black gram sowing season is Markazhi – Thaipattam.,Asking about black gram sowing season,Sowing Time and Weather,RABI,AGRICULTURE,TAMILNADU
14,MANAPPARAI                                        ,Fodder Crops,2017-01-04 16:04:49.307,fodder sorghum,TIRUCHIRAPPALLI,Recommended for contact number 0431-2331715,Asking about fodder sorghum seeds availability,	Field Preparation	,RABI,AGRICULTURE,TAMILNADU
