,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,KEELPENNATHUR                                     ,Oilseeds,2017-01-01 07:23:49.703,Groundnut (pea nut/mung phalli),TIRUVANNAMALAI,recommended for the spray of profenophos 2 ml + bavistin 2 ram in 1 litre of water,asking for the pest management in groundnut,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
1,ANAKKAVUR                                         ,Others,2017-01-01 08:07:39.920,Others,TIRUVANNAMALAI,Recommended for Thanjavur Today No Rain Fall (0.0 mm),asking about Thanjavur weather Report,Weather,JAYAD,AGRICULTURE,TAMILNADU
2,CHETPUT                                           ,Others,2017-01-01 08:16:52.043,Others,TIRUVANNAMALAI,recommended  for vellore market price Rs.6370-6390 /Quintal (30.12.16),asking about black gram market information,Market Information,RABI,AGRICULTURE,TAMILNADU
3,TIRUVANNAMALAI                                    ,Others,2017-01-01 08:20:45.127,Others,TIRUVANNAMALAI,Recommended for today no rain fall in Thiruvannamalai district,Weather information for Thiruvannamalai district,Weather,RABI,AGRICULTURE,TAMILNADU
4,TIRUVANNAMALAI                                    ,Cereals,2017-01-01 08:27:38.233,Paddy (Dhan),TIRUVANNAMALAI,Recommended for spray Fipronil 2ml / lit,Asked about leaf folder management  in paddy,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
5,VANDAVASI                                         ,Pulses,2017-01-01 08:34:01.027,Black Gram (urd bean),TIRUVANNAMALAI,Recommended for spray DAP 20 gm / lit,Black gram foliar application,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
6,KALASAPAKKAM                                      ,Sugar and Starch Crops,2017-01-01 08:37:59.630,Sugarcane (Noble Cane),TIRUVANNAMALAI,Recommended for spray chlorpyrifos 2ml / lit of water,early shoot borer in sugarcane,Weather,JAYAD,AGRICULTURE,TAMILNADU
7,POLUR                                             ,Oilseeds,2017-01-01 09:28:30.520,Groundnut (pea nut/mung phalli),TIRUVANNAMALAI,recommended for apply Gypsum 150kg+borax 4kg/ac,top Fertilizer management for groundnut,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
8,THELLAR                                           ,Pulses,2017-01-04 13:42:23.547,Black Gram (urd bean),TIRUVANNAMALAI,recommended for neem oil 3 ml + teepol 1 ml /1 litre of water,asking about Blackgram leaf caterpillar management,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
9,CHEYYAR                                           ,Fruits,2017-01-04 14:04:08.500,Mango,TIRUVANNAMALAI,Recommended for spray potassium nitrate 10gm/lit of water,fruit set in Mango,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
