,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,VEPPANAPALLI                                      ,Others,2017-01-04 14:52:11.763,Others,KRISHNAGIRI,"recommended for contact with Veterinary University Training and Research Centre, krishnagiri, phone; 04343-225105",asking about poultry farming training,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
1,UTTANGARAI                                        ,Oilseeds,2017-01-04 14:56:25.540,Groundnut (pea nut/mung phalli),KRISHNAGIRI,Recommended for weed management for groundnut  at hand weeding once 35 days after sowing,weed management for groundnut,Weed Management,RABI,AGRICULTURE,TAMILNADU
2,MATHUR                                            ,Vegetables,2017-01-04 15:20:02.530,Bhindi(Okra/Ladysfinger),KRISHNAGIRI,Recommended for sowing season for bhendi is June - August and February,Asking about sowing season for bhendi,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
3,HOSUR                                             ,Condiments and Spices,2017-01-04 15:24:08.410,Coriander,KRISHNAGIRI,Recommended for horticultural department contact number ph 04343-231130,horticultural department contact number,Government Schemes,RABI,HORTICULTURE,TAMILNADU
4,HOSUR                                             ,Others,2017-01-04 15:32:54.820,Others,KRISHNAGIRI,recommended for contact to Horticulture officer sulagiri K.SENTHIL KUMAR 9952901906,Asked about sprinkler irrigation subsidy information,Government Schemes,RABI,AGRICULTURE,TAMILNADU
5,KAVERIPATTINAM                                    ,Cereals,2017-01-04 15:41:52.310,Paddy (Dhan),KRISHNAGIRI,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,asking about paddy top dressing fertilizer,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
6,KAVERIPATTINAM                                    ,Others,2017-01-04 17:30:33.613,Others,KRISHNAGIRI,recommended for every month 5th,asking about need for TNAU  mushroom training DATE,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
7,KELAMANGALAM                                      ,Others,2017-01-04 17:36:23.160,Others,KRISHNAGIRI,recommended for the contact : nationalized bank,asking about kissan card,Government Schemes,RABI,AGRICULTURE,TAMILNADU
8,KRISHNAGIRI                                       ,Vegetables,2017-01-04 18:20:51.240,Tomato,KRISHNAGIRI,Recommended for Soil drenching with Copper oxy chloride 2.5 g/lit of water,Damping off in tomato,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
9,UTTANGARAI                                        ,Flowers,2017-01-05 08:35:30.483,Tuberose,KRISHNAGIRI,Recommended for spray fipronil 1.5 ml /lit of water,Thrips in tuberose,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
