,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,MADURANTAKAM                                      ,Others,2017-01-01 07:10:58.623,Others,KANCHEEPURAM,recommended for having no rain (0 mm)today,asking about kanchipuram district rainfall information,Weather,RABI,AGRICULTURE,TAMILNADU
1,ACHARAPAKKAM                                      ,Oilseeds,2017-01-01 08:27:05.953,Groundnut (pea nut/mung phalli),KANCHEEPURAM,Recommended for apply Pseudomonas fluorescens @ 10 g/kg seed,Groundnut seed treatment,Cultural Practices	,RABI,AGRICULTURE,TAMILNADU
2,KUNNATTUR                                         ,Vegetables,2017-01-01 08:42:07.257,Brinjal,KANCHEEPURAM,Recommended for spray Triazophos 2ml / lit,shoot and fruit borer in brinjal,	Plant Protection	,JAYAD,HORTICULTURE,TAMILNADU
3,UTTIRAMERUR                                       ,Others,2017-01-01 09:05:27.200,Others,KANCHEEPURAM,recommended for today no rain,asking about kancheepuram weather report,Weather,RABI,AGRICULTURE,TAMILNADU
4,THIRUPORUR                                        ,Cereals,2017-01-01 09:41:44.177,Paddy (Dhan),KANCHEEPURAM,recommended for Foliar spray with TNAU Pf1 liquid formulation @ 5ml/lit,asking about paddy Blast management,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
5,MADURANTAKAM                                      ,Vegetables,2017-01-04 13:47:07.737,Brinjal,KANCHEEPURAM,Recommended for apply urea 42kg +potash 15kg/ ac,top dressing fertilizer management in brinjal,Fertilizer Use and Availability,JAYAD,HORTICULTURE,TAMILNADU
6,KUNNATTUR                                         ,Oilseeds,2017-01-04 13:49:22.843,Groundnut (pea nut/mung phalli),KANCHEEPURAM,Recommended for apply urea 6 kg + potash 12 kg / acre,Groundnut top dressing fertilizer application,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
7,KATTANKOLATHUR                                    ,Cereals,2017-01-04 14:02:34.330,Paddy (Dhan),KANCHEEPURAM,"Recommended for contact to Assistant director of agriculture , Kattankulathur",Asking about paddy seeds availability information,Seeds,RABI,AGRICULTURE,TAMILNADU
8,LATHUR                                            ,Cereals,2017-01-04 14:04:10.117,Paddy (Dhan),KANCHEEPURAM,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,paddy top dressing fertilizer management,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
9,MADURANTAKAM                                      ,Fruits,2017-01-04 14:22:16.410,Acid Lime,KANCHEEPURAM,Recommended for apply 1.304 kg urea + 1.250 kg super phosphate + 500 g potash / tree/ year,Acid lime nutrient application,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
10,KANCHIPURAM                                       ,Fruits,2017-01-04 14:26:18.197,Citrus,KANCHEEPURAM,Recommended for apply 200 gm urea + 100gm super + 100gm potash /ac,citrus  fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
11,UTTIRAMERUR                                       ,Flowers,2017-01-04 14:33:47.217,Jasmine,KANCHEEPURAM,Recommended for  spray Gibberellic acid 0.5 gram /10 liter of water.,Jasmine foliar spray,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
12,UTTIRAMERUR                                       ,Flowers,2017-01-04 14:41:43.510,Jasmine,KANCHEEPURAM,Recommended for spray Borax 5 gram /litre of water.,Boron deficiency in jasmine,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
13,MADURANTAKAM                                      ,Others,2017-01-04 14:58:10.810,Others,KANCHEEPURAM,Recommended for today have no rainfall.,Weather report for Kancheepuram,Weather,RABI,AGRICULTURE,TAMILNADU
14,UTTIRAMERUR                                       ,Vegetables,2017-01-04 15:33:30.877,Brinjal,KANCHEEPURAM,"Recommended for Planting season of Brinjal is December – January and May – June. CO 1, CO 2,MDU 1, PKM 1,PLR 1,PLR (B) 2,KKM 1, PPI 1,VRM1, COBH 1 and COBH 2",Brinjal planting season and Varieties,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
15,KANCHIPURAM                                       ,Vegetables,2017-01-04 15:40:44.553,Watermelon,KANCHEEPURAM,Recommended for spray 19:19:19 5 g / lit of water,Watermelon foliar spray,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
16,TIRUKKALUKUNRAM                                   ,Cereals,2017-01-04 16:07:08.567,Paddy (Dhan),KANCHEEPURAM,Recommended for apply 25 kg urea + 15 kg potash + 5 kg Neem cake  / acre. after 1 week MN mixture 5 kg mixed with 20 sand,paddy top dressing fertilizer application,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
