,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,SIVAGANGA                                         ,Vegetables,2017-01-04 14:13:35.363,Watermelon,SIVAGANGA,Recommended for apply FYM 8ton + super phosphate 132kg + potash 22kg + urea 44kg / acre,asking about watermelon basal fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
1,SIVAGANGA                                         ,Vegetables,2017-01-04 15:17:53.390,Chillies,SIVAGANGA,recommended for the spray  : Dimethoate 2ml of Acephate 1g per litre of water.,leaf curl management   in chilli,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
2,SIVAGANGA                                         ,Vegetables,2017-01-04 15:28:37.920,Watermelon,SIVAGANGA,recommended for apply super phosphate - 137.5 kg + potash - 36 kg/ acre,asking about watermelon basal fertilizers,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
3,TIRUPPATHUR                                       ,Cereals,2017-01-04 15:34:30.737,Paddy (Dhan),SIVAGANGA,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10kg + FYM 10ton /ac,Basal fertilizer management for paddy,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
4,SIVAGANGA                                         ,Vegetables,2017-01-04 15:37:09.417,Watermelon,SIVAGANGA,Recommended for apply urea 44kg / acre,asking about watermelon top dressing fertilizer management,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
5,ILAYANKUDI                                        ,Fiber Crops,2017-01-04 16:24:30.190,Cotton (Kapas),SIVAGANGA,Recommended for only for hand weeding.,Weed management for cotton,Weed Management,RABI,AGRICULTURE,TAMILNADU
6,TIRUPPUVANAM                                      ,Fruits,2017-01-04 17:03:02.033,Mango,SIVAGANGA,Recommended for spray Planofix 3 ml / 10 lit of water,Mango flower dropping Management.,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
7,SIVAGANGA                                         ,Plantation Crops,2017-01-04 17:18:02.627,Coconut,SIVAGANGA,Recommended for apply urea 1.300kg + super phosphate 2kg + potash 2 kg + neem cake 5kg + farm yard manure 50kg + micro mixture 1kg / tree / year,Asking about coconut fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
8,TIRUPPATHUR                                       ,Others,2017-01-04 17:57:55.390,Others,SIVAGANGA,"Recommended Assistant Director of Fisheries, (Inland Fisheries), 3/385, Kancharangal, Thiruppathur Road, Sivagangai contact no. 04575 - 240848",asking about fishery farm information,Cultural Practices	,RABI,AGRICULTURE,TAMILNADU
9,TIRUPPATHUR                                       ,Cereals,2017-01-04 18:00:31.283,Paddy (Dhan),SIVAGANGA,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg/ac,paddy top dressing fertilizer management,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
10,TIRUPPATHUR                                       ,Others,2017-01-04 18:18:58.510,Others,SIVAGANGA,recommended for prepare to complete project report and contact to near nationalized bank,"Asked about how to apply loan for integrated farming of livestock , fish , crop",Credit,RABI,AGRICULTURE,TAMILNADU
11,MANAMADURAI                                       ,Cereals,2017-01-05 07:27:01.100,Paddy (Dhan),SIVAGANGA,Recommended for Spray Streptomycin sulphate + Tetracycline combination 1g + Copper oxychloride 2.5g/1 litre of water,BLB management of paddy,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
12,S. PUDUR                                          ,Vegetables,2017-01-05 09:46:35.060,Brinjal,SIVAGANGA,Recommended for spray Malathion 2 ml + Teepol 1 ml /litre of water.,Ash weevil in Brinjal,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
13,S. PUDUR                                          ,Vegetables,2017-01-05 09:54:07.017,Brinjal,SIVAGANGA,Recommended for spray carbendazim 2 gram /litre of water.,Leaf spot in Brinjal,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
14,SIVAGANGA                                         ,Fiber Crops,2017-01-05 10:02:06.980,Cotton (Kapas),SIVAGANGA,Recommended for apply urea 30 kg+ super phosphate 150 kg + potash 40 kg/ac,basal fertilizer management in cotton,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
15,MANAMADURAI                                       ,Fiber Crops,2017-01-05 12:38:15.660,Cotton (Kapas),SIVAGANGA,Recommended for apply urea 33 kg + potash 26 kg/ac,top dressing in cotton,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
16,MANAMADURAI                                       ,Fiber Crops,2017-01-05 12:44:25.933,Cotton (Kapas),SIVAGANGA,recommended for cotton plus 2.5 kg/200 litre of water,asking about cotton foliar spray,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
17,MANAMADURAI                                       ,Fiber Crops,2017-01-05 12:47:31.897,Cotton (Kapas),SIVAGANGA,Recommended for apply Urea 35kg +Potash 15kg/acre on 40-45 DAY AFTER sowing,Top dressing fertilizer application of cotton,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
18,KALAIYARKOIL                                      ,Others,2017-01-05 15:03:52.153,Others,SIVAGANGA,recommended for contact to kundrakudi kvk 04577 -264288,Asked about spirulina cultivation and training programmed details,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
19,ILAYANKUDI                                        ,Others,2017-01-05 16:12:46.343,Others,SIVAGANGA,Recommended for weather report for sivaganga district no rain fall,weather report for sivaganga district,Weather,RABI,AGRICULTURE,TAMILNADU
20,SIVAGANGA                                         ,Cereals,2017-01-05 18:24:05.353,Paddy (Dhan),SIVAGANGA,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10 kg /acre,Basal fertilizer management  for paddy,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
21,S. PUDUR                                          ,Vegetables,2017-01-06 12:15:32.580,Chillies,SIVAGANGA,Recommended for spray Ethion 50 % EC 2.0 ml/lit./ lit,Thrips in chilli,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
22,SIVAGANGA                                         ,Animal,2017-01-06 15:59:20.160,"Bovine(Cow,Buffalo)",SIVAGANGA,recommended for contacting the Veterinary doctor Kathirvel 94437 32225,asking for the goat feed management,Disease Management,RABI,ANIMAL HUSBANDRY,TAMILNADU
23,KALLAL                                            ,Cereals,2017-01-06 16:56:39.630,Paddy (Dhan),SIVAGANGA,Recommended for apply 25 kg urea + 15 kg potash + 5 kg Neem cake  / acre. after 1 week MN mixture 5 kg mixed with 20 sand,paddy top dressing fertilizer application,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
24,DEVAKOTTAI                                        ,Vegetables,2017-01-06 17:20:07.707,Bitter Gourd,SIVAGANGA,Recommended for apply urea 20 g / plant on 30 days,Asking about bitter gourd top dressing fertilizer application,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
25,TIRUPPATHUR                                       ,Cereals,2017-01-07 06:50:28.237,Paddy (Dhan),SIVAGANGA,"recommended for the fertilizers  : urea  25 kg ,potash  15 kg, neem cake 15 kg /acre",Paddy top dressing fertilizer management,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
26,TIRUPPATHUR                                       ,Cereals,2017-01-07 07:20:22.217,Paddy (Dhan),SIVAGANGA,Recommended for spray Streptomycin sulphate + Tetracycline combination 120 gm / ac / 200 lit of water,bacterial leaf blight in paddy,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
27,KALLAL                                            ,Others,2017-01-07 07:58:37.723,Others,SIVAGANGA,recommended for coconut water 100 ml /10 litre of water,asking about coconut water using quantity,Organic Farming,RABI,AGRICULTURE,TAMILNADU
