,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,UDHAGAMANDALAM                                    ,Condiments and Spices,2017-01-04 14:36:30.740,Garlic,THE NILGIRIS,recommended for spray urea 5 gm / litre of water,Asked about garlic frost management,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
1,GUDALUR                                           ,Vegetables,2017-01-04 20:42:14.560,Chinese Cabbage,THE NILGIRIS,recommended for pruning is done during January,asking about chowchow pruning season,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
2,KOTAGIRI                                          ,Condiments and Spices,2017-01-06 15:53:15.907,Pepper,THE NILGIRIS,Recommended for Coimbatore  horticulture department contact number  0422-2453578,asking about pepper cuttings cultivation information,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
3,UDHAGAMANDALAM                                    ,Condiments and Spices,2017-01-07 14:29:42.593,Coriander,THE NILGIRIS,Recommended for apply Urea 8 kg / acre at after sowing  30 days.,Coriander top dressing fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
4,COONOOR                                           ,Others,2017-01-08 11:43:36.363,Others,THE NILGIRIS,recommended for phone number: 0422- 6611316 / 6611213,asking about organic farming information,Organic Farming,RABI,AGRICULTURE,TAMILNADU
5,COONOOR                                           ,Others,2017-01-08 11:54:41.843,Others,THE NILGIRIS,Recommended for 2 kg of microbial consortia is recommended for 1 tonne agricultural waste,Asking about Increase composting speed,Organic Farming,RABI,AGRICULTURE,TAMILNADU
6,COONOOR                                           ,Others,2017-01-08 12:45:01.480,Others,THE NILGIRIS,recommended for the contact number: 0423-2230772,nilgiri  KVK contact number,Government Schemes,RABI,AGRICULTURE,TAMILNADU
7,UDHAGAMANDALAM                                    ,Vegetables,2017-01-09 21:18:27.550,Bhindi(Okra/Ladysfinger),THE NILGIRIS,Recommended for apply urea 17kg + Neem cake 3 kg / ac,bhendi top dressing fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
8,UDHAGAMANDALAM                                    ,Vegetables,2017-01-10 12:27:28.587,Chillies,THE NILGIRIS,Recommended for contact to near nationalized bank.,Asking about chilli crop insurance information,Crop Insurance,RABI,HORTICULTURE,TAMILNADU
9,COONOOR                                           ,Others,2017-01-18 15:41:18.620,Others,THE NILGIRIS,"recommended for phone number:0423-2443734, 0422-6611204/2457576",asking about agricultural engineering department phone number,Government Schemes,RABI,AGRICULTURE,TAMILNADU
10,GUDALUR                                           ,Plantation Crops,2017-01-19 19:10:11.590,Tea,THE NILGIRIS,Recommended for spray panchagavya 15-30 ml/ litre of water.,Asking about panchagavya spray for tea,Bio-Pesticides and Bio-Fertilizers,RABI,HORTICULTURE,TAMILNADU
11,GUDALUR                                           ,Others,2017-01-19 19:13:19.313,Others,THE NILGIRIS,Recommended for spray panchagavya dose is 15-30 ml/ litre of water.,Asking about panchagavya spray dose for tea,Fertilizer Use and Availability,RABI,AGRICULTURE,TAMILNADU
12,COONOOR                                           ,Condiments and Spices,2017-01-20 11:55:15.473,Turmeric,THE NILGIRIS,recommended for borax 2 gram + sodium molybdate 1 gram /1 litre of water on 60th and 90th days after planting,asking about micronutrient deficiency management in Garlic,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
13,COONOOR                                           ,Fodder Crops,2017-01-22 13:43:28.117,Napier Grass,THE NILGIRIS,Recommended for Green fodder yield 375-400 (7harvests)(tonne /ha/year),Asked about Co4 yield details,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
14,GUDALUR                                           ,Plantation Crops,2017-01-26 13:14:50.260,Coconut,THE NILGIRIS,recommended for crown drench with copper oxy chloride 2.5 gm /litre of water,Asked about coconut bud rot management,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
15,GUDALUR                                           ,Others,2017-01-26 20:13:31.723,Others,THE NILGIRIS,Recommended for Cowdung 5kg + cowurine 3lit + milk 2lit + butter milk 2lit + Ghee 500 gm + poovan banana fruit 12 + tender coconut 3lit,Asking about panchagavya Preparation,Organic Farming,RABI,AGRICULTURE,TAMILNADU
16,GUDALUR                                           ,Plantation Crops,2017-01-26 20:14:25.310,Tea,THE NILGIRIS,Recommended for spray Ethion 2 ml + Teepol 1 ml /litre of water .,Red spider mite in tea,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
17,COONOOR                                           ,Others,2017-01-27 11:22:01.503,Others,THE NILGIRIS,recommended for Vellakkoil market price Rs.6000-9000 /Quintal (27.01.17),asking about copra market information,Market Information,RABI,AGRICULTURE,TAMILNADU
18,GUDALUR                                           ,Fruits,2017-01-27 14:15:44.113,Banana,THE NILGIRIS,recommended for spray 19:19:19 - 5 gm/ lit of water,asking about banana nutrient management,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
19,GUDALUR                                           ,Plantation Crops,2017-01-28 15:36:34.117,Coconut,THE NILGIRIS,recommended for  neem seed kernel powder + sand (1:2) @150 gram per palm in the base of the 3 inner most leaves in the crown,asking about rhinocerous beetle management in coconut,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
20,KOTAGIRI                                          ,Millets,2017-01-29 10:14:15.317,Maize (Makka),THE NILGIRIS,recommended for have light rain,asking about trichy weather report,Cultural Practices	,RABI,AGRICULTURE,TAMILNADU
21,GUDALUR                                           ,Fruits,2017-01-29 12:48:27.887,Banana,THE NILGIRIS,recommended for Corm injection of 3 ml of 2% Carbendezim injected in the corm by making a hole to a depth of 10cm with 45 0  angle on 5 th  and 7 th  month as mentioned earlier.,Asked about Panama wilt for banana,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
