,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,RAMANATHAPURAM                                    ,Sugar and Starch Crops,2017-01-01 08:46:46.557,Sugarcane (Noble Cane),RAMANATHAPURAM,recommended for setts are treated with  carbendazim- 50 gm/ 100 lit of water,asking about sugarcane sett treatment,Cultural Practices	,RABI,AGRICULTURE,TAMILNADU
1,MUDUKULATHUR                                      ,Vegetables,2017-01-04 14:00:37.587,Chillies,RAMANATHAPURAM,recommended for spray nitrobenzene 2 ml/lit of water,growth regulator spray for chilli,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
2,MUDUKULATHUR                                      ,Vegetables,2017-01-04 14:17:27.050,Chillies,RAMANATHAPURAM,recommended for apply urea - 25 kg/ acre,asking about chilli  top dressing fertilizers,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
3,KADALADI                                          ,Others,2017-01-04 18:37:40.180,Others,RAMANATHAPURAM,recommended for contact to executive engineer  9443025621 Mohammed Ali,Asked about Bore well subsidy details,Government Schemes,RABI,AGRICULTURE,TAMILNADU
4,TIRUVADANAI                                       ,Vegetables,2017-01-05 10:21:08.973,Brinjal,RAMANATHAPURAM,Recommended for spray Azadirachtin 3ml / lit,asking about shoot borer in brinjal,	Plant Protection	,JAYAD,HORTICULTURE,TAMILNADU
5,KAMUDI                                            ,Others,2017-01-05 10:26:49.497,Others,RAMANATHAPURAM,"Recommended Krishi Vigyan Kendra, Kovilangulam, Virudhunagar contact no. 04566 - 220562","asking about Krishi Vigyan Kendra, Kovilangulam, Virudhunagar contact no.",Cultural Practices	,RABI,AGRICULTURE,TAMILNADU
6,KADALADI                                          ,Others,2017-01-05 10:27:59.227,Others,RAMANATHAPURAM,Recommended for contact to block level agricultural department,subsidy details,Government Schemes,RABI,AGRICULTURE,TAMILNADU
7,KADALADI                                          ,Others,2017-01-05 12:41:17.677,Others,RAMANATHAPURAM,recommended for phone number:04567-230328,asking about horticulture department phone number,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
8,RAJASINGAMANGALAM                                 ,Others,2017-01-05 13:39:15.330,Others,RAMANATHAPURAM,"recommended for contact with Veterinary University Training and Research Centre, Ramanathapuram, phone;04567-231807",asking about need for animal disease management,Storage,RABI,AGRICULTURE,TAMILNADU
9,RAJASINGAMANGALAM                                 ,Animal,2017-01-05 13:41:54.583,"Bovine(Cow,Buffalo)",RAMANATHAPURAM,"Recommended Veterinary University Training and Research Centre, Ramanathapuram contact no. 04567 - 231807",asking about cow farming information,Dairy Production,JAYAD,ANIMAL HUSBANDRY,TAMILNADU
10,KAMUDI                                            ,Plantation Crops,2017-01-06 08:21:52.563,Coconut,RAMANATHAPURAM,"Recommended for Apply  urea kg 1.23 ,super phosphate kg 2.000,potash 1.920 Borax 100g + 5 kg Neem cake /palm /year",Coconut nutrient application for above five year trees,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
11,RAJASINGAMANGALAM                                 ,Oilseeds,2017-01-06 13:19:27.370,Groundnut (pea nut/mung phalli),RAMANATHAPURAM,Recommended for Aruppukottai ground nut market rate Rs 4050-4590/ quintal,Aruppukottai ground nut market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
12,KAMUDI                                            ,Vegetables,2017-01-06 18:06:44.217,Chillies,RAMANATHAPURAM,recommended for the spray of potassium nitrate at the rate of 5 gram in 1 litre of water,asking for the fertilizer requirement in chillies,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
13,RAJASINGAMANGALAM                                 ,Plantation Crops,2017-01-06 19:18:24.913,Coconut,RAMANATHAPURAM,Recommended for root feeding coconut tonic 200 ml/tree,button shedding for coconut,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
14,RAJASINGAMANGALAM                                 ,Vegetables,2017-01-06 19:25:58.817,Tomato,RAMANATHAPURAM,Recommended for apply urea 60kg / ac,tomato top dressing fertilizer management,Fertilizer Use and Availability,RABI,HORTICULTURE,TAMILNADU
15,MUDUKULATHUR                                      ,Vegetables,2017-01-07 10:48:37.573,Chillies,RAMANATHAPURAM,Recommended for spray fibronil 1.5 ml / 1 litre of water,Asking about Thrips management in chilli,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
16,PARAMAKKUDI                                       ,Others,2017-01-07 11:29:17.600,Others,RAMANATHAPURAM,"Recommended for Agricultural College and Research Institute, Madurai- 625104. contact no. 0452 - 2422956",asking about Vermicompost training information,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
