,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,TIRUPPATTUR                                       ,Fruits,2017-01-01 08:06:27.917,Papaya,VELLORE,recommended for Azospirillum 1 kg mixed with 20 kg of FYM,asking about papaya top fertilizer management,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
1,PERANAMBATTU                                      ,Plantation Crops,2017-01-01 08:15:15.857,Coconut,VELLORE,"recommended for 3 feet length ,breath ,height level",asking about coconut nursery planting material,Seeds and Planting Material,RABI,HORTICULTURE,TAMILNADU
2,ARAKKONAM                                         ,Pulses,2017-01-01 08:25:12.933,Black Gram (urd bean),VELLORE,Recommended for spray DAP 20gm / lit,Blackgram foliar application,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
3,NEMILI                                            ,Vegetables,2017-01-01 08:28:57.417,Chillies,VELLORE,Recommended for spray Dimethoate 2 ml / litre of water,Asked about leaf curl management  in chilli,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
4,KATPADI                                           ,Vegetables,2017-01-04 13:45:03.910,Brinjal,VELLORE,recommended for spray Emamectin benzoate 4 g/10 lit of water,Shoot and fruit borer control in brinjal,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
5,MADHANUR                                          ,Others,2017-01-04 13:53:37.777,Others,VELLORE,Recommended for weather report of vellore is no rain today (0 mm) with cloudy weather,weather report of vellore,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
6,ARAKKONAM                                         ,Others,2017-01-04 14:16:27.670,Others,VELLORE,Recommended for today have no rainfall.,Weather report for Vellore,Weather,RABI,AGRICULTURE,TAMILNADU
7,ANAICUT                                           ,Others,2017-01-04 14:18:55.420,Others,VELLORE,Recommended for today have no rainfall.,Weather report for Vellore,Weather,RABI,AGRICULTURE,TAMILNADU
8,WALAJAPET                                         ,Oilseeds,2017-01-04 14:50:35.390,Sesame (Gingelly/Til)/Sesamum,VELLORE,Recommended for suitable soil type for sesame cultivation at red soil and loamy soil,suitable soil type for sesame cultivation,Soil Testing	,RABI,AGRICULTURE,TAMILNADU
9,ALANGAYAN                                         ,Fruits,2017-01-04 15:01:11.203,Mango,VELLORE,Recommended for spray carbendazim 2 gram / litre of water,Asking about inflorescence blight disease management in mango,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
10,NEMILI                                            ,Others,2017-01-04 15:08:38.263,Others,VELLORE,"recommended for contact with Thiru H.S. Siddhagangaiah, Assistant Director of Agriculture, Gudiyatham, Cell No. 9443800953",asking about need for water testing,Soil Testing	,RABI,AGRICULTURE,TAMILNADU
11,NATRAMPALLI                                       ,Flowers,2017-01-04 15:12:53.077,Crossandra,VELLORE,Recommended for (plant marigold around the field)apply  Carbofuran 3 G 3 kg and neem cake 30 kg/ acre,Crossandra nematode control,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
