,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,USILAMPATTI                                       ,Others,2017-01-01 08:36:49.313,Others,MADURAI,Recommended to contact near nationalized bank,Asked about kissan card details,Market Information,RABI,AGRICULTURE,TAMILNADU
1,CHELLAMPATTI                                      ,Others,2017-01-04 13:49:07.820,Others,MADURAI,recommended number for contact to palldam farm 9952228800,spirulina cultivation and training programme details,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
2,CHELLAMPATTI                                      ,Others,2017-01-04 14:01:58.623,Others,MADURAI,"Recommended for conract to Dr.R.Veeraputhiran, Co-ordinator, Krishi Vigyan Kendra, Madurai-625 104 ph : 0452-2422955/ 2422956",Asking about Spirulina Training,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
3,VADIPATTI                                         ,Plantation Crops,2017-01-04 14:49:36.850,Teak,MADURAI,"Recommended for contact to Forest College and Research Institute,Mettupalayam, Coimbatore - 641301.Phone: 04254 - 222398, 04254 – 222010",Tree seedlings Availability,Seeds and Planting Material,RABI,HORTICULTURE,TAMILNADU
4,KOTTAMPATTI                                       ,Others,2017-01-04 15:29:53.720,Others,MADURAI,recommended for contact with nearest nationalized bank,asking about need for kisan card,Credit,RABI,AGRICULTURE,TAMILNADU
5,CHELLAMPATTI                                      ,Others,2017-01-04 15:31:34.980,Others,MADURAI,recommended for the contact number  : 0452-2422955,Madurai KVK contact number,Training and Exposure Visits,RABI,AGRICULTURE,TAMILNADU
6,MELUR                                             ,Plantation Crops,2017-01-04 15:48:02.253,Coconut,MADURAI,"Recommended for coconut intercrop cultivated at Groundnut, bhendi, turmeric, tapioca, sweet potato, sirukizhangu, elephant foot yam, ginger, pineapple banana (  Poovan and Monthan) , Cocoa, pepper,nutmeg and vanilla above 20 years of age tree",intercrop cultivation for coconut,Cultural Practices,RABI,HORTICULTURE,TAMILNADU
7,KOTTAMPATTI                                       ,Others,2017-01-04 17:21:02.800,Others,MADURAI,"recommended for contact with forest department, madurai, phone; 0452 253 6279",asking about need for teak seedlings,Seeds,RABI,AGRICULTURE,TAMILNADU
8,T.KALLUPATTI                                      ,Fruits,2017-01-04 20:40:05.060,Banana,MADURAI,"Recommended for Spray micronutrients  ZnSO4 zinc sulphate (0.5%) 5g, FeSO4 ferrous sulphate (0.2%)2g, CuSO4 copper sulphate  (0.2%)2g and H3BO3 boric acid (0.1%)1g and 3, 5 and 7 MAP to increase yield and quality of banana.",Banana Micronutrients spray for improve quality of banana,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
9,MADURAI WEST                                      ,Fruits,2017-01-05 08:27:26.640,Guava,MADURAI,Recommended for spray Fipronil 2 ml + Teepol 1 ml /litre of water.,White fly in guava,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
10,TIRUMANGALAM                                      ,Others,2017-01-05 10:08:17.510,Others,MADURAI,recommended for having no rain (0 mm)today,asking about Madurai  district rainfall information,Weather,RABI,AGRICULTURE,TAMILNADU
11,TIRUMANGALAM                                      ,Fruits,2017-01-05 10:15:44.160,Mango,MADURAI,Recommended for apply urea 200gm + potash 300gm + super phosphate 200gm / tree,asking about mango fertilizers,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
12,ALANGANALLUR                                      ,Animal,2017-01-05 12:35:27.127,"Bovine(Cow,Buffalo)",MADURAI,"recommended for phone number:0452-2483903,9489950555",asking about Veterinary University Training and Diagnostic Centre phone number,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",RABI,ANIMAL HUSBANDRY,TAMILNADU
13,MELUR                                             ,Cereals,2017-01-05 12:37:53.553,Paddy (Dhan),MADURAI,Recommended for spray Panjakavya 30 ml /litre of water.,Asking about Panjakavya foliar application level,Bio-Pesticides and Bio-Fertilizers,RABI,AGRICULTURE,TAMILNADU
14,MELUR                                             ,Others,2017-01-05 12:40:48.980,Others,MADURAI,Recommended for today have no rainfall.,Weather report for Madurai,Weather,RABI,AGRICULTURE,TAMILNADU
15,MELUR                                             ,Oilseeds,2017-01-05 13:31:41.130,Groundnut (pea nut/mung phalli),MADURAI,Recommended for apply urea 6 kg + potash 12 kg / acre,Groundnut top dressing fertilizer application,Nutrient Management,RABI,AGRICULTURE,TAMILNADU
16,MELUR                                             ,Vegetables,2017-01-05 13:41:33.120,Chillies,MADURAI,Recommended for spray Triacontanol 12.5 ml/10 lit of water,Growth regulators in chilli,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
17,MELUR                                             ,Fruits,2017-01-05 14:24:07.717,Mango,MADURAI,Recommended for spray Planofix 3 ml /10 lit of water,Flower shed in mango,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
