,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,ANAMALAI                                          ,Sugar and Starch Crops,2017-01-04 13:57:13.833,Sugarcane (Noble Cane),COIMBATORE,recommended for Spray (mancozeb + carbendazim) SAAF 2 gm / lit of water,leaf rust control in sugarcane,	Plant Protection	,RABI,AGRICULTURE,TAMILNADU
1,THONDAMUTHUR                                      ,Condiments and Spices,2017-01-04 15:02:04.833,Turmeric,COIMBATORE,recommended for turmeric market rate Rs  5909-8409/quintal,turmeric market rate,Market Information,RABI,HORTICULTURE,TAMILNADU
2,ANNUR                                             ,Others,2017-01-04 15:06:37.170,Others,COIMBATORE,Recommended for weather report Coimbatore district no rain fall,weather report Coimbatore district,Weather,RABI,AGRICULTURE,TAMILNADU
3,THONDAMUTHUR                                      ,Vegetables,2017-01-04 15:19:06.383,Onion,COIMBATORE,Recommended for season April – May,Sowing season for Small onion,Field Preparation,RABI,HORTICULTURE,TAMILNADU
4,SULTANPET                                         ,Others,2017-01-04 15:33:39.620,Others,COIMBATORE,recommended for coimbatore cocoon market rate Rs.367-478/ kg,asking about coimbatore cocoon market rate,Market Information,RABI,AGRICULTURE,TAMILNADU
5,ANNUR                                             ,Vegetables,2017-01-04 15:56:53.670,Bhindi(Okra/Ladysfinger),COIMBATORE,recommended for neem oil 3 ml + sticking agent 1 ml / litre of water,Asked about white fly management in bhendi,	Plant Protection	,RABI,HORTICULTURE,TAMILNADU
6,SULUR                                             ,Animal,2017-01-04 16:13:00.090,POULTRY  FARM ,COIMBATORE,Recommended for Coimbatore veterinary department contact number phone:0422-2669965.,Asking about Coimbatore veterinary department contact number,Livestock Products Processing and Packaging,RABI,ANIMAL HUSBANDRY,TAMILNADU
7,THONDAMUTHUR                                      ,Condiments and Spices,2017-01-04 16:13:16.163,Turmeric,COIMBATORE,"Recommended for Coimbatore  Turmeric market rate Bulb:7800-7813/ quintal , Finger Rs 8309-9009",Coimbatore turmeric market rate,Market Information,RABI,HORTICULTURE,TAMILNADU
8,THONDAMUTHUR                                      ,Others,2017-01-04 16:19:45.393,Others,COIMBATORE,Recommended contact to near nationalized bank,asking about agriculture loan information,Government Schemes,RABI,AGRICULTURE,TAMILNADU
9,ANNUR                                             ,Fruits,2017-01-04 16:29:37.373,Banana,COIMBATORE,"Recommended for apply 65 g urea +100g potash / plant at 90th,135,185th day of planting",Banana fertilizer application,Nutrient Management,RABI,HORTICULTURE,TAMILNADU
