,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,ATPADI                                            ,Vegetables,2017-01-01 08:13:52.447,Cucumber,SANGLI,Spray Boom flower 30ml/15 liter of Water.,FOR BLOOSMING,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
1,VALVA-ISLAMPUR,Vegetables,2017-01-01 08:50:38.167,Cluster Bean,SANGLI,Spray of 00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
2,SHIRALA                                           ,Others,2017-01-01 10:21:23.173,Others,SANGLI,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
3,JATH                                              ,Sugar and Starch Crops,2017-01-01 10:33:06.287,Sugarcane (Noble Cane),SANGLI,TO DECOMPOSE SUGARCANE TRASH USE DECOMPOSTING CULTURE 4 KG + UREA 32 KG + SSP 40 KG PER ACRE,HOW TO DECOMPOSE SUGARCANE TRASH ?,Organic Farming,RABI,AGRICULTURE,MAHARASHTRA
4,KADEGAON                                          ,Cereals,2017-01-01 12:30:06.510,Wheat,SANGLI,"varietietes of wheat - AKW-381, AKW-3722, HI-999",asked about varietietes of wheat,Varieties,RABI,AGRICULTURE,MAHARASHTRA
5,TASGAON                                           ,Fruits,2017-01-01 13:13:58.623,Mosambi,SANGLI,"nutrient for mosambi - spray 00 52 34 , 75 gm / 15 liter water",asked about nutrient for mosambi ?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
6,KADEGAON                                          ,Pulses,2017-01-01 14:59:37.360,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SANGLI,Spray Karate20ml/15 Liter of Water(Lambda 5 SC)-Syngenta,cutworm on gram?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
7,MIRAJ                                             ,Fiber Crops,2017-01-01 15:01:12.503,Cotton (Kapas),SANGLI,SPRAY ON CROP  -  FIGHTER 15  MILI +  EXCITE 15 MILI .PAMP SPRAY ON CROP.FOR CONTROL  OF  SUCKING PEST,SUCKING PEST ON CROP & DISEASE MANAGEMENT ?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
8,ATPADI                                            ,Fiber Crops,2017-01-01 15:27:53.130,Cotton (Kapas),SANGLI,SPRAY ON CROP  -  FIGHTER 15  MILI +  EXCITE 15 MILI .PAMP SPRAY ON CROP.FOR CONTROL  OF  SUCKING PEST,SUCKING PEST ON CROP & DISEASE MANAGEMENT ?,Market Information,KHARIF,AGRICULTURE,MAHARASHTRA
9,KADEGAON                                          ,Fiber Crops,2017-01-01 16:24:04.917,Cotton (Kapas),SANGLI,"Partly cloudy,NO  Possibility .of Rain
+25 °C
Feels Like: +25°
Barometer: 1010.0 hPa 
Dewpoint: +22°
Humidity: 83.5%
Visibility: 10 km",Asking about weather forecast  ?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
10,JATH                                              ,Fruits,2017-01-01 17:05:29.323,Pomegranate,SANGLI,"nutrient for  pomegranate - dripping 12 61 00 , 3 kg + mikronutrient   400 mili / ekar",asked about nutrient for  pomegranate ?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
11,TASGAON                                           ,Sugar and Starch Crops,2017-01-01 17:37:27.183,Sugarcane (Noble Cane),SANGLI,TO DECOMPOSE SUGARCANE TRASH USE DECOMPOSTING CULTURE 4 KG + UREA 32 KG + SSP 40 KG PER ACRE,HOW TO DECOMPOSE SUGARCANE TRASH ?,Cultural Practices	,RABI,AGRICULTURE,MAHARASHTRA
12,TASGAON                                           ,Others,2017-01-01 18:10:06.450,Others,SANGLI,"Partly cloudy, No Possibility of Rain.",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
13,VALVA-ISLAMPUR,Oilseeds,2017-01-01 21:25:31.790,Soybean (bhat),SANGLI,"market rate of soyabean  
26-12-2016	PIVLA	LATUR	QUINTAL	13792	2580	2935	2770
PIVLA	KHAMGAON	QUINTAL	9410	2550	2875	2750
PIVLA	WASHIM	QUINTAL	6000	2800	3025	2900
----	KARANJA	QUINTAL	5500	2890	2890	2890
PIVLA	HINGANGHAT	QUINTAL	4590	2500	2911	2775",market rate of soyabean,Market Information,KHARIF,AGRICULTURE,MAHARASHTRA
14,JATH                                              ,Others,2017-01-01 21:26:19.463,Others,SANGLI,This Week Weather is CLEAR and no possibility of Rainfall.,Asking About Weather Forecast?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
15,VALVA-ISLAMPUR,Others,2017-01-01 21:27:15.160,Others,SANGLI,This Week Weather is CLEAR and no possibility of Rainfall.,Asking About Weather Forecast?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
