,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,LANJA                                             ,Fruits,2017-01-01 12:04:55.657,Mango,RATNAGIRI,spray deltamethrin 1 ml / liter water,asked about sucking pest attack ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
1,CHIPALUN,Others,2017-01-03 16:38:21.717,Others,RATNAGIRI,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
2,RATNAGIRI                                         ,Others,2017-01-04 15:59:08.387,Others,RATNAGIRI,visit to tao,asking about govt scheme?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
3,LANJA                                             ,Others,2017-01-05 19:25:01.417,Others,RATNAGIRI,Spray monocrotophos 15ml/15 Liter of Water.,Attack of Caterpillar ?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
4,GUHAGAR                                           ,Fruits,2017-01-05 20:59:05.893,Melon,RATNAGIRI,SPRAY MICROLLA 30 ML ++ 00:52:34 60 GM /15 LITER WATER.,ASKED ABOUT  MELON  GROWTH SPRAY?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
5,RATNAGIRI                                         ,Others,2017-01-05 21:06:09.260,Others,RATNAGIRI,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
6,RAJAPUR                                           ,Condiments and Spices,2017-01-06 11:03:35.977,Fenugreek,RATNAGIRI,apply urea 1 byag / ekar,fertilizer?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
7,DAPOLI                                            ,Others,2017-01-08 11:20:46.867,Others,RATNAGIRI,"TodayPartly cloudy, No Possibility of Rain",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
8,DAPOLI                                            ,Vegetables,2017-01-08 11:25:12.790,Brinjal,RATNAGIRI,Spray 19:19:19 30gm + Microlla 40ml /15 Litre Water.,growth spray for brinjal?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
9,GUHAGAR                                           ,Fruits,2017-01-08 12:02:02.097,Mango,RATNAGIRI,soil testing laboratory 02352-222228,asked about soil testing laboratory  ?,Nutrient Management,KHARIF,HORTICULTURE,MAHARASHTRA
10,RAJAPUR                                           ,Others,2017-01-08 17:31:29.100,Others,RATNAGIRI,"Today's Weather is Partly cloudy, No Possibility of Rain.",Asking About Weather Forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
11,LANJA                                             ,Others,2017-01-10 19:23:28.127,Others,RATNAGIRI,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
12,GUHAGAR                                           ,Vegetables,2017-01-11 18:46:00.143,Watermelon,RATNAGIRI,foliar spray for watermelon- spray calsibor 40 ml / 15 litter of water,foliar spray for watermelon ?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
13,CHIPALUN,Fruits,2017-01-12 10:34:04.433,Citrus,RATNAGIRI,Spray Neem Solution 20 ml/10 Liter of Water.,asked about attack of sucking pest,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
14,RATNAGIRI                                         ,Fruits,2017-01-14 14:03:33.477,Mango,RATNAGIRI,INJECT NUVAN 5 ML / LITTER OF WATER IN THE TUNEL AND CLOSE THE HOLE WITH COW DUNG,ATTACK OF MANGO STEM BOROR IN MANGO ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
15,RAJAPUR                                           ,Condiments and Spices,2017-01-18 10:45:11.940,Coriander,RATNAGIRI,drenching with bavistin 30gm + humic acid 30ml/ 15 lit of water,wilt in coriender?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
16,RATNAGIRI                                         ,Fruits,2017-01-18 18:24:48.180,Lemon,RATNAGIRI,00:52:34-60 gram + microla -30 mili / 15 liter water,asked about fertilizer dose ?,Fertilizer Use and Availability,KHARIF,HORTICULTURE,MAHARASHTRA
17,RATNAGIRI                                         ,Fruits,2017-01-18 18:26:59.623,Lemon,RATNAGIRI,00:52:34-60 gram + microla -30 mili / 15 liter water,asked about fertilizer dose ?,Fertilizer Use and Availability,KHARIF,HORTICULTURE,MAHARASHTRA
18,RAJAPUR                                           ,Fruits,2017-01-20 15:39:16.640,Mango,RATNAGIRI,Spray super confidor 10 ml /15 liter water.,Attack of Thrips?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
19,RAJAPUR                                           ,Fruits,2017-01-20 15:47:29.697,Mango,RATNAGIRI,Spray Karate20ml/15 Liter of Water(Lambda 5 SC)-Syngenta,Attack of Thrips and Jassids on mango?,	Plant Protection	,JAYAD,HORTICULTURE,MAHARASHTRA
20,RATNAGIRI                                         ,Beekeeping,2017-01-24 09:35:06.373,Beekeeping,RATNAGIRI,"Central Honey Bee Research & Training Institude-Pune
(020)25655351",asked about phone no.?,Market Information,KHARIF,AGRICULTURE,MAHARASHTRA
21,GUHAGAR                                           ,Others,2017-01-24 12:22:08.157,Others,RATNAGIRI,visit to tahsil agricultural officer to getting detail information about Govt. Schemes.,Farmer asked about govt. Schemes?,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
22,RATNAGIRI                                         ,Others,2017-01-24 18:07:04.670,Others,RATNAGIRI,"In This Week Weather is Partly Cloudy, No Possibility of Rain.",Asking About Weather Forecast ?,Weather,JAYAD,AGRICULTURE,MAHARASHTRA
23,KHED                                              ,Others,2017-01-25 14:24:00.247,Others,RATNAGIRI,"TodayPartly cloudy, No Possibility of Rain",Asking about weather forecast  ?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
24,GUHAGAR                                           ,Vegetables,2017-01-25 20:13:11.690,Watermelon,RATNAGIRI,"VARIETY OF WATERMILON  - AUGASTA, SUGARBABY, SUGARQUIN",VARIETY OF WATERMILON,Vegetative Propagation and Tissue Culture,KHARIF,HORTICULTURE,MAHARASHTRA
25,MANDANGAD                                         ,Fruits,2017-01-26 12:02:27.173,Mango,RATNAGIRI,Cloudy Weather not Possibility of Rainfall.,Asking about Weather Forecast ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
26,MANDANGAD                                         ,Fruits,2017-01-26 12:24:30.597,Mango,RATNAGIRI,fungal attack on mango  = carbandazium,fungal attack on mango,	Plant Protection	,KHARIF,HORTICULTURE,MAHARASHTRA
27,MANDANGAD                                         ,Fruits,2017-01-26 12:41:37.317,Mango,RATNAGIRI,Chloropyriphos 30ml +bavistin 30gm/15 Liter of Water Drenching.,Attack of Caterpillar?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
28,RAJAPUR                                           ,Vegetables,2017-01-27 16:18:47.363,Chillies,RATNAGIRI,Spray super confidor 04 ml /15 liter of water(Imida 17.8 sl)-Bayer,"Attack of Aphids,Thrips and Jassids on chillies ?",	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
29,RAJAPUR                                           ,Fruits,2017-01-29 16:19:53.453,Chestnut,RATNAGIRI,Spray Super Confidor 10 Ml /15 Liter Of Water(Imida 17.8 Sl)-Bayer,SUCKING PEST ATTACK ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
30,RAJAPUR                                           ,Others,2017-02-01 11:29:37.610,Others,RATNAGIRI,"Clear Weather , No Possibility of Rain.",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
31,RATNAGIRI                                         ,Millets,2017-02-01 16:22:59.313,Maize (Makka),RATNAGIRI,use thimet 250 gram / guntha,rot caterpiler in maize?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
32,RAJAPUR                                           ,Fruits,2017-02-02 12:10:53.950,Mango,RATNAGIRI,inject with nuwan,Attack of White Grub ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
33,RAJAPUR                                           ,Fruits,2017-02-02 15:31:24.840,Mango,RATNAGIRI,Drenching of Chloropyriphos 30 ml / 15 lit of water.,Attack of White Grub ?,	Plant Protection	,JAYAD,HORTICULTURE,MAHARASHTRA
34,RAJAPUR                                           ,Fruits,2017-02-03 18:10:57.250,Mango,RATNAGIRI,For control of stem borer =Swab Coal tar + Kerosene @ 1:2 or Carbaryl 50 WP 20 g / l (basal portion of the trunk - 3 feet height) after scraping the loose bark to prevent oviposition by adult beetles.,Farmer asked about attack of stem borer ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
35,RATNAGIRI                                         ,Pulses,2017-02-04 10:48:42.060,Pigeon pea (red gram/arhar/tur),RATNAGIRI,Market Rate of pigeon pea -	3750	5050	4200  rupees/qtl,Asking About Market Rate of pigeon pea ?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
36,LANJA                                             ,Others,2017-02-06 15:21:59.803,Others,RATNAGIRI,This Week Weather is CLEAR and no possibility of Rainfall.,Asking About Weather Forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
37,DAPOLI                                            ,Plantation Crops,2017-02-08 10:55:22.660,Coconut,RATNAGIRI,fertilizer dose for coconut- give urea 500 gm + singal supar phosphet 2 kg + potash 2 kg / plant,asked about fertilizer dose for coconut ?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
38,KHED                                              ,Animal,2017-02-08 15:12:15.003,Others,RATNAGIRI,CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT = 1800 233 3268,ASKING CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT ?,Cattle shed Planning and Management,RABI,ANIMAL HUSBANDRY,MAHARASHTRA
39,RATNAGIRI                                         ,Fruits,2017-02-10 13:01:49.313,Mango,RATNAGIRI,SPRAY WETABALE SULPHUR 25 GM / 15 LITERS OF WATER,Attack of Thrips ON MANGO ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
40,MANDANGAD                                         ,Others,2017-02-11 16:17:26.607,Others,RATNAGIRI,TO PREPARE SLURRY MIX COW DUNG 10 KG + COW URINE 10 LITER + GRAM POWDER 2 KG + JAGGERY 2 KG + 200 LITER WATER. PUT IT FOR 7-8 DAYS. AFTER THAT USE IT PER ACRE /1 LITER PER PLANT,ASKING ABOUT PREPARATION OF SLURRY(JEEVAMRUT)?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
41,LANJA                                             ,Plantation Crops,2017-02-12 15:57:49.760,Coconut,RATNAGIRI,"For control of leaf eating caterpillar on coconut =spray the undersurface of the fronds with dichlorvos 0.02% (Dichlorovos 100EC), malathion 50 EC 0.05% (1 ml/lt), quinalphos 0.05%, phosalone 0.05%.",Farmer asked attack of leaf eating caterpillar on coconut ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
42,RATNAGIRI                                         ,Fruits,2017-02-12 16:14:12.450,Mango,RATNAGIRI,THRIPS ON MANGO  - KARATE 20 ML + BAVISTIN 30 GM /15 LITER WATER SPRAY,THRIPS ON MANGO,	Plant Protection	,KHARIF,HORTICULTURE,MAHARASHTRA
43,MANDANGAD                                         ,Fruits,2017-02-15 12:18:34.647,Mango,RATNAGIRI,Spray boom flower 20 ml (nitrobenzene 20%)/15 lit of water-DEVICROP AGRO SCI.COMP.,Flowering in mango,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
44,RAJAPUR                                           ,Others,2017-02-15 17:23:25.893,Others,RATNAGIRI,"Cloudy  Weather, No Possibility of Rain.",Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
45,RATNAGIRI                                         ,Others,2017-02-15 18:39:54.813,Others,RATNAGIRI,ANIMAL DEPARTMENT CONTACT NUMBER=18002330418/18002333268,ASKED ABOUT ANIMAL DEPARTMENT CONTACT NUMBER?,Government Schemes,JAYAD,AGRICULTURE,MAHARASHTRA
46,RATNAGIRI                                         ,Others,2017-02-16 19:06:22.540,Others,RATNAGIRI,"toll Free Number : 18002330418 ... Department of Animal Husbandry Government of Maharashtra Gokhale Nagar,. Pune, 411016 ...",toll Free Number,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
47,RATNAGIRI                                         ,Others,2017-02-17 07:50:02.480,Others,RATNAGIRI,Today's weather Partly cloudy and no Possibility of Rainfall.,Asking about weather forecast?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
48,RAJAPUR                                           ,Fruits,2017-02-17 12:21:54.310,Mango,RATNAGIRI,Spray Actra 5 gm/15 Liter of Water(Thiomithoxom 25%)-Syngenta,Attack of Jassids/Leaf hoppers? ???????,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
49,RATNAGIRI                                         ,Others,2017-02-17 17:51:47.240,Others,RATNAGIRI,SPRAY MICROLA 45 ML + M 45 40 GM/15 LITER WATER,YELLOWING,	Plant Protection	,JAYAD,AGRICULTURE,MAHARASHTRA
50,RATNAGIRI                                         ,Others,2017-02-18 13:19:21.570,Others,RATNAGIRI,Cloudy Weather no Rainfall Chances Today.,Asking about weather forecast ?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
51,MANDANGAD                                         ,Others,2017-02-19 13:20:10.493,Others,RATNAGIRI,"Cloudy  Weather, No Possibility of Rain.",Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
52,KHED                                              ,Others,2017-02-20 15:15:23.630,Others,RATNAGIRI,Your Registration Process Successfully Completed,Asked About SMS Activation ?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
53,RATNAGIRI                                         ,Others,2017-02-23 17:58:23.453,Others,RATNAGIRI,please visit TAO for subsidy related information,For Govt. Schemes ?,	Plant Protection	,JAYAD,AGRICULTURE,MAHARASHTRA
54,MANDANGAD                                         ,Others,2017-02-25 14:32:42.337,Others,RATNAGIRI,THIS WEEK WEATHER IS CLEAR  NO POSSIBILITY OF RAINFALL,Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
55,KHED                                              ,Others,2017-02-26 13:17:34.820,Others,RATNAGIRI,TO PREPARE SLURRY MIX COW DUNG 10 KG + COW URINE 10 LITER + GRAM POWDER 2 KG + JAGGERY 2 KG + 200 LITER WATER. PUT IT FOR 7-8 DAYS. AFTER THAT USE IT PER ACRE /1 LITER PER PLANT,ASKING ABOUT PREPARATION OF SLURRY(JEEVAMRUT)?,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
56,RAJAPUR                                           ,Plantation Crops,2017-03-01 11:27:25.100,Sandal Wood,RATNAGIRI,PLANTING DISTANCE IN SANDAL WOOD  - 16*12 FEET,FARMER ASKING ABOUT PLANTING DISTANCE IN SANDAL WOOD ?,Agriculture Mechanization,RABI,HORTICULTURE,MAHARASHTRA
57,GUHAGAR                                           ,Fruits,2017-03-04 14:18:56.203,Mango,RATNAGIRI,"Not to be rotten and brash akdhuna lavatevelesa potholes in Article 100 g of 2 percent or 5 percent carbaryl powder Methyl perathiaena soils misalavi. Take the mango tree trunk to sweep the settlement valavica and 50 percent liquid Methyl perothiaena 2 min. LTD. Or 20 percent of the liquid kloropayariphosa 5 min. LTD. Or 50 percent of the spray bundhya solution mixed with 4 grams per liter of water, water mixer carbaryl powder. Also, bundhyalagata pour in the ground. Termite hill to find out from the field disturbance due to the destruction of the termite queen and uprooting work varulaca. Flat on the hill above kitaknasakance solution should pimple place varulace mixed soils. This pesticide is to kill themselves in the soil termite lived muralyane varulata.",asked about control of termite,	Plant Protection	,JAYAD,HORTICULTURE,MAHARASHTRA
58,LANJA                                             ,Fruits,2017-03-04 16:38:15.083,Chestnut,RATNAGIRI,SPRAY DENTASO 5 GM/10 LITER WATER(SYNGENTA),ATTACK OF STEM FLY,	Plant Protection	,JAYAD,HORTICULTURE,MAHARASHTRA
59,RATNAGIRI                                         ,Plantation Crops,2017-03-14 20:49:14.270,Cashew,RATNAGIRI,Market Rate of  Cashew :6000-10000  rupees/qtl,Asking About Market Rate Cashew?,Market Information,RABI,HORTICULTURE,MAHARASHTRA
60,CHIPALUN,Others,2017-03-17 11:02:03.903,Others,RATNAGIRI,Cloudy Weather no Rainfall Chances Today.,Asking about weather forecast ?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
61,RATNAGIRI                                         ,Fruits,2017-03-17 11:21:02.100,Mango,RATNAGIRI,Spray Admire 7 gm/15 Liter of Water (Imida 70 wp)-Bayer,"Attack of Aphids,Thrips and Jassids   on mango ?",	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
