,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,BARSHI                                            ,Pulses,2017-01-01 08:15:45.517,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SOLAPUR,SPRAY 12 61 00 40 60 GM + boomflower 30 ml /15 LITERS OF WATER,FERTILIZER SPRAY on bengal gram ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
1,BARSHI                                            ,Others,2017-01-01 08:29:27.413,Others,SOLAPUR,This Week Weather is Partly Cloudy and No Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
2,SANGOLA,Others,2017-01-01 08:47:58.817,Others,SOLAPUR,"Partly cloudy, No Possibility of Rain",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
3,MADHA                                             ,Others,2017-01-01 08:48:32.020,Others,SOLAPUR,THIS WEEK WEATHER IS MOSTLY CLEAR TEMP -MIN.-19 DEGREE AND MAX.- 31,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
4,PANDHARPUR                                        ,Others,2017-01-01 08:49:00.940,Others,SOLAPUR,"Partly cloudy, NO  Possibility of RAINFALL CHANCES",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
5,BARSHI                                            ,Others,2017-01-01 09:22:08.603,Others,SOLAPUR,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
6,AKKALKOT                                          ,Others,2017-01-01 09:30:45.353,Others,SOLAPUR,Your Registration Process Successfully Completed.,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
7,KARMALA                                           ,Others,2017-01-01 09:41:45.390,Others,SOLAPUR,This Week Weather is Partly Cloudy and No Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
8,SOLAPUR NORTH                                     ,Animal,2017-01-01 09:59:22.810,"Bovine(Cow,Buffalo)",SOLAPUR,Department of animal husbandry- Toll Free Number : 18002330418,"Department of animal husbandry, toll free number",	Maket Information	,RABI,ANIMAL HUSBANDRY,MAHARASHTRA
9,MADHA                                             ,Others,2017-01-01 10:07:46.030,Others,SOLAPUR,"In This Week Weather is Partly Cloudy, No Possibility of Rain.",Asking About Weather Forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
10,SOLAPUR NORTH                                     ,Animal,2017-01-01 10:10:17.120,"Bovine(Cow,Buffalo)",SOLAPUR,green fodder 20 to 25 kg + dry fodder 12-15 kg + concentrates 50 % of milk production / buffalo,asked about feed for buffalo ?,Animal Nutrition,RABI,ANIMAL HUSBANDRY,MAHARASHTRA
11,MOHOL                                             ,Others,2017-01-01 10:18:24.410,Others,SOLAPUR,This Week Weather is Partly Cloudy and No Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
12,MALSHIRAS                                         ,Others,2017-01-01 10:18:51.760,Others,SOLAPUR,"Partly Cloudy, No Possible of Rain.",Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
13,BARSHI                                            ,Cereals,2017-01-01 10:33:43.840,Wheat,SOLAPUR,00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
14,PANDHARPUR                                        ,Others,2017-01-01 10:36:48.673,Others,SOLAPUR,"today clear weather condition , no possibility of rainfall",asked about weather information ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
15,BARSHI                                            ,Others,2017-01-01 10:49:23.443,Others,SOLAPUR,"THIS WEEK WEATHER IS CLEAR ,  NO RAINFALL CHANCES",Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
16,BARSHI                                            ,Others,2017-01-01 10:56:31.943,Others,SOLAPUR,"Today's weather is clear and NO  Possibility of Rainfall.
Hi: +31° Lo: +16°",Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
17,PANDHARPUR                                        ,Vegetables,2017-01-01 10:56:55.573,Tomato,SOLAPUR,MARKET RATE OF TOMATO -SHRIRAMPUR-800-1000 RS/QTL,FARMER ASKED ABOUT MARKET RATE OF TOMATO ?,Market Information,RABI,HORTICULTURE,MAHARASHTRA
18,PANDHARPUR                                        ,Vegetables,2017-01-01 11:01:33.700,Tomato,SOLAPUR,Market Rate of tomato 200-500   rupees/qtl,Asking About Market Rate of tomato ?,Market Information,RABI,HORTICULTURE,MAHARASHTRA
19,KARMALA                                           ,Vegetables,2017-01-01 11:06:54.750,Onion,SOLAPUR,Spray of 00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
20,PANDHARPUR                                        ,Pulses,2017-01-01 11:13:48.283,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SOLAPUR,Spray Chloropyriphos 30ml/15 Lit of Water.,Attack of Caterpillar in bengal gram??,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
21,KARMALA                                           ,Sugar and Starch Crops,2017-01-01 11:28:35.320,Sugarcane (Noble Cane),SOLAPUR,Apply 10:26:26 2 bag + urea 2 bag + zink sulphate 10 kg + ferrous sulphate 10 kg + manganese sulphate 10 kg + calcium magnesium sulphar 10 kg + boron 5 kg + neem cake 50 kg per acre.,ASKING ABOUT FERTILIZER DOSE FOR RATOON SUGARCANE ?,Fertilizer Use and Availability,KHARIF,AGRICULTURE,MAHARASHTRA
