,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,SHAHAPUR                                          ,Vegetables,2017-01-01 13:03:47.020,Cucumber,THANE,Spray super confidor 10 ml /15 liter of water(Imida 17.8 sl)-Bayer,Attack of Aphids,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
1,VIKRAMGAD                                         ,Others,2017-01-01 13:35:02.270,Others,THANE,"?????? ?????? (??./??.)-?.? - ?
???????? ???? (????)-? * ?
?????? ??????? (????)???-???
??????? ??????? (??/??.)????-????
??????? ????-??? ???, ???????, ???? ???????, ???????",?????? ???-?????(???-??? ? ???-????),	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
2,BHIWANDI,Vegetables,2017-01-02 10:34:11.430,Cucumber,THANE,spray m-45 30 gm in 15 liter water.,Attack of Blight?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
3,BHIWANDI,Others,2017-01-02 16:12:09.150,Others,THANE,This week weather is cloudy & not Possibility of Rainfall,farmer asked about Weather Report ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
4,SHAHAPUR                                          ,Vegetables,2017-01-04 12:20:16.537,Bhindi(Okra/Ladysfinger),THANE,Spray Admire 5 gm  + Cabriotop 45 gm/15 Liter of Water (Imida 70 wp)-Bayer,attack of aphids and wilt on bhindi?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
5,PALGHAR                                           ,Fruits,2017-01-04 15:41:00.380,Jack Fruit,THANE,DRENCHING OF 00:52:34 - 60 GRAM + CALSHIAM 25 GRAM + BORON 25 GRAM / 15 LITER WATER,CONTROL OF FRUIT DROP ?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
6,BHIWANDI,Others,2017-01-05 12:24:16.690,Others,THANE,"TodayPartly cloudy, No Possibility of Rain",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
7,SHAHAPUR                                          ,Vegetables,2017-01-05 15:26:58.143,Bitter Gourd,THANE,perfect  1 mili /liter,virus on bitter gaurd,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
8,PALGHAR                                           ,Fruits,2017-01-06 11:19:13.347,Papaya,THANE,"aidmire=5gm+chilmix combi=40gm+vairason=30gm+stikar=10ml,,15 LITER WATER",papaya attack vairas?,	Plant Protection	,KHARIF,HORTICULTURE,MAHARASHTRA
9,PALGHAR                                           ,Fruits,2017-01-06 11:44:24.053,Papaya,THANE,Spray Kasu-B 3 gm/15 Liter of Water(Kasugamycin+streptocycline)-Dhanuka,Attack of  Virus,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
