,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,KALAMB,Fruits,2017-01-01 08:30:02.693,Mango,OSMANABAD,DRENCHING Chloropyriphos 30ml+HUMIC ACID 30 MILI/15 Lit of Water.,Attack of Shoot Borer IN MANGO ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
1,BHOOM                                             ,Vegetables,2017-01-01 09:24:24.637,Onion,OSMANABAD,SPRAY ROGAR 20 ML + M 45 30 GM /15 liter water (Dimethoate 30% EC),ATTACK OF APHIDS ON ONION ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
2,OMERGA                                            ,Others,2017-01-01 09:51:42.360,Others,OSMANABAD,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
3,BHOOM                                             ,Others,2017-01-01 11:00:29.407,Others,OSMANABAD,SPRAY MICROLA 30 ML/15 litre WATER.,YELLOWING,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
4,LOHARA                                            ,Pulses,2017-01-01 11:59:24.830,Pigeon pea (red gram/arhar/tur),OSMANABAD,VARIETY OF PIGEON PEA- ICPH 2740,ASKED ABOUT VARIETY OF PIGEON PEA ?,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
5,KALAMB,Vegetables,2017-01-01 12:06:13.960,Bhindi(Okra/Ladysfinger),OSMANABAD,"ASKING ABOUT FERTILISER DOSE ?
APPLICATION OF 10:26:26 2 BAG + UREA 20 KG + MICRO NUTRIENTS 10 KG + Humic Acid 2 kg/Acre.",Fertilizer dose,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
6,OMERGA                                            ,Others,2017-01-01 12:39:50.030,Others,OSMANABAD,"In This Week Weather is Partly Cloudy, No Possibility of Rain.",Asking About Weather Forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
7,OSMANABAD                                         ,Others,2017-01-01 12:44:12.380,Others,OSMANABAD,Today's weather is clear and NO  Possibility of Rainfall.,Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
8,PARANDA                                           ,Vegetables,2017-01-01 13:01:48.730,Potato,OSMANABAD,Spray super confidor 07 ml /15 liter of water(Imida 17.8 sl)-Bayer,Attack of Aphids  on cotton and Sugarcane pyrilla(mava),	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
9,KALAMB,Others,2017-01-01 13:26:41.087,Others,OSMANABAD,Today's weather is clear and NO  Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
10,LOHARA                                            ,Vegetables,2017-01-01 13:45:20.340,Onion,OSMANABAD,"nutrient for onion - spray 00 52 34 , 75 gm + mikrola 30 ml / 15 liter water",asked about nutrient for onion ?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
11,KALAMB,Others,2017-01-01 13:50:55.683,Others,OSMANABAD,"clear weather , No Possibility of Rain.",Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
12,OSMANABAD                                         ,Others,2017-01-01 14:00:08.193,Others,OSMANABAD,visit to tao,asking about govt scheme?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
13,KALAMB,Cereals,2017-01-01 14:03:06.327,Wheat,OSMANABAD,SPRAY MICROLLA 30 ML + BAVISTIN 30 GM /15 LITER WATER.,YELLOWING-WHEAT?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
14,TULJAPUR                                          ,Others,2017-01-01 14:07:05.350,Others,OSMANABAD,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
15,OSMANABAD                                         ,Others,2017-01-01 14:12:30.670,Others,OSMANABAD,Spray Chloropyriphos 30ml/15 Liter of Water.,Attack of Caterpillar,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
16,PARANDA                                           ,Oilseeds,2017-01-01 14:41:32.057,Groundnut (pea nut/mung phalli),OSMANABAD,"varieties of groundnut  - TAG-24, TG-26, SB-11, JL-24, JL -286
JL -220",varieties of groundnut,Varieties,RABI,AGRICULTURE,MAHARASHTRA
17,PARANDA                                           ,Others,2017-01-01 15:04:21.083,Others,OSMANABAD,"Partly cloudy, No Possibility of Rain",Asking about weather forecast  ?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
18,PARANDA                                           ,Others,2017-01-01 15:45:50.297,Others,OSMANABAD,This week weather is clear and no Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
19,TULJAPUR                                          ,Others,2017-01-01 16:04:30.060,Others,OSMANABAD,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
20,TULJAPUR                                          ,Others,2017-01-01 16:07:57.987,Others,OSMANABAD,"?????? ?????? (??./??.)-?.?-?
???????? ???? (????)-?*?
?????? ??????? (????)???-???
??????? ??????? (???????/??.)???-???
??????? ????-???? ????, ???? ??????, ???? ?????",?????? ???-??????(???-???),	Field Preparation	,RABI,AGRICULTURE,MAHARASHTRA
21,OSMANABAD                                         ,Cereals,2017-01-01 17:11:39.627,Wheat,OSMANABAD,00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
22,TULJAPUR                                          ,Others,2017-01-01 17:31:37.310,Others,OSMANABAD,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
23,PARANDA                                           ,Others,2017-01-01 17:56:14.347,Others,OSMANABAD,"Partly cloudy, No Possibility of Rain.",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
24,TULJAPUR                                          ,Cereals,2017-01-01 18:10:28.103,Wheat,OSMANABAD,spray for 19:19:19 50 gm + micro nutrient 30 ml / 15 liter of water.,Fertilizer Dose ?,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
25,LOHARA                                            ,Sugar and Starch Crops,2017-01-01 18:33:53.873,Sugarcane (Noble Cane),OSMANABAD,Apply 10:26:26 2 bag + urea 2 bag + zink sulphate 10 kg + ferrous sulphate 10 kg + manganese sulphate 10 kg + calcium magnesium sulphar 10 kg + boron 5 kg + neem cake 50 kg per acre.,ASKING ABOUT FERTILIZER DOSE FOR RATOON SUGARCANE ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
26,PARANDA                                           ,Fiber Crops,2017-01-01 19:27:08.400,Cotton (Kapas),OSMANABAD,Market Rate of 580  rupees/qt,Asking About Market Rate of ONION?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
27,KALAMB,Vegetables,2017-01-01 21:50:14.933,Brinjal,OSMANABAD,THRIPS ON BRINJAL  0- KARATE 20 ML + BAVISTIN 30 GM /15 LITER WATER SPRAY,THRIPS ON BRINJAL,	Plant Protection	,KHARIF,HORTICULTURE,MAHARASHTRA
28,KALAMB,Vegetables,2017-01-01 21:54:24.120,Brinjal,OSMANABAD,FERTILIZER FOR BRINJAL = 0:52:34 60 GM + BOROCALL 60 GM /15 LITER WATER SPRAY,FERTILIZER FOR BRINJAL,Fertilizer Use and Availability,KHARIF,HORTICULTURE,MAHARASHTRA
29,OSMANABAD                                         ,Others,2017-01-02 07:08:49.833,Others,OSMANABAD,LAST DATE FOR PRADHAN MANTRI CROP INSURANCE SCHEME-  FOR MORE DETAILS ABOUT SCHEME PLEASE VISIT YOUR TALUKA AGRICULTURE OFFICER.,ASKING ABOUT PRADHAN MANTRI CROP INSURANCE SCHEME ?,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
