,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,VAIJAPUR                                          ,Cereals,2017-01-01 06:41:50.820,Wheat,AURANGABAD,spray - 19 19 19 60 GM  + MICROLLA 30 ML + BAVISTIN 30 GM/15 LITER WATER,asking about spraying for wheat ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
1,VAIJAPUR                                          ,Pulses,2017-01-01 06:43:41.677,Pigeon pea (red gram/arhar/tur),AURANGABAD,Market Rate of Pigeon pea :3801-4770   rupees/qtl,Asking About Market Rate of PIGEON PEA?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
2,AURANGABAD                                        ,Fiber Crops,2017-01-01 08:27:21.470,Cotton (Kapas),AURANGABAD,Spray Boom flower 30 ml/15 lit of Water. (NITROBENZINE 20%)DEVI CROP SCIENCE,FOR FLOWERING ON COTTON ?,Cultural Practices	,RABI,AGRICULTURE,MAHARASHTRA
3,VAIJAPUR                                          ,Others,2017-01-01 09:36:00.730,Others,AURANGABAD,"clear and sunny weather, No Possible of Rain.",Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
4,PAITHAN                                           ,Fruits,2017-01-01 09:39:10.500,Mosambi,AURANGABAD,SPRAY PLANOFIX 5ML(Bayer)/15 LITER WATER.,FLOWER DROP,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
5,SILLOD                                            ,Others,2017-01-01 10:55:59.047,Others,AURANGABAD,Your Registration process successfully completed,Asked About SMS Activation?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
6,PAITHAN                                           ,Pulses,2017-01-01 10:57:04.303,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),AURANGABAD,Spray fame 5ml/15 Liter of Water(Flubendiamide 480SC)Bayer,Attack of Caterpillar ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
7,PAITHAN                                           ,Pulses,2017-01-01 11:14:26.907,Pigeon pea (red gram/arhar/tur),AURANGABAD,Market rate of tur-3700-5251/qtl.,Market rate of tur?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
8,AURANGABAD                                        ,Fruits,2017-01-01 11:39:31.673,Pomegranate,AURANGABAD,APPLICATION OF Chloropyriphos 500 ml / ACRE THROUGH DRIP,ATTACK OF NEMATODES IN POMEGRANATE ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
9,AURANGABAD                                        ,Fruits,2017-01-01 11:39:44.310,Pomegranate,AURANGABAD,Chloropyriphos 30ml + Humic Acid 30ml/200 Liter of Water Drenching.,pomegranate attack nematod?,	Plant Protection	,KHARIF,HORTICULTURE,MAHARASHTRA
10,VAIJAPUR                                          ,Millets,2017-01-01 11:55:47.383,Maize (Makka),AURANGABAD,RS 1150-1250/ qtl silod market rate of maize,asked about market rate of maize  ?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
11,VAIJAPUR                                          ,Vegetables,2017-01-01 11:57:09.343,Onion,AURANGABAD,UREA 30 kg + SINGLE SUPER PHOSPHATE 3 bag + MICRO NUTRIENTS 10 KG/ACRE,Asked fertilizer dose for onion ?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
12,VAIJAPUR                                          ,Animal,2017-01-01 12:13:05.597,POULTRY  FARM ,AURANGABAD,BREEDS OF POULTRY FOR EGG PRODUCTION -VANRAJ GIRIRAJ AND KADAKNATH,ASKING ABOUT BREEDS OF POULTRY FOR EGG PRODUCTION ?,Animal Breeding,RABI,ANIMAL HUSBANDRY,MAHARASHTRA
13,AURANGABAD                                        ,Sugar and Starch Crops,2017-01-01 12:25:14.850,Sugarcane (Noble Cane),AURANGABAD,Use Thimet 4 kg/acre(diethyl S- phosphorodithioate)mvac,ATTACK OF WHITE GRUB?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
14,AURANGABAD                                        ,Others,2017-01-01 12:34:51.763,Others,AURANGABAD,For more information visit to tahsil agricultural officer,Asked about govt scheme ?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
