,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,AUNDHA  NAGNATH,Oilseeds,2017-01-01 08:02:43.880,Groundnut (pea nut/mung phalli),HINGOLI,VARIETIES OF GROUNDNUT -SB-11 TAG-24 TPG-41 TG-26 PHULE -285 WESTERN -44 PHULE- UNNATI,VARIETIES OF GROUNDNUT ?,Varieties,RABI,AGRICULTURE,MAHARASHTRA
1,KALAMNURI                                         ,Others,2017-01-01 10:02:11.270,Others,HINGOLI,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
2,KALAMNURI                                         ,Pulses,2017-01-01 10:03:30.787,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),HINGOLI,spray - 00 52 34 60 gm + microla 30 ml/ 15 lit water,asking about Growth Sprayer on gram ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
3,BASMAT,Pulses,2017-01-01 10:36:34.277,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),HINGOLI,gram crop insurance last date  31 december,gram crop insurance last date?,Crop Insurance,RABI,AGRICULTURE,MAHARASHTRA
4,AUNDHA  NAGNATH,Pulses,2017-01-01 10:39:42.470,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),HINGOLI,Spray Chloropyriphos 30ml/15 Lit of Water.,Attack of Caterpillar IN BENGAL GRAM?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
5,HINGOLI                                           ,Others,2017-01-01 11:29:36.520,Others,HINGOLI,"Your Registration process successfully completed
Registration process: type Kisaan1 and send on 7738299899 this number",Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
6,AUNDHA  NAGNATH,Others,2017-01-01 11:47:24.030,Others,HINGOLI,information was given 25-50 %SUBSIDY ON AGRICULTURAL EQUIPMENT MORE DETAIL PLEASE VISIT YOUR tahasil agricultural officer.,ASKING ABOUT SUBSIDY ON AGRICULTURAL EQUIPMENTS ?,	Plant Protection	,KHARIF,AGRICULTURE,MAHARASHTRA
7,BASMAT,Others,2017-01-01 12:05:44.933,Others,HINGOLI,grain    storage--use celphos tablet,grain    storage?,Storage,RABI,AGRICULTURE,MAHARASHTRA
8,BASMAT,Others,2017-01-01 12:32:08.627,Others,HINGOLI,In this weather Partly cloudy and no Possibility of Rainfall,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
9,KALAMNURI                                         ,Oilseeds,2017-01-01 12:47:59.153,Groundnut (pea nut/mung phalli),HINGOLI,"varieties of groundnut - TAG-24 ,SB-11",asked about varieties of groundnut ?,Varieties,RABI,AGRICULTURE,MAHARASHTRA
10,SENGAON                                           ,Pulses,2017-01-01 12:57:51.837,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),HINGOLI,water management for gram - irrigate crop pod development stage,asked about water management for gram ?,	Water Management	,RABI,AGRICULTURE,MAHARASHTRA
11,KALAMNURI                                         ,Others,2017-01-01 13:06:53.237,Others,HINGOLI,"50-60 % subsidies, loan please visit TAO or nearer nationalised bank.",Govt. Schemes- Drip Irrigation subsidies.,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
12,SENGAON                                           ,Others,2017-01-01 13:41:38.483,Others,HINGOLI,"Dr. Panjabrao Deshmukh Krishi Vidyapeeth   Akola, 
Phone: 0724 225 8405",Dr. Panjabrao Deshmukh Krishi Vidyapeeth,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
13,AUNDHA  NAGNATH,Others,2017-01-01 13:44:58.513,Others,HINGOLI,"?????? ?????? (??./??.)-?.? - ?
???????? ???? (????)-? * ?
?????? ??????? (????)???-???
??????? ??????? (??/??.)????-????
??????? ????-??? ???, ???????, ???? ???????, ???????",?????? ???-?????(???-??? ? ???-????),	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
14,KALAMNURI                                         ,Others,2017-01-01 13:59:36.147,Others,HINGOLI,Market Rate of 2800 TO 3000   rupees/qtl,Asking About Market Rate of?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
15,BASMAT,Vegetables,2017-01-01 14:08:51.063,Onion,HINGOLI,00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
16,HINGOLI                                           ,Pulses,2017-01-01 14:44:01.827,Pigeon pea (red gram/arhar/tur),HINGOLI,Market Rate of 4700  rupees/qtl,Asking About Market Rate of Tur?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
17,AUNDHA  NAGNATH,Others,2017-01-01 14:51:41.260,Others,HINGOLI,This week weather is Partly cloudy  NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
18,AUNDHA  NAGNATH,Others,2017-01-01 14:57:29.970,Others,HINGOLI,"Partly cloudy, No Possibility of Rain",Asking about weather forecast  ?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
19,AUNDHA  NAGNATH,Pulses,2017-01-01 16:09:44.833,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),HINGOLI,Spray Boom flower 30ml(DeviCropscience)/15 liter of Water.,FOR BLOOSMING,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
20,BASMAT,Others,2017-01-01 16:31:03.960,Others,HINGOLI,This week weather is clear and no Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
21,SENGAON                                           ,Pulses,2017-01-01 17:05:14.857,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),HINGOLI,Drenching Bavistine 30gm + Humic Acid 30ml/15 Lit of Water,ask about attack of wilt ?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
22,BASMAT,Vegetables,2017-01-01 17:28:36.137,Bhindi(Okra/Ladysfinger),HINGOLI,super confidor 6 ml /15 litar water,Attack of Thrips?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
23,AUNDHA  NAGNATH,Others,2017-01-01 18:11:08.867,Others,HINGOLI,TO START SMS SERVICE PLEASE TYPE SMS  Kisaan1 AND SEND IT TO 7738299899,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
24,BASMAT,Others,2017-01-02 09:56:53.910,Others,HINGOLI,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
25,HINGOLI                                           ,Others,2017-01-02 10:44:43.737,Others,HINGOLI,Spray Actra 5 gm/15 Liter of Water(Thiomithoxom 25%)-Syngenta,Attack of Thrips and Jassids?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
