,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,MAN,Others,2017-01-01 06:41:08.503,Others,SATARA,"ddress
:
Krishi Vigyan Kendra
Agriculture Technical School Campus
Borgaon, Tal. Dist. Satara.
Pin Code - 415 519.
 
Phone No.
:
(02162) - 265228
 
Fax No.
:
(02162) - 265227
 
Email-Id
:
kvkborgaon_satara@yahoo.com",GOVT SCHEMES,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
1,MAN,Others,2017-01-01 06:51:29.330,Others,SATARA,Your Registration Process Successfully Completed.,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
2,MAN,Others,2017-01-01 06:52:14.060,Others,SATARA,For more information visit to tahsil agricultural officer.,asked about govt scheme ?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
3,MAN,Others,2017-01-01 08:32:03.967,Others,SATARA,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
4,SATARA,Others,2017-01-01 10:29:31.083,Others,SATARA,Spray monocrotophos 15ml/15 litre of Water.,Attack of Caterpillar ?,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
5,SATARA,Others,2017-01-01 12:48:23.273,Others,SATARA,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
6,PHALTAN,Fruits,2017-01-01 14:52:09.233,Pomegranate,SATARA,"Contact Us

+91 98140 17404
+91 98159 17273",pomogranet juice extracting mashin contact no?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
7,PHALTAN,Cereals,2017-01-01 15:50:43.063,Wheat,SATARA,TO PREPARE SLURRY MIX COW DUNG 10 KG + COW URINE 10 litre + GRAM POWDER 2 KG + JAGGERY 2 KG + 200 litre WATER. PUT IT FOR 7-8 DAYS. AFTER THAT USE IT PER ACRE /1 litre PER PLANT,ASKING ABOUT PREPARATION OF SLURRY(JEEVAMRUT)?,Bio-Pesticides and Bio-Fertilizers,RABI,AGRICULTURE,MAHARASHTRA
8,JAWALI,Others,2017-01-01 16:19:28.030,Others,SATARA,Spray Score  8 ml/15 Liter of Water(Difenconyazol 25%EC)-Syngenta,"blight  or Wilt (????,??)",	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
9,KARAD,Sugar and Starch Crops,2017-01-01 16:44:24.037,Sugarcane (Noble Cane),SATARA,19:19:19 60GRAM + MICROLLA 30 ML /15 LITER  WATER,yellowing of leaves,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
10,KHATAV,Others,2017-01-01 17:03:08.630,Others,SATARA,THERE IS 25-50 %SUBSIDY ON AGRICULTURAL EQIPMENTS.FOR MORE DETAIL PLEASE VISIT YOUR TAO,ASKING ABOUT SUBSIDY ON AGRICULTURAL EQUIPMENTS ?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
11,SATARA,Others,2017-01-01 17:09:46.887,Others,SATARA,"Partly cloudy, No Possibility of Rain.",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
12,KOREGAON,Vegetables,2017-01-01 18:44:22.533,Cucumber,SATARA,"market rate of cucumber-min rate-2000, max rate-2500/qt",market rate of cucumber?,Market Information,RABI,HORTICULTURE,MAHARASHTRA
13,KARAD,Oilseeds,2017-01-01 19:15:26.930,Soybean (bhat),SATARA,Market Rate of SOYABEAN	2850	3050rupees/qtl,Asking About Market Rate SOYABEAN?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
14,MAN,Others,2017-01-02 06:47:48.270,Others,SATARA,"THIS WEEK WEATHER IS CLEAR ,  NO RAINFALL CHANCES",Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
15,MAN,Others,2017-01-02 06:54:16.310,Others,SATARA,information was given 25-50 %SUBSIDY ON AGRICULTURAL EQUIPMENT MORE DETAIL PLEASE VISIT YOUR tahasil agricultural officer.,ASKING ABOUT SUBSIDY ON AGRICULTURAL EQUIPMENTS ?,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
16,MAN,Millets,2017-01-02 08:22:39.157,Maize (Makka),SATARA,"Spray of 2,4-d 25 gm/15 liter water",Asked wedicide in maize?,Weed Management,KHARIF,AGRICULTURE,MAHARASHTRA
17,SATARA,Sugar and Starch Crops,2017-01-02 09:05:42.250,Sugarcane (Noble Cane),SATARA,SPRAY MICROLA 30 ML /15 LITER WATER,YELLOWING,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
