,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,AKOT                                              ,Pulses,2017-01-01 08:47:17.887,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),AKOLA,spray 00;52;34 80 gram / 15 lt,fertilizer?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
1,PATUR                                             ,Fiber Crops,2017-01-01 09:01:16.540,Cotton (Kapas),AKOLA,COTTON MARKET RATE=H-4 - MEDIUM STAPLE	AKOT	QUINTAL	2400	5150	5315	5233,ASKED ABOUT COTTON MARKET RATE?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
2,AKOT                                              ,Millets,2017-01-01 09:18:58.120,Maize (Makka),AKOLA,SPRA 2 4 D 40 ML /15 liter water,FARMER ASKED ABOUT WEEDICIDE IN MAIZE ?,Weed Management,RABI,AGRICULTURE,MAHARASHTRA
3,AKOLA                                             ,Pulses,2017-01-01 09:51:08.563,Green Gram (Moong Bean/ Moong),AKOLA,00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer?,Bio-Pesticides and Bio-Fertilizers,KHARIF,AGRICULTURE,MAHARASHTRA
4,AKOLA                                             ,Others,2017-01-01 10:41:12.360,Others,AKOLA,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
5,AKOLA                                             ,Fiber Crops,2017-01-01 11:19:21.953,Cotton (Kapas),AKOLA,"cotton fertilizers dose==10:26:26=75kg+urea=50kg+zn,fe,mg=5kg par acar",cotton fertilizers dose,Fertilizer Use and Availability,KHARIF,AGRICULTURE,MAHARASHTRA
6,BALAPUR                                           ,Pulses,2017-01-01 11:26:31.030,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),AKOLA,foliar spray for gram- spray 0;52;34 75 gm +  microla 30 ml / 15 litter of water,foliar spray for gram ?,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
7,BARSHITAKLI                                       ,Oilseeds,2017-01-01 12:15:48.377,Groundnut (pea nut/mung phalli),AKOLA,"groundnut variety--tag-24,daftari",groundnut variety?,Seeds,RABI,AGRICULTURE,MAHARASHTRA
8,BARSHITAKLI                                       ,Others,2017-01-01 12:38:05.143,Others,AKOLA,Visit to Taluka Agriculture Officer to getting detail information about crop insurance.,asked about govt. scheme ?,Credit,RABI,AGRICULTURE,MAHARASHTRA
9,TELHARA                                           ,Others,2017-01-01 13:06:19.293,Others,AKOLA,Today's weather is clear and NO  Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
10,AKOLA                                             ,Pulses,2017-01-01 13:19:01.347,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),AKOLA,spray - 00 52 34 60 gm + microla 30 ml/ 15 lit water,asking about Growth Sprayer on gram ?,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
11,AKOT                                              ,Others,2017-01-01 13:36:58.730,Others,AKOLA,information was given 25-50 %SUBSIDY ON AGRICULTURAL EQUIPMENT MORE DETAIL PLEASE VISIT YOUR tahasil agricultural officer.,ASKING ABOUT SUBSIDY ON AGRICULTURAL EQUIPMENTS ?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
