,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,LATUR                                             ,Pulses,2017-01-01 09:41:02.230,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),LATUR,00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer IN GRAM ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
1,AHEMADPUR,Vegetables,2017-01-01 09:44:18.103,Brinjal,LATUR,SPRAY - MICROLA 30 ML + M 45 30 GM/15 LITER WATER,asking about YELLOWING on brinjal ?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
2,LATUR                                             ,Others,2017-01-01 09:49:46.417,Others,LATUR,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
3,LATUR                                             ,Others,2017-01-01 09:53:30.777,Others,LATUR,foliar spray for tur- spray 19;19;19 60 gm +  microla 30 ml / 15 litter of water,foliar spray for tur ?,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
4,NILANGA                                           ,Others,2017-01-01 10:07:52.990,Others,LATUR,CROPS TAKEN DURING SUMMER SEASON - GROUNDNUT TIL VEGETABLES AND WATERMELON JOWAR BAJRI MAIZE MOONG BLACK GRAM,FARMER ASKED WHICH CROPS SHOULD BE TAKEN IN SUMMER SEASON ?,Agriculture Mechanization	,RABI,AGRICULTURE,MAHARASHTRA
5,CHAKUR                                            ,Vegetables,2017-01-01 10:49:49.507,Chillies,LATUR,Spray rejent 15 ml/15 liter water.,thrips on chilli?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
6,CHAKUR                                            ,Sugar and Starch Crops,2017-01-01 11:18:18.143,Sugarcane (Noble Cane),LATUR,"sugarcane variety = ms 10005 , co vsi 80005",sugarcane variety??,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
7,AUSA                                              ,Oilseeds,2017-01-01 11:36:03.570,Soybean (bhat),LATUR,RS 2550-3025/qtl latur soybean market,asked about market rate of soybean ?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
8,AUSA                                              ,Others,2017-01-01 11:39:28.140,Others,LATUR,"THIS WEEK WEATHER IS CLEAR ,  NO RAINFALL CHANCES",Asking about weather forecast ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
9,DEONI                                             ,Pulses,2017-01-01 11:46:11.787,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),LATUR,Spray of 00 52 34 60 gm + microla 30 ml/ 15 lit water,Growth Sprayer?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
