,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,MALKAPUR                                          ,Pulses,2017-01-01 07:02:25.983,Pigeon pea (red gram/arhar/tur),BULDANA,Spray of Decis -100 15 ml/15 liter of water.,Attack of Caterpillar,Agriculture Mechanization	,RABI,AGRICULTURE,MAHARASHTRA
1,SHEGAON                                           ,Pulses,2017-01-01 07:55:05.143,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,Spray of 00 52 34 60 gm + microla 30 ml/ 15 lit water.,Growth Sprayer?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
2,SHEGAON                                           ,Pulses,2017-01-01 08:02:32.860,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,SPRAY MICROLA 30 ML+ Bavistine 30gm/ /15 LITER WATER,YELLOWING,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
3,LONAR                                             ,Oilseeds,2017-01-01 08:30:53.633,Soybean (bhat),BULDANA,soybean market rate--2560--2850 rups pq,soybean market rate,Market Information,KHARIF,AGRICULTURE,MAHARASHTRA
4,D. RAJA,Pulses,2017-01-01 08:44:50.673,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,FERTILIZER DOSE FOR BENGAL GRAM-APPLICATION OF 24:24:00--1 BAG + UREA 10 KG/ACRE,ASKED ABOUT FERTILIZER DOSE FOR BENGAL GRAM?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
5,MOTALA                                            ,Fruits,2017-01-01 09:54:43.633,Pomegranate,BULDANA,By Drip Bavistane 300 gm+19:19:19 3 kg + microlla  300 ml + humic acid 300 ml for 1 acre,DRENCHING for  growth?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
6,KHAMGAON                                          ,Pulses,2017-01-01 10:16:17.567,Pigeon pea (red gram/arhar/tur),BULDANA,00 52 34 60 gm + microla 30 ml/ 15 lit water,ASKED ABOUT Growth Sprayer IN GRAM ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
7,NANDURA                                           ,Pulses,2017-01-01 10:36:56.170,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,spray 12:61:00 60 GM +MICROLA 30 ML /15 LITER WATER.,asked about tonic for growth.,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
8,NANDURA                                           ,Pulses,2017-01-01 10:39:38.960,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,spray 00:52:34 60 GM +MICROLA 30 ML /15 LITER WATER.,asked about nutrient management.,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
9,MOTALA                                            ,Vegetables,2017-01-01 10:57:09.880,Onion,BULDANA,19 19 19 60 GM  + MICROLLA 30 ML + BAVISTIN 30 GM/15 LITER WATER,Asked about fertilizer in onion ?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
