,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,AMRAVATI                                          ,Cereals,2017-01-01 09:17:49.873,Wheat,AMRAVATI,00 52 34 60 gm + microla 30 ml/ 15 lit water,asked about fertilizer in wheat ?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
1,NANDGAON KH,Pulses,2017-01-01 10:01:27.673,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),AMRAVATI,Decis -100 15 ml/15 liter of water(deltamethrin)-Bayer,Attack of Caterpillar,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
2,TIWSA,Pulses,2017-01-01 10:39:25.323,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),AMRAVATI,Spray Bavistine 30gm/15liter of Water.,Attack of Wilt?,Agriculture Mechanization	,RABI,AGRICULTURE,MAHARASHTRA
3,ANJANGAON S,Vegetables,2017-01-01 10:45:22.767,Brinjal,AMRAVATI,apply 1 bag urea + 1 bag ssp + 1 bag mop + 10 kg magnesium suphate + 10 kg zinc sulphate + 10 kg feras sulphate + 5 kg boran + 25 kg Neem cake + humic acid 3 kg/acre,fertilizer for brinjal?,Fertilizer Use and Availability,RABI,HORTICULTURE,MAHARASHTRA
4,DHARNI                                            ,Cereals,2017-01-01 11:29:48.057,Wheat,AMRAVATI,"qnalfoss=30ml+19:19=60gm+growar=30ml,,15 LITER WATER",wheat attack thrips?,Fertilizer Use and Availability,KHARIF,AGRICULTURE,MAHARASHTRA
5,ANJANGAON S,Others,2017-01-01 11:49:52.803,Others,AMRAVATI,SPRAY MICROLA 30 ML/15 litre WATER.,YELLOWING,	Plant Protection	,RABI,AGRICULTURE,MAHARASHTRA
6,MORSHI                                            ,Vegetables,2017-01-01 12:16:43.917,Cluster Bean,AMRAVATI,foliar spray for cluster bean- spray 12;61;0 75 gm +  microla 30 ml / 15 litter of water,foliar spray for cluster bean ?,Nutrient Management,RABI,HORTICULTURE,MAHARASHTRA
7,ANJANGAON S,Pulses,2017-01-01 12:24:37.633,Pigeon pea (red gram/arhar/tur),AMRAVATI,Market Rate of  4500 rupees/qtl,Asking About Market Rate of tur?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
8,AMRAVATI                                          ,Fiber Crops,2017-01-01 12:37:20.297,Cotton (Kapas),AMRAVATI,APPLICATION OF 10:26:26 2 BAG + UREA 20 KG + MICRO NUTRIENTS 10 KG/ACRE,ASKING ABOUT FERTILISER DOSE?,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
9,ANJANGAON S,Fiber Crops,2017-01-01 14:03:31.320,Cotton (Kapas),AMRAVATI,"Partly cloudy,NO  Possibility .of Rain
+25 °C
Feels Like: +25°
Barometer: 1010.0 hPa 
Dewpoint: +22°
Humidity: 83.5%
Visibility: 10 km",Asking about weather forecast  ?,Weather,KHARIF,AGRICULTURE,MAHARASHTRA
