,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,ALIBAG                                            ,Others,2017-01-04 12:00:23.380,Others,RAIGARH,This week weather is Partly cloudy and no Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
1,ALIBAG                                            ,Others,2017-01-04 12:05:22.857,Others,RAIGARH,This week weather is Partly cloudy and no Possibility of Rainfall.,Asking about weather forecast?,Weather,JAYAD,AGRICULTURE,MAHARASHTRA
2,ALIBAG                                            ,Vegetables,2017-01-05 10:39:44.367,Bottle Gourd ,RAIGARH,spray supar confidor 6 ml + M-45 40 gm / 15 litter of water for controlling sucking pest on bottle gourd,attack of sucking pest on bottle gourd ?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
3,SUDHAGAD                                          ,Avian,2017-01-06 14:46:33.273,Duck,RAIGARH,"Partly cloudy, No Possibility of Rainfall................",Asking about weather forecast  ?,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",RABI,ANIMAL HUSBANDRY,MAHARASHTRA
4,PEN                                               ,Others,2017-01-07 11:06:36.800,Others,RAIGARH,PLEASE VISIT YOUR AGRICULTURE OFFICER OF NEARER NATIONALISED BANK,ASKING ABOUT CROP INSURANCE ?,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
5,MAHAD                                             ,Others,2017-01-07 14:56:27.723,Others,RAIGARH,MOSTLY CLEAR WEATHER NO CHANCES OF RAINFALL,Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
6,ROHA                                              ,Vegetables,2017-01-08 19:24:25.030,Drum Stick,RAIGARH,TO PREPARE SLURRY MIX COW DUNG 10 KG + COW URINE 10 LITER + GRAM POWDER 2 KG + JAGGERY 2 KG + 200 LITER WATER. PUT IT FOR 7-8 DAYS. AFTER THAT USE IT PER ACRE /1 LITER PER PLANT,ASKING ABOUT PREPARATION OF SLURRY(JEEVAMRUT)?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
7,ROHA                                              ,Vegetables,2017-01-08 19:24:26.517,Drum Stick,RAIGARH,TO PREPARE SLURRY MIX COW DUNG 10 KG + COW URINE 10 LITER + GRAM POWDER 2 KG + JAGGERY 2 KG + 200 LITER WATER. PUT IT FOR 7-8 DAYS. AFTER THAT USE IT PER ACRE /1 LITER PER PLANT,ASKING ABOUT PREPARATION OF SLURRY(JEEVAMRUT)?,	Plant Protection	,RABI,HORTICULTURE,MAHARASHTRA
8,MANGAON                                           ,Fruits,2017-01-09 10:22:14.093,Mango,RAIGARH,"mango fertilizers dose--19:19=3kg+microla=300ml+humik acid=300ml,,par acar",mango fertilizers dose,Fertilizer Use and Availability,KHARIF,HORTICULTURE,MAHARASHTRA
9,MURUD                                             ,Fruits,2017-01-11 21:14:59.950,Banana,RAIGARH,TO PREPARE SLURRY MIX COW DUNG 10 KG + COW URINE 10 LITER + GRAM POWDER 2 KG + JAGGERY 2 KG + 200 LITER WATER. PUT IT FOR 7-8 DAYS. AFTER THAT USE IT PER ACRE /1 LITER PER PLANT,ASKING ABOUT PREPARATION OF SLURRY(JEEVAMRUT)?,Organic Farming,RABI,HORTICULTURE,MAHARASHTRA
