,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
0,PARTUR                                            ,Others,2017-01-01 09:17:59.470,Others,JALNA,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
1,BADNAPUR                                          ,Others,2017-01-01 09:29:58.437,Others,JALNA,Your Registration process successfully completed,Asked About SMS Activation?,Government Schemes,RABI,AGRICULTURE,MAHARASHTRA
2,GHANSAWANGI,Pulses,2017-01-01 09:57:35.967,Pigeon pea (red gram/arhar/tur),JALNA,Market rate of tur-4366-4600/qtl.,Market rate of tur?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
3,JALNA                                             ,Cereals,2017-01-01 10:22:43.883,Wheat,JALNA,Last date of crop insurance-31 dec. 2016.,Asked About Crop Insurance Scheme ?,Crop Insurance,RABI,AGRICULTURE,MAHARASHTRA
4,JALNA                                             ,Others,2017-01-01 10:26:13.400,Others,JALNA,"Partly cloudy, No Possibility of Rain",Asking about weather forecast  ?,Weather,RABI,AGRICULTURE,MAHARASHTRA
5,AMBAD                                             ,Others,2017-01-01 10:26:37.920,Others,JALNA,information was given 25-50 %SUBSIDY ON AGRICULTURAL EQUIPMENT MORE DETAIL PLEASE VISIT YOUR tahasil agricultural officer.,ASKING ABOUT SUBSIDY ON AGRICULTURAL EQUIPMENTS ?,Government Schemes,KHARIF,AGRICULTURE,MAHARASHTRA
6,MANTHA                                            ,Cereals,2017-01-01 10:38:02.437,Wheat,JALNA,SPRAY MICROLA 30 ML+ Bavistine 30gm/ /15 LITER WATER,YELLOWING,Fertilizer Use and Availability,RABI,AGRICULTURE,MAHARASHTRA
7,PARTUR                                            ,Fiber Crops,2017-01-01 10:57:03.690,Cotton (Kapas),JALNA,Spray of Proclaim 5 gm/15 liter of Water.,Attack of Caterpillar?,Agriculture Mechanization	,RABI,AGRICULTURE,MAHARASHTRA
8,JAFRABAD                                          ,Pulses,2017-01-01 11:19:07.227,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),JALNA,SPRAY - PLANOFIX 4 ML/15 LITER WATER - (bayer),asking about FLOWER DROP in gram ?,Nutrient Management,RABI,AGRICULTURE,MAHARASHTRA
9,MANTHA                                            ,Pulses,2017-01-01 11:36:35.967,Pigeon pea (red gram/arhar/tur),JALNA,Market rate of tur-4200-5050/qtl.,Market rate of tur?,Market Information,RABI,AGRICULTURE,MAHARASHTRA
10,AMBAD                                             ,Others,2017-01-01 11:40:07.250,Others,JALNA,This Week Weather is Partly Cloudy and No Possibility of Rainfall.,Asking about weather forecast?,Weather,RABI,AGRICULTURE,MAHARASHTRA
11,MANTHA                                            ,Others,2017-01-01 11:46:06.360,Others,JALNA,"?????? ?????? (??./??.)-???? ?-?? ? ??? ??-??
???????? ???? (??.????)-??*?? ? ??*??
?????? ??????? (????)???-???
??????? ??????? (???????/??.)-??-??
??????? ????-???? ???????,????? ???????,?????? ????,??????,??????",?????? ???-????(???-??? ? ???-????),	Field Preparation	,RABI,AGRICULTURE,MAHARASHTRA
